time,AirFlow,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffSp,HtgPct,OccClgSp,OccHtgSp,RmSp,RmTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,record_index
2025-01-29 06:30:00,906.88,0.0,85.66666666666667,63.080000000000005,900.52,70.0,100.0,73.99,70.0,72.0,69.15,66.97,68.99,68.0,68.0,84
2025-01-29 06:45:00,899.8166666666666,0.0,85.83333333333333,63.086666666666666,900.52,70.0,100.0,73.99,70.0,72.0,69.23,66.97,68.99,68.0,68.0,85
2025-01-29 07:00:00,899.11,0.0,85.0,63.07333333333333,900.52,70.0,100.0,73.99,70.0,72.0,69.25333333333333,66.97,68.99,68.0,68.0,86
2025-01-29 07:15:00,888.5166666666668,0.0,86.33333333333333,63.05,900.52,70.0,100.0,73.99,70.0,72.0,69.17333333333333,66.97,68.99,68.0,68.0,87
2025-01-29 07:30:00,909.0,0.0,86.5,62.99666666666667,900.52,70.0,100.0,73.99,70.0,72.0,69.15,66.97,68.99,68.0,68.0,88
2025-01-29 07:45:00,882.16,0.0,85.66666666666667,63.09,900.52,70.0,100.0,73.99,70.0,72.0,69.15,66.97,68.99,68.0,68.0,89
2025-01-29 08:00:00,894.8733333333333,0.0,86.33333333333333,63.05666666666667,900.52,70.0,100.0,73.99,70.0,72.0,69.15,66.97,68.99,68.0,68.0,90
2025-01-29 08:15:00,912.5333333333332,0.0,86.5,63.02333333333333,900.52,70.0,100.0,73.99,70.0,72.0,69.14333333333333,66.97,68.99,68.0,68.0,91
2025-01-29 08:30:00,896.2866666666667,0.0,86.83333333333333,63.06333333333333,900.52,70.0,100.0,73.99,70.0,72.0,69.13,66.97,68.99,68.0,68.0,92
2025-01-29 08:45:00,901.23,0.0,86.66666666666667,63.02333333333333,900.52,70.0,100.0,73.99,70.0,72.0,69.13,66.97,68.99,68.0,68.0,93
2025-01-29 09:00:00,908.2933333333334,0.0,86.83333333333333,62.93333333333334,900.52,70.0,100.0,73.99,70.0,72.0,69.12666666666667,66.97,68.99,68.0,68.0,94
2025-01-29 09:15:00,904.7633333333332,0.0,87.33333333333333,63.09,900.52,70.0,100.0,73.99,70.0,72.0,69.12,66.97,68.99,68.0,68.0,95
2025-01-29 09:30:00,905.4666666666668,0.0,88.5,63.04333333333333,900.52,70.0,100.0,73.99,70.0,72.0,69.11333333333333,66.97,68.99,68.0,68.0,96
2025-01-29 09:45:00,892.0466666666666,0.0,87.66666666666667,63.09333333333333,900.52,70.0,100.0,73.99,70.0,72.0,69.11333333333333,66.97,68.99,68.0,68.0,97
2025-01-29 10:00:00,890.6333333333333,0.0,88.16666666666667,63.02,900.52,70.0,100.0,73.99,70.0,72.0,69.12666666666667,66.97,68.99,68.0,68.0,98
2025-01-29 10:15:00,904.0533333333332,0.0,88.5,62.86666666666667,900.52,70.0,100.0,73.99,70.0,72.0,69.10666666666667,66.97,68.99,68.0,68.0,99
2025-01-29 10:30:00,900.5233333333332,0.0,89.0,62.883333333333326,900.52,70.0,100.0,73.99,70.0,72.0,69.07666666666667,66.97,68.99,68.0,68.0,100
2025-01-29 10:45:00,896.9933333333333,0.0,89.66666666666667,62.953333333333326,900.52,70.0,100.0,73.99,70.0,72.0,69.01666666666667,66.97,68.99,68.0,68.0,101
2025-01-29 11:00:00,902.6433333333332,0.0,90.5,63.086666666666666,900.52,70.0,100.0,73.99,70.0,72.0,69.01,66.97,68.99,68.0,68.0,102
2025-01-29 11:15:00,907.5866666666668,0.0,91.83333333333331,63.32,900.52,70.0,100.0,73.99,70.0,72.0,69.08666666666666,66.97,68.99,68.0,68.0,103
2025-01-29 11:30:00,909.0,0.0,91.66666666666669,63.27666666666666,900.52,70.0,100.0,73.99,70.0,72.0,69.12666666666667,66.97,68.99,68.0,68.0,104
2025-01-29 11:45:00,888.5166666666668,0.0,90.83333333333331,63.18333333333334,900.52,70.0,100.0,73.99,70.0,72.0,69.08666666666666,66.97,68.99,68.0,68.0,105
2025-01-29 12:00:00,901.9366666666666,0.0,91.5,63.11333333333334,900.52,70.0,100.0,73.99,70.0,72.0,69.04,66.97,68.99,68.0,68.0,106
2025-01-29 12:15:00,885.6933333333333,0.0,91.66666666666669,63.06333333333333,900.52,70.0,100.0,73.99,70.0,72.0,69.04,66.97,68.99,68.0,68.0,107
2025-01-29 12:30:00,898.4066666666668,0.0,92.0,63.07333333333333,900.52,70.0,100.0,73.99,70.0,72.0,69.08,66.97,68.99,68.0,68.0,108
2025-01-29 12:45:00,887.8100000000001,0.0,92.33333333333331,63.23666666666667,900.52,70.0,100.0,73.99,70.0,72.0,69.10666666666667,66.97,68.99,68.0,68.0,109
