time,AirFlow,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffSp,HtgPct,OccClgSp,OccHtgSp,RmSp,RmTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp
2025-01-27 14:30:00,63.57,0.0,13.5,97.07,63.57,73.99,63.885,74.0,70.0,0.0,75.23,67.0,69.0,85.0,55.0
2025-01-27 14:45:00,63.57,0.0,13.5,88.77333333333333,63.57,73.99,52.833333333333336,74.0,70.0,0.0,75.35666666666667,67.0,69.0,85.0,55.0
2025-01-27 15:00:00,64.27333333333333,0.0,13.333333333333334,80.05,63.57,73.99,41.26333333333333,74.0,70.0,0.0,75.41000000000001,67.0,69.0,85.0,55.0
2025-01-27 15:15:00,64.27666666666666,0.0,13.0,76.70333333333333,63.57,73.99,37.04333333333333,74.0,70.0,0.0,75.13666666666667,67.0,69.0,85.0,55.0
2025-01-27 15:30:00,62.86333333333334,0.0,12.833333333333334,77.59333333333333,63.57,73.99,39.46,74.0,70.0,0.0,74.65666666666667,67.0,69.0,85.0,55.0
2025-01-27 15:45:00,64.98,0.0,14.0,83.89,63.57,73.99,47.73666666666666,74.0,70.0,0.0,74.11,67.0,69.0,85.0,55.0
2025-01-27 16:00:00,64.27666666666666,0.0,14.0,89.55666666666667,63.57,73.99,55.14000000000001,74.0,70.0,0.0,73.76,67.0,69.0,85.0,55.0
2025-01-27 16:15:00,64.27666666666666,0.0,12.833333333333334,95.17333333333332,63.57,73.99,62.92333333333334,74.0,70.0,0.0,73.52333333333333,67.0,69.0,85.0,55.0
2025-01-27 16:30:00,64.98333333333333,0.0,14.0,100.21333333333332,63.57,73.99,69.44333333333333,74.0,70.0,0.0,73.38,67.0,69.0,85.0,55.0
2025-01-27 16:45:00,64.98333333333333,0.0,12.833333333333334,102.88333333333333,63.57,73.99,74.13666666666667,74.0,70.0,0.0,73.36666666666666,67.0,69.0,85.0,55.0
2025-01-27 17:00:00,64.27666666666666,0.0,13.666666666666666,105.96333333333332,63.57,73.99,79.05333333333333,74.0,70.0,0.0,73.36666666666666,67.0,69.0,85.0,55.0
2025-01-27 17:15:00,65.68666666666667,0.0,12.666666666666666,107.66666666666669,63.57,73.99,83.52999999999999,74.0,70.0,0.0,73.38,67.0,69.0,85.0,55.0
2025-01-27 17:30:00,64.27333333333333,0.0,13.666666666666666,108.83666666666666,63.57,73.99,84.63,74.0,70.0,0.0,73.52666666666666,67.0,69.0,85.0,55.0
2025-01-27 17:45:00,63.57,0.0,13.5,106.715,63.57,73.99,79.50999999999999,74.0,70.0,0.0,73.88499999999999,67.0,69.0,85.0,55.0
2025-01-27 18:30:00,65.69,0.0,13.5,108.43,63.57,73.99,81.1,74.0,70.0,0.0,74.07,67.0,69.0,85.0,55.0
2025-01-27 18:45:00,65.69,0.0,12.75,94.1,63.57,73.99,55.34,74.0,70.0,0.0,75.07,67.0,69.0,85.0,55.0
2025-01-27 19:15:00,63.57,0.0,12.5,74.14,63.57,73.99,29.51,74.0,70.0,0.0,75.25,67.0,69.0,85.0,55.0
2025-01-27 19:45:00,63.57,0.0,11.5,83.8,63.57,73.99,45.18,74.0,70.0,0.0,74.07,67.0,69.0,85.0,55.0
2025-01-27 20:15:00,63.57,0.0,10.5,90.5,63.57,73.99,54.54,74.0,70.0,0.0,73.69,67.0,69.0,85.0,55.0
2025-01-28 14:30:00,65.69,0.0,13.5,111.57,63.57,73.99,100.0,74.0,70.0,0.0,73.725,67.0,69.0,85.0,55.0
2025-01-28 14:45:00,64.27666666666666,0.0,13.333333333333334,112.08666666666666,63.57,73.99,100.0,74.0,70.0,0.0,73.73666666666666,67.0,69.0,85.0,55.0
2025-01-28 15:00:00,64.98333333333333,0.0,13.833333333333334,112.38333333333333,63.57,73.99,100.0,74.0,70.0,0.0,73.70666666666666,67.0,69.0,85.0,55.0
2025-01-28 15:15:00,64.27666666666666,0.0,14.166666666666666,112.56,63.57,73.99,100.0,74.0,70.0,0.0,73.77333333333333,67.0,69.0,85.0,55.0
2025-01-28 15:30:00,64.27666666666666,0.0,14.166666666666666,112.72666666666667,63.57,73.99,100.0,74.0,70.0,0.0,73.80666666666667,67.0,69.0,85.0,55.0
2025-01-28 15:45:00,62.86333333333334,0.0,14.0,112.97333333333334,63.57,73.99,100.0,74.0,70.0,0.0,73.80666666666667,67.0,69.0,85.0,55.0
2025-01-28 16:00:00,64.27666666666666,0.0,14.0,113.24,63.57,73.99,100.0,74.0,70.0,0.0,73.81666666666666,67.0,69.0,85.0,55.0
2025-01-28 16:15:00,64.27333333333333,0.0,14.333333333333334,113.59,63.57,73.99,100.0,74.0,70.0,0.0,73.83666666666666,67.0,69.0,85.0,55.0
2025-01-28 16:30:00,64.98333333333333,0.0,13.5,113.64,63.57,73.99,100.0,74.0,70.0,0.0,73.91000000000001,67.0,69.0,85.0,55.0
2025-01-28 16:45:00,64.27666666666666,0.0,13.5,113.59333333333332,63.57,73.99,100.0,74.0,70.0,0.0,73.94,67.0,69.0,85.0,55.0
2025-01-28 17:00:00,64.98333333333333,0.0,14.333333333333334,114.11666666666667,63.57,73.99,99.77,74.0,70.0,0.0,73.99333333333334,67.0,69.0,85.0,55.0
2025-01-28 17:15:00,64.98333333333333,0.0,14.666666666666666,114.14,63.57,73.99,97.08,74.0,70.0,0.0,74.12333333333333,67.0,69.0,85.0,55.0
2025-01-28 17:30:00,64.98333333333333,0.0,14.0,109.87666666666668,63.57,73.99,79.52666666666666,74.0,70.0,0.0,74.87666666666667,67.0,69.0,85.0,55.0
2025-01-28 17:45:00,62.86333333333334,0.0,13.5,97.51333333333334,63.57,73.99,57.68666666666667,74.0,70.0,0.0,75.47000000000001,67.0,69.0,85.0,55.0
2025-01-28 18:00:00,63.57,0.0,13.5,82.84333333333333,63.57,73.99,37.24666666666667,74.0,70.0,0.0,75.87,67.0,69.0,85.0,55.0
2025-01-28 18:15:00,63.56999999999999,0.0,13.333333333333334,76.41666666666667,63.57,73.99,26.44,74.0,70.0,0.0,75.69333333333333,67.0,69.0,85.0,55.0
2025-01-28 18:30:00,64.27666666666666,0.0,13.333333333333334,73.1,63.57,73.99,19.90333333333333,74.0,70.0,0.0,75.44666666666667,67.0,69.0,85.0,55.0
2025-01-28 18:45:00,64.98333333333333,0.0,12.5,71.79333333333334,63.57,73.99,17.143333333333334,74.0,70.0,0.0,75.09333333333333,67.0,69.0,85.0,55.0
2025-01-28 19:00:00,64.27666666666666,0.0,12.5,70.59,63.57,73.99,14.36,74.0,70.0,0.0,74.87333333333333,67.0,69.0,85.0,55.0
2025-01-28 19:15:00,64.27666666666666,0.0,12.0,71.82666666666667,63.57,73.99,16.97,74.0,70.0,0.0,74.49333333333333,67.0,69.0,85.0,55.0
2025-01-28 19:30:00,64.27333333333333,0.0,11.833333333333334,72.98666666666666,63.57,73.99,19.73,74.0,70.0,0.0,74.22000000000001,67.0,69.0,85.0,55.0
2025-01-28 19:45:00,64.27666666666666,0.0,11.333333333333334,73.89333333333333,63.57,73.99,21.16,74.0,70.0,0.0,74.08,67.0,69.0,85.0,55.0
2025-01-28 20:00:00,64.27666666666666,0.0,11.333333333333334,75.11666666666666,63.57,73.99,24.03333333333333,74.0,70.0,0.0,73.94,67.0,69.0,85.0,55.0
2025-01-28 20:15:00,64.98333333333333,0.0,10.5,76.70666666666666,63.57,73.99,26.766666666666666,74.0,70.0,0.0,73.84333333333333,67.0,69.0,85.0,55.0
2025-01-28 20:30:00,63.57,0.0,10.166666666666666,77.30666666666667,63.57,73.99,27.78333333333333,74.0,70.0,0.0,73.83666666666666,67.0,69.0,85.0,55.0
2025-01-28 20:45:00,65.69,0.0,10.0,78.07333333333332,63.57,73.99,29.27333333333333,74.0,70.0,0.0,73.82333333333334,67.0,69.0,85.0,55.0
2025-01-28 21:00:00,65.69,0.0,10.0,78.59666666666668,63.57,73.99,30.496666666666663,74.0,70.0,0.0,73.83,67.0,69.0,85.0,55.0
2025-01-28 21:15:00,64.27666666666666,0.0,10.333333333333334,78.97666666666667,63.57,73.99,30.850000000000005,74.0,70.0,0.0,73.87,67.0,69.0,85.0,55.0
2025-01-28 21:30:00,62.86333333333334,0.0,10.5,75.40333333333334,63.57,73.99,33.50333333333334,74.0,70.0,0.0,73.79,67.0,69.0,85.0,55.0
2025-01-28 21:45:00,66.39333333333333,0.0,9.5,77.58666666666666,63.57,73.99,45.23,74.0,70.0,0.0,73.37,67.0,69.0,85.0,55.0
2025-01-28 22:00:00,64.98333333333333,0.0,9.333333333333334,89.69333333333333,63.57,73.99,56.64333333333334,74.0,70.0,0.0,73.08666666666666,67.0,69.0,85.0,55.0
2025-01-28 22:15:00,63.56999999999999,0.0,9.833333333333334,95.94,63.57,73.99,69.06333333333333,74.0,70.0,0.0,72.85333333333334,67.0,69.0,85.0,55.0
2025-01-28 22:30:00,64.98333333333333,0.0,9.166666666666666,100.41333333333334,63.57,73.99,78.84666666666666,74.0,70.0,0.0,72.80333333333334,67.0,69.0,85.0,55.0
2025-01-28 22:45:00,65.68666666666667,0.0,10.833333333333334,110.18666666666668,63.57,73.99,91.54,74.0,70.0,0.0,72.65333333333332,67.0,69.0,85.0,55.0
2025-01-28 23:00:00,64.27666666666666,0.0,11.0,107.57666666666668,63.57,73.99,99.45666666666666,74.0,70.0,0.0,72.59666666666666,67.0,69.0,85.0,55.0
2025-01-28 23:15:00,66.39333333333333,0.0,10.666666666666666,113.0,63.57,73.99,100.0,74.0,70.0,0.0,72.56666666666666,67.0,69.0,85.0,55.0
2025-01-28 23:30:00,64.98333333333333,0.0,10.5,113.83333333333331,63.57,73.99,100.0,74.0,70.0,0.0,72.78333333333335,67.0,69.0,85.0,55.0
2025-01-28 23:45:00,64.27666666666666,0.0,11.166666666666666,113.78666666666668,63.57,73.99,100.0,74.0,70.0,0.0,72.81333333333333,67.0,69.0,85.0,55.0
2025-01-29 00:00:00,64.27666666666666,0.0,12.0,113.31,63.57,73.99,100.0,74.0,70.0,0.0,72.82666666666667,67.0,69.0,85.0,55.0
2025-01-29 00:15:00,62.156666666666666,0.0,12.166666666666666,113.09333333333332,63.57,73.99,100.0,74.0,70.0,0.0,72.92666666666668,67.0,69.0,85.0,55.0
2025-01-29 00:30:00,64.27666666666666,0.0,12.5,113.26,63.57,73.99,100.0,74.0,70.0,0.0,72.93,67.0,69.0,85.0,55.0
2025-01-29 00:45:00,64.98,0.0,12.666666666666666,113.3,63.57,73.99,100.0,74.0,70.0,0.0,72.94333333333334,67.0,69.0,85.0,55.0
2025-01-29 01:00:00,64.27666666666666,0.0,12.833333333333334,113.56333333333332,63.57,73.99,100.0,74.0,70.0,0.0,73.0,67.0,69.0,85.0,55.0
2025-01-29 01:15:00,64.98333333333333,0.0,13.166666666666666,113.80333333333331,63.57,73.99,100.0,74.0,70.0,0.0,73.24,67.0,69.0,85.0,55.0
2025-01-29 01:30:00,64.98333333333333,0.0,13.0,114.48,63.57,73.99,100.0,74.0,70.0,0.0,73.31,67.0,69.0,85.0,55.0
2025-01-29 01:45:00,64.98333333333333,0.0,13.333333333333334,114.32,63.57,73.99,100.0,74.0,70.0,0.0,73.36666666666666,67.0,69.0,85.0,55.0
2025-01-29 02:00:00,64.98,0.0,12.333333333333334,113.97666666666667,63.57,73.99,100.0,74.0,70.0,0.0,73.41333333333334,67.0,69.0,85.0,55.0
2025-01-29 02:15:00,63.57,0.0,12.833333333333334,114.50666666666666,63.57,73.99,100.0,74.0,70.0,0.0,73.51,67.0,69.0,85.0,55.0
2025-01-29 02:30:00,64.27666666666666,0.0,12.666666666666666,114.14,63.57,73.99,100.0,74.0,70.0,0.0,73.53,67.0,69.0,85.0,55.0
