time,AirFlow,Air_Flow_Diff,ClgPct,Cooling_Stg_Cmd,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,Heating_Stg_Cmd,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-27 20:45:00,,4.240000000000009,,,,,,,,,,,,,,,,-1.9500000000000028,,,,,,,
2025-01-27 21:00:00,,4.240000000000009,,,,,,,,,,,,,,,,-1.9500000000000028,,,,,,,
2025-01-27 21:15:00,,4.240000000000009,,,,,,,,,,,,,,,,-1.9500000000000028,,,,,,,
2025-01-27 21:30:00,,4.240000000000009,,,,,,,,,,,,,,,,-1.9500000000000028,,,,,,,
2025-01-27 21:45:00,,4.240000000000009,,,,,,,,,,,,,,,,-1.9500000000000028,,,,,,,
2025-01-27 22:00:00,,4.240000000000009,,,,,,,,,,,,,,,,-1.9500000000000028,,,,,,,
2025-01-27 22:15:00,,4.240000000000009,,,,,,,,,,,,,,,,-1.9500000000000028,,,,,,,
2025-01-27 22:30:00,,4.240000000000009,,,,,,,,,,,,,,,,-1.9500000000000028,,,,,,,
2025-01-27 22:45:00,,4.240000000000009,,,,,,,,,,,,,,,,-1.9500000000000028,,,,,,,
2025-01-27 23:00:00,,4.240000000000009,,,,,,,,,,,,,,,,-1.9500000000000028,,,,,,,
2025-01-27 23:15:00,,4.240000000000009,,,,,,,,,,,,,,,,-1.9500000000000028,,,,,,,
2025-01-27 23:30:00,,4.240000000000009,,,,,,,,,,,,,,,,-1.9500000000000028,,,,,,,
2025-01-27 23:45:00,,4.240000000000009,,,,,,,,,,,,,,,,-1.9500000000000028,,,,,,,
2025-01-28 00:00:00,,4.240000000000009,,,,,,,,,,,,,,,,-1.9500000000000028,,,,,,,
2025-01-28 00:15:00,,4.240000000000009,,,,,,,,,,,,,,,,-1.9500000000000028,,,,,,,
2025-01-28 14:30:00,640.96,,0.0,,14.0,63.065,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,476.0,72.0,67.63,,,67.0,69.0,85.0,55.0,,
2025-01-28 14:45:00,628.6033333333334,,0.0,,14.0,63.34,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,478.6666666666667,72.0,67.65333333333332,,,67.0,69.0,85.0,55.0,,
2025-01-28 15:00:00,632.8366666666667,,0.0,,13.833333333333334,63.61333333333334,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,479.3333333333333,72.0,67.73666666666666,,,67.0,69.0,85.0,55.0,,
2025-01-28 15:15:00,644.8466666666667,,0.0,,13.833333333333334,63.86666666666667,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,482.0,72.0,67.77666666666666,,,67.0,69.0,85.0,55.0,,
2025-01-28 15:30:00,645.5500000000001,,0.0,,14.0,64.19,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,484.6666666666667,72.0,67.86,,,67.0,69.0,85.0,55.0,,
2025-01-28 15:45:00,642.0233333333333,,0.0,,14.166666666666666,64.51333333333334,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,491.0,72.0,67.92333333333333,,,67.0,69.0,85.0,55.0,,
2025-01-28 16:00:00,638.4899999999999,,0.0,,14.166666666666666,64.78,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,492.0,72.0,68.00666666666666,,,67.0,69.0,85.0,55.0,,
2025-01-28 16:15:00,632.84,,0.0,,14.0,65.11333333333333,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,489.0,72.0,68.05,,,67.0,69.0,85.0,55.0,,
2025-01-28 16:30:00,639.9033333333333,,0.0,,14.666666666666666,65.42666666666666,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,489.3333333333333,72.0,68.18,,,67.0,69.0,85.0,55.0,,
2025-01-28 16:45:00,634.2533333333332,,0.0,,14.333333333333334,65.68333333333334,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,492.0,72.0,68.23666666666666,,,67.0,69.0,85.0,55.0,,
2025-01-28 17:00:00,643.4333333333333,,0.0,,14.5,65.93666666666667,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,492.6666666666667,72.0,68.33999999999999,,,67.0,69.0,85.0,55.0,,
2025-01-28 17:15:00,656.1466666666666,,0.0,,14.666666666666666,66.24666666666667,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,493.3333333333333,72.0,68.45666666666666,,,67.0,69.0,85.0,55.0,,
2025-01-28 17:30:00,635.6633333333334,,0.0,,14.833333333333334,66.52333333333333,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,495.0,72.0,68.50666666666666,,,67.0,69.0,85.0,55.0,,
2025-01-28 17:45:00,644.14,,0.0,,14.5,66.86,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,510.3333333333333,72.0,68.64,,,67.0,69.0,85.0,55.0,,
2025-01-28 18:00:00,631.4266666666667,,0.0,,12.833333333333334,66.50666666666666,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,520.3333333333334,72.0,68.77999999999999,,,67.0,69.0,85.0,55.0,,
2025-01-28 18:15:00,642.73,,0.0,,6.0,64.55,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,507.0,72.0,68.86,,,67.0,69.0,85.0,55.0,,
2025-01-28 18:30:00,638.4899999999999,,0.0,,5.166666666666667,64.13333333333334,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,486.6666666666667,72.0,68.72666666666667,,,67.0,69.0,85.0,55.0,,
2025-01-28 18:45:00,650.4933333333333,,0.0,,5.666666666666667,63.99,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,462.6666666666667,72.0,68.69,,,67.0,69.0,85.0,55.0,,
2025-01-28 19:00:00,643.4333333333333,,0.0,,5.166666666666667,64.35333333333334,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,447.0,72.0,68.59666666666668,,,67.0,69.0,85.0,55.0,,
2025-01-28 19:15:00,644.14,2.1200000000000045,0.0,,4.0,64.23666666666666,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,438.6666666666667,72.0,68.55,-1.4099999999999966,,67.0,69.0,85.0,55.0,,
2025-01-28 19:30:00,631.4266666666666,10.600000000000023,0.0,,3.8333333333333335,64.16333333333334,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,429.3333333333333,72.0,68.54666666666667,-1.5300000000000011,,67.0,69.0,85.0,55.0,,
2025-01-28 19:45:00,646.9666666666667,0.0,0.0,,3.1666666666666665,64.07666666666667,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,423.3333333333333,72.0,68.54333333333334,-1.5300000000000011,,67.0,69.0,85.0,55.0,,
2025-01-28 20:00:00,632.84,6.360000000000014,0.0,,3.0,64.29,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,416.3333333333333,72.0,68.46333333333332,-1.5300000000000011,,67.0,69.0,85.0,55.0,,
2025-01-28 20:15:00,652.6166666666667,-19.069999999999936,0.0,,1.6666666666666667,64.33333333333333,642.02,0.0,70.0,,100.0,74.0,0.0,70.0,410.0,72.0,68.47,-1.5499999999999972,,67.0,69.0,85.0,55.0,,
