time,AirFlow,Air_Flow_Diff,ClgPct,Cooling_Stg_Cmd,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,Heating_Stg_Cmd,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-27 21:00:00,,-8.470000000000027,,,,,,,,,,,,,,,0.12000000000000455,,,,,,,
2025-01-27 21:15:00,,-8.470000000000027,,,,,,,,,,,,,,,0.12000000000000455,,,,,,,
2025-01-27 21:30:00,,-8.470000000000027,,,,,,,,,,,,,,,0.12000000000000455,,,,,,,
2025-01-27 21:45:00,,-8.470000000000027,,,,,,,,,,,,,,,0.12000000000000455,,,,,,,
2025-01-27 22:00:00,,-8.470000000000027,,,,,,,,,,,,,,,0.12000000000000455,,,,,,,
2025-01-27 22:15:00,,-8.470000000000027,,,,,,,,,,,,,,,0.12000000000000455,,,,,,,
2025-01-27 22:30:00,,-8.470000000000027,,,,,,,,,,,,,,,0.12000000000000455,,,,,,,
2025-01-27 22:45:00,,-8.470000000000027,,,,,,,,,,,,,,,0.12000000000000455,,,,,,,
2025-01-27 23:00:00,,-8.470000000000027,,,,,,,,,,,,,,,0.12000000000000455,,,,,,,
2025-01-27 23:15:00,,-8.470000000000027,,,,,,,,,,,,,,,0.12000000000000455,,,,,,,
2025-01-27 23:30:00,,-8.470000000000027,,,,,,,,,,,,,,,0.12000000000000455,,,,,,,
2025-01-27 23:45:00,,-8.470000000000027,,,,,,,,,,,,,,,0.12000000000000455,,,,,,,
2025-01-28 00:00:00,,-8.470000000000027,,,,,,,,,,,,,,,0.12000000000000455,,,,,,,
2025-01-28 00:15:00,,-8.470000000000027,,,,,,,,,,,,,,,0.12000000000000455,,,,,,,
2025-01-28 14:30:00,380.34,,0.0,,11.25,69.755,375.04,0.0,70.0,,23.905,74.0,0.0,70.0,72.0,69.98,,,67.0,69.0,78.0,62.0,,
2025-01-28 14:45:00,375.74666666666667,,0.0,,11.666666666666666,69.49666666666667,375.04,0.0,70.0,,22.406666666666666,74.0,0.0,70.0,72.0,70.06333333333333,,,67.0,69.0,78.0,62.0,,
2025-01-28 15:00:00,373.62999999999994,,0.0,,11.333333333333334,69.31333333333333,375.04,0.0,70.0,,20.94666666666667,74.0,0.0,70.0,72.0,70.09666666666668,,,67.0,69.0,78.0,62.0,,
2025-01-28 15:15:00,372.92333333333335,,0.0,,11.0,69.23,375.04,0.0,70.0,,20.2,74.0,0.0,70.0,72.0,70.09,,,67.0,69.0,78.0,62.0,,
2025-01-28 15:30:00,373.63000000000005,,0.0,,11.666666666666666,69.42333333333333,375.04,0.0,70.0,,19.723333333333333,74.0,0.0,70.0,72.0,70.07,,,67.0,69.0,78.0,62.0,,
