time,AirFlow,Air_Flow_Diff,ClgPct,Cooling_Stg_Cmd,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,Heating_Stg_Cmd,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-27 21:00:00,,-6.350000000000023,,,,,,,,,,,,,,,,0.269999999999996,,,,,,,
2025-01-27 21:15:00,,-6.350000000000023,,,,,,,,,,,,,,,,0.269999999999996,,,,,,,
2025-01-27 21:30:00,,-6.350000000000023,,,,,,,,,,,,,,,,0.269999999999996,,,,,,,
2025-01-27 21:45:00,,-6.350000000000023,,,,,,,,,,,,,,,,0.269999999999996,,,,,,,
2025-01-27 22:00:00,,-6.350000000000023,,,,,,,,,,,,,,,,0.269999999999996,,,,,,,
2025-01-27 22:15:00,,-6.350000000000023,,,,,,,,,,,,,,,,0.269999999999996,,,,,,,
2025-01-27 22:30:00,,-6.350000000000023,,,,,,,,,,,,,,,,0.269999999999996,,,,,,,
2025-01-27 22:45:00,,-6.350000000000023,,,,,,,,,,,,,,,,0.269999999999996,,,,,,,
2025-01-27 23:00:00,,-6.350000000000023,,,,,,,,,,,,,,,,0.269999999999996,,,,,,,
2025-01-27 23:15:00,,-6.350000000000023,,,,,,,,,,,,,,,,0.269999999999996,,,,,,,
2025-01-27 23:30:00,,-6.350000000000023,,,,,,,,,,,,,,,,0.269999999999996,,,,,,,
2025-01-27 23:45:00,,-6.350000000000023,,,,,,,,,,,,,,,,0.269999999999996,,,,,,,
2025-01-28 00:00:00,,-6.350000000000023,,,,,,,,,,,,,,,,0.269999999999996,,,,,,,
2025-01-28 00:15:00,,-6.350000000000023,,,,,,,,,,,,,,,,0.269999999999996,,,,,,,
2025-01-28 14:30:00,604.94,,0.0,,97.0,86.72,599.64,0.0,70.0,,77.295,74.0,0.0,70.0,1.0,0.0,69.99000000000001,,,84.0,69.0,85.0,68.0,,
2025-01-28 14:45:00,606.71,,0.0,,97.0,86.07666666666667,599.64,0.0,70.0,,74.30666666666667,74.0,0.0,70.0,1.0,0.0,70.11333333333333,,,84.0,69.0,85.0,68.0,,
2025-01-28 15:00:00,600.3466666666667,,0.0,,97.33333333333333,86.73,599.64,0.0,70.0,,75.56,74.0,0.0,70.0,1.0,0.0,70.00333333333333,,,84.0,69.0,85.0,68.0,,
2025-01-28 15:15:00,596.11,,0.0,,97.5,86.74,599.64,0.0,70.0,,74.47333333333333,74.0,0.0,70.0,1.0,0.0,70.06333333333333,,,84.0,69.0,85.0,68.0,,
2025-01-28 15:30:00,603.1733333333333,,0.0,,97.5,86.85333333333334,599.64,0.0,70.0,,74.53,74.0,0.0,70.0,1.0,0.0,70.02666666666667,,,84.0,69.0,85.0,68.0,,
2025-01-28 15:45:00,603.88,,0.0,,97.5,85.23,599.64,0.0,70.0,,69.47666666666667,74.0,0.0,70.0,1.0,0.0,70.21666666666665,,,84.0,69.0,85.0,68.0,,
2025-01-28 16:00:00,598.23,,0.0,,97.5,84.57000000000001,599.64,0.0,70.0,,67.49000000000001,74.0,0.0,70.0,1.0,0.0,70.23,,,84.0,69.0,85.0,68.0,,
2025-01-28 16:15:00,606.7066666666666,,0.0,,97.66666666666667,84.08666666666666,599.64,0.0,70.0,,64.79,74.0,0.0,70.0,1.0,0.0,70.27999999999999,,,84.0,69.0,85.0,68.0,,
2025-01-28 16:30:00,598.9366666666666,,0.0,,97.66666666666667,82.33333333333333,599.64,0.0,70.0,,60.43666666666667,74.0,0.0,70.0,1.0,0.0,70.37,,,84.0,69.0,85.0,68.0,,
2025-01-28 16:45:00,591.8733333333333,,0.0,,97.5,81.05666666666667,599.64,0.0,70.0,,56.95333333333334,74.0,0.0,70.0,1.0,0.0,70.39,,,84.0,69.0,85.0,68.0,,
2025-01-28 17:00:00,597.5266666666666,,0.0,,97.5,79.48333333333333,599.64,0.0,70.0,,52.01,74.0,0.0,70.0,1.0,0.0,70.47666666666667,,,84.0,69.0,85.0,68.0,,
2025-01-28 17:15:00,596.11,,0.0,,98.0,77.60333333333334,599.64,0.0,70.0,,47.03,74.0,0.0,70.0,1.0,0.0,70.53333333333335,,,84.0,69.0,85.0,68.0,,
2025-01-28 17:30:00,600.35,,0.0,,97.83333333333333,76.22666666666667,599.64,0.0,70.0,,42.9,74.0,0.0,70.0,1.0,0.0,70.54,,,84.0,69.0,85.0,68.0,,
2025-01-28 17:45:00,590.4633333333333,,0.0,,97.83333333333333,72.75333333333333,599.64,0.0,70.0,,31.883333333333336,74.0,0.0,70.0,1.0,0.0,70.85666666666667,,,84.0,69.0,85.0,68.0,,
2025-01-28 18:00:00,594.6999999999999,,0.0,,97.66666666666667,68.46666666666667,599.64,0.0,70.0,,17.2,74.0,0.0,70.0,1.0,0.0,71.17999999999999,,,84.0,69.0,85.0,68.0,,
2025-01-28 18:15:00,601.0566666666667,,0.0,,98.0,67.55666666666667,599.64,0.0,70.0,,11.223333333333334,74.0,0.0,70.0,1.0,0.0,71.03666666666668,,,84.0,69.0,85.0,68.0,,
2025-01-28 18:30:00,604.59,,0.0,,98.16666666666667,67.75999999999999,599.64,0.0,70.0,,7.683333333333334,74.0,0.0,70.0,1.0,0.0,70.86666666666667,,,84.0,69.0,85.0,68.0,,
2025-01-28 18:45:00,599.64,,0.0,,98.0,67.80666666666667,599.64,0.0,70.0,,3.9466666666666668,74.0,0.0,70.0,1.0,0.0,70.75333333333334,,,84.0,69.0,85.0,68.0,,
2025-01-28 19:00:00,594.6999999999999,,0.0,,98.0,68.03333333333335,599.64,0.0,70.0,,0.6133333333333333,74.0,0.0,70.0,1.0,0.0,70.67333333333333,,,84.0,69.0,85.0,68.0,,
2025-01-28 19:15:00,591.17,-8.470000000000027,0.0,,98.0,68.32000000000001,599.64,0.0,70.0,,0.0,74.0,0.0,70.0,1.0,0.0,70.65666666666667,0.6800000000000068,,84.0,69.0,85.0,68.0,,
2025-01-28 19:30:00,603.1766666666666,-6.350000000000023,0.0,,97.5,68.45666666666666,599.64,0.0,70.0,,0.0,74.0,0.0,70.0,1.0,0.0,70.62,0.6500000000000057,,84.0,69.0,85.0,68.0,,
2025-01-28 19:45:00,596.82,14.840000000000032,0.0,,97.66666666666667,68.44333333333333,599.64,0.0,70.0,,0.0,74.0,0.0,70.0,1.0,0.0,70.53333333333335,0.5900000000000034,,84.0,69.0,85.0,68.0,,
2025-01-28 20:00:00,596.11,-6.350000000000023,0.0,,97.5,68.60666666666667,599.64,0.0,70.0,,0.0,74.0,0.0,70.0,1.0,0.0,70.59666666666666,0.519999999999996,,84.0,69.0,85.0,68.0,,
2025-01-28 20:15:00,596.11,4.240000000000009,0.0,,97.16666666666667,68.78,599.64,0.0,70.0,,0.0,74.0,0.0,70.0,1.0,0.0,70.64666666666666,0.6599999999999966,,84.0,69.0,85.0,68.0,,
2025-01-28 20:30:00,607.4133333333333,2.1200000000000045,0.0,,96.66666666666667,68.96,599.64,0.0,70.0,,0.0,74.0,0.0,70.0,1.0,0.0,70.62333333333333,0.6299999999999955,,84.0,69.0,85.0,68.0,,
2025-01-28 20:45:00,601.7633333333333,14.840000000000032,0.0,,97.0,68.96333333333332,599.64,0.0,70.0,,0.0,74.0,0.0,70.0,1.0,0.0,70.55666666666667,0.5699999999999932,,84.0,69.0,85.0,68.0,,
2025-01-28 21:00:00,606.71,10.600000000000023,0.0,,96.5,68.92333333333333,599.64,0.0,70.0,,0.0,74.0,0.0,70.0,1.0,0.0,70.57666666666667,0.5400000000000063,,84.0,69.0,85.0,68.0,,
2025-01-28 21:15:00,590.4633333333333,10.600000000000023,0.0,,96.83333333333333,68.92333333333333,599.64,0.0,70.0,,0.0,74.0,0.0,70.0,1.0,0.0,70.61333333333333,0.6299999999999955,,84.0,69.0,85.0,68.0,,
2025-01-28 21:30:00,607.4133333333333,-10.590000000000032,0.0,,96.83333333333333,63.29,599.64,0.0,70.0,,0.0,74.0,0.0,70.0,1.0,0.0,70.43,0.5600000000000023,,84.0,69.0,85.0,68.0,,
2025-01-28 21:45:00,603.88,6.360000000000014,0.0,,96.5,59.67666666666667,599.64,0.0,70.0,,1.13,74.0,0.0,70.0,1.0,0.0,69.97333333333333,0.23000000000000398,,84.0,69.0,85.0,68.0,,
2025-01-28 22:00:00,600.35,8.480000000000018,0.0,,96.16666666666667,62.63666666666666,599.64,0.0,70.0,,2.24,74.0,0.0,70.0,1.0,0.0,69.91333333333334,-0.15000000000000568,,84.0,69.0,85.0,68.0,,
2025-01-28 22:15:00,598.9366666666666,6.360000000000014,0.0,,96.33333333333333,62.580000000000005,599.64,0.0,70.0,,11.796666666666667,74.0,0.0,70.0,1.0,0.0,69.53666666666668,-0.20000000000000284,,84.0,69.0,85.0,68.0,,
2025-01-28 22:30:00,607.41,-6.350000000000023,0.0,,96.16666666666667,60.123333333333335,599.64,0.0,70.0,,14.496666666666668,74.0,0.0,70.0,1.0,0.0,69.55333333333333,-0.4300000000000068,,84.0,69.0,85.0,68.0,,
2025-01-28 22:45:00,603.1733333333333,8.480000000000018,0.0,,96.5,67.2,599.64,0.0,70.0,,19.123333333333335,74.0,0.0,70.0,1.0,0.0,69.53333333333335,-0.5999999999999943,,84.0,69.0,85.0,68.0,,
2025-01-28 23:00:00,596.1133333333333,0.0,0.0,,96.5,63.49666666666667,599.64,0.0,70.0,,23.903333333333332,74.0,0.0,70.0,1.0,0.0,69.45,-0.3100000000000023,,84.0,69.0,85.0,68.0,,
2025-01-28 23:15:00,593.9933333333333,-8.470000000000027,0.0,,97.0,69.52666666666666,599.64,0.0,70.0,,22.333333333333332,74.0,0.0,70.0,1.0,0.0,69.71,-0.5799999999999983,,84.0,69.0,85.0,68.0,,
2025-01-28 23:30:00,598.9366666666666,-10.590000000000032,0.0,,97.0,69.31333333333333,599.64,0.0,70.0,,20.116666666666664,74.0,0.0,70.0,1.0,0.0,69.88666666666667,-0.18000000000000682,,84.0,69.0,85.0,68.0,,
2025-01-28 23:45:00,596.11,-2.1200000000000045,0.0,,97.0,69.01,599.64,0.0,70.0,,19.523333333333333,74.0,0.0,70.0,1.0,0.0,69.94666666666666,-0.060000000000002274,,84.0,69.0,85.0,68.0,,
2025-01-29 00:00:00,597.5233333333333,2.1200000000000045,0.0,,97.16666666666667,68.83999999999999,599.64,0.0,70.0,,18.97,74.0,0.0,70.0,1.0,0.0,69.98666666666666,-0.04000000000000625,,84.0,69.0,85.0,68.0,,
2025-01-29 00:15:00,598.23,-10.590000000000032,0.0,,97.16666666666667,68.44666666666666,599.64,0.0,70.0,,17.92,74.0,0.0,70.0,1.0,0.0,70.03333333333333,0.0,,84.0,69.0,85.0,68.0,,
2025-01-29 00:30:00,606.7066666666666,4.240000000000009,0.0,,97.5,68.38666666666667,599.64,0.0,70.0,,17.926666666666666,74.0,0.0,70.0,1.0,0.0,70.02,0.030000000000001137,,84.0,69.0,85.0,68.0,,
2025-01-29 00:45:00,603.1766666666666,6.360000000000014,0.0,,97.5,68.49333333333334,599.64,0.0,70.0,,18.276666666666667,74.0,0.0,70.0,1.0,0.0,69.98,0.01999999999999602,,84.0,69.0,85.0,68.0,,
2025-01-29 01:00:00,600.35,-4.230000000000018,0.0,,97.5,68.39,599.64,0.0,70.0,,16.753333333333334,74.0,0.0,70.0,1.0,0.0,70.06333333333333,-0.01999999999999602,,84.0,69.0,85.0,68.0,,
2025-01-29 01:15:00,600.3466666666667,8.480000000000018,0.0,,97.5,67.94,599.64,0.0,70.0,,15.476666666666667,74.0,0.0,70.0,1.0,0.0,70.08333333333333,0.09000000000000341,,84.0,69.0,85.0,68.0,,
2025-01-29 01:30:00,598.2333333333332,-2.1200000000000045,0.0,,97.66666666666667,67.90333333333332,599.64,0.0,70.0,,14.92,74.0,0.0,70.0,1.0,0.0,70.07666666666667,0.06999999999999318,,84.0,69.0,85.0,68.0,,
2025-01-29 01:45:00,598.9366666666666,-4.230000000000018,0.0,,97.83333333333333,68.15666666666667,599.64,0.0,70.0,,16.626666666666665,74.0,0.0,70.0,1.0,0.0,69.98666666666666,0.06999999999999318,,84.0,69.0,85.0,68.0,,
2025-01-29 02:00:00,607.4133333333333,10.600000000000023,0.0,,97.83333333333333,68.07000000000001,599.64,0.0,70.0,,16.86,74.0,0.0,70.0,1.0,0.0,69.98,-0.01999999999999602,,84.0,69.0,85.0,68.0,,
2025-01-29 02:15:00,604.5866666666667,14.840000000000032,0.0,,98.0,68.27666666666667,599.64,0.0,70.0,,17.30333333333333,74.0,0.0,70.0,1.0,0.0,69.97333333333334,-0.01999999999999602,,84.0,69.0,85.0,68.0,,
2025-01-29 02:30:00,592.5799999999999,2.1200000000000045,0.0,,98.0,68.15666666666668,599.64,0.0,70.0,,17.38,74.0,0.0,70.0,1.0,0.0,69.98,-0.01999999999999602,,84.0,69.0,85.0,68.0,,
2025-01-29 02:45:00,592.5799999999999,-2.1200000000000045,0.0,,97.83333333333333,68.11666666666667,599.64,0.0,70.0,,17.383333333333336,74.0,0.0,70.0,1.0,0.0,69.98,-0.01999999999999602,,84.0,69.0,85.0,68.0,,
2025-01-29 03:00:00,596.82,-10.590000000000032,0.0,,98.0,68.29333333333334,599.64,0.0,70.0,,17.886666666666667,74.0,0.0,70.0,1.0,0.0,69.96,-0.01999999999999602,,84.0,69.0,85.0,68.0,,
2025-01-29 03:15:00,594.6999999999999,-10.590000000000032,0.0,,98.0,68.32000000000001,599.64,0.0,70.0,,17.866666666666667,74.0,0.0,70.0,1.0,0.0,69.97333333333334,-0.04000000000000625,,84.0,69.0,85.0,68.0,,
2025-01-29 03:30:00,589.0500000000001,-8.470000000000027,0.0,,98.0,68.23333333333333,599.64,0.0,70.0,,17.816666666666666,74.0,0.0,70.0,1.0,0.0,69.98,-0.04000000000000625,,84.0,69.0,85.0,68.0,,
2025-01-29 03:45:00,595.4033333333333,-19.069999999999936,0.0,,98.0,68.35000000000001,599.64,0.0,70.0,,17.97,74.0,0.0,70.0,1.0,0.0,69.98,-0.01999999999999602,,84.0,69.0,85.0,68.0,,
2025-01-29 04:00:00,599.6433333333333,-2.1200000000000045,0.0,,98.0,68.54,599.64,0.0,70.0,,18.223333333333333,74.0,0.0,70.0,1.0,0.0,69.97333333333334,-0.01999999999999602,,84.0,69.0,85.0,68.0,,
2025-01-29 04:15:00,595.4033333333333,2.1200000000000045,0.0,,98.0,67.98666666666666,599.64,0.0,70.0,,16.74,74.0,0.0,70.0,1.0,0.0,70.05333333333333,-0.01999999999999602,,84.0,69.0,85.0,68.0,,
2025-01-29 04:30:00,596.1133333333333,2.1200000000000045,0.0,,98.0,68.02333333333333,599.64,0.0,70.0,,17.013333333333332,74.0,0.0,70.0,1.0,0.0,70.01666666666667,0.06999999999999318,,84.0,69.0,85.0,68.0,,
2025-01-29 04:45:00,597.5233333333333,6.360000000000014,0.0,,98.33333333333333,67.38333333333333,599.64,0.0,70.0,,14.713333333333333,74.0,0.0,70.0,1.0,0.0,70.11333333333333,-0.01999999999999602,,84.0,69.0,85.0,68.0,,
2025-01-29 05:00:00,600.35,-6.350000000000023,0.0,,98.16666666666667,67.23666666666666,599.64,0.0,70.0,,14.756666666666668,74.0,0.0,70.0,1.0,0.0,70.06333333333333,0.12000000000000455,,84.0,69.0,85.0,68.0,,
2025-01-29 05:15:00,589.0500000000001,-6.350000000000023,0.0,,98.0,67.40666666666667,599.64,0.0,70.0,,16.30666666666667,74.0,0.0,70.0,1.0,0.0,69.98,-0.01999999999999602,,84.0,69.0,85.0,68.0,,
2025-01-29 05:30:00,598.9366666666666,-4.230000000000018,0.0,,98.0,67.33,599.64,0.0,70.0,,16.593333333333334,74.0,0.0,70.0,1.0,0.0,69.96666666666667,-0.01999999999999602,,84.0,69.0,85.0,68.0,,
2025-01-29 05:45:00,596.1133333333333,0.0,0.0,,98.33333333333333,67.37,599.64,0.0,70.0,,17.396666666666665,74.0,0.0,70.0,1.0,0.0,69.94,-0.060000000000002274,,84.0,69.0,85.0,68.0,,
2025-01-29 06:00:00,598.9366666666666,-4.230000000000018,0.0,,98.5,67.46,599.64,0.0,70.0,,18.8,74.0,0.0,70.0,1.0,0.0,69.89999999999999,-0.060000000000002274,,84.0,69.0,85.0,68.0,,
2025-01-29 06:15:00,593.2866666666666,0.0,0.0,,98.66666666666667,67.91666666666667,599.64,0.0,70.0,,20.25,74.0,0.0,70.0,1.0,0.0,69.87333333333333,-0.15000000000000568,,84.0,69.0,85.0,68.0,,
2025-01-29 06:30:00,600.35,-12.710000000000036,0.0,,98.5,67.65666666666667,599.64,0.0,70.0,,19.253333333333334,74.0,0.0,70.0,1.0,0.0,69.95333333333333,-0.06999999999999318,,84.0,69.0,85.0,68.0,,
2025-01-29 06:45:00,604.59,6.360000000000014,0.0,,98.66666666666667,67.53666666666668,599.64,0.0,70.0,,18.843333333333334,74.0,0.0,70.0,1.0,0.0,69.98,-0.01999999999999602,,84.0,69.0,85.0,68.0,,
2025-01-29 07:00:00,596.11,6.360000000000014,0.0,,98.5,67.52,599.64,0.0,70.0,,19.07,74.0,0.0,70.0,1.0,0.0,69.97333333333334,-0.01999999999999602,,84.0,69.0,85.0,68.0,,
2025-01-29 07:15:00,594.6999999999999,0.0,0.0,,98.5,67.7,599.64,0.0,70.0,,19.686666666666667,74.0,0.0,70.0,1.0,0.0,69.95333333333333,-0.04000000000000625,,84.0,69.0,85.0,68.0,,
2025-01-29 07:30:00,600.3466666666667,-8.470000000000027,0.0,,98.5,67.76666666666667,599.64,0.0,70.0,,20.386666666666667,74.0,0.0,70.0,1.0,0.0,69.94,-0.04000000000000625,,84.0,69.0,85.0,68.0,,
