time,AirFlow,Air_Flow_Diff,ClgPct,Cooling_Stg_Cmd,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,Heating_Stg_Cmd,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmSp,RmTemp,Room_Temperature_Diff,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-03-11 08:30:00,452.7366666666667,-8.46999999999997,10.046666666666667,3.0,44.5,64.23666666666666,459.7966666666666,0.0,70.0,2.0,0.0,,0.0,,,69.92666666666666,,,67.0,69.0,,,1.4100000000000037,0.0
2025-03-11 08:45:00,474.62999999999994,0.0,12.590000000000002,2.0,45.166666666666664,61.919999999999995,473.92,0.0,70.0,2.0,0.0,,0.0,,,70.01,,,67.0,69.0,,,1.5,0.0
2025-03-11 09:00:00,457.6766666666667,-6.360000000000014,10.396666666666667,2.0,44.0,66.42,462.6233333333333,0.0,70.0,2.0,0.0,,0.0,,,69.95,,,67.0,69.0,,,2.969999999999999,0.0
2025-03-11 09:15:00,477.4533333333333,6.360000000000014,12.316666666666668,3.0,44.5,62.18666666666667,473.2166666666667,0.0,70.0,2.0,0.0,,0.0,,,70.0,,,67.0,69.0,,,-0.1700000000000017,0.0
2025-03-11 09:30:00,478.8666666666666,-14.840000000000032,14.356666666666667,2.0,44.833333333333336,64.78333333333333,484.52,0.0,70.0,2.0,0.0,,0.0,,,70.05,,,67.0,69.0,,,1.230000000000004,0.0
2025-03-11 09:45:00,456.96999999999997,-10.600000000000023,10.546666666666667,3.0,44.0,63.23,461.21000000000004,0.0,70.0,2.0,0.0,,0.0,,,69.93333333333334,,,67.0,69.0,,,1.4100000000000037,0.0
2025-03-11 10:00:00,475.3333333333333,-4.240000000000009,13.993333333333334,2.0,44.5,66.89999999999999,481.6933333333333,0.0,70.0,2.0,0.0,,0.0,,,70.04666666666667,,,67.0,69.0,,,1.7800000000000011,0.0
2025-03-11 10:15:00,523.3633333333333,-10.590000000000032,21.296666666666667,2.0,47.0,66.71666666666667,529.0133333333333,0.0,70.0,2.0,0.0,,0.0,,,70.23666666666666,,,67.0,69.0,,,2.6099999999999994,0.0
2025-03-11 10:30:00,556.56,6.360000000000014,26.206666666666667,2.0,48.833333333333336,66.67666666666666,555.1466666666666,0.0,70.0,2.0,0.0,,0.0,,,70.30333333333333,,,67.0,69.0,,,2.6700000000000017,0.0
2025-03-11 10:45:00,581.9866666666667,-2.1200000000000045,30.886666666666667,2.0,50.666666666666664,67.72666666666667,584.1066666666667,0.0,70.0,2.0,0.0,,0.0,,,70.37,,,67.0,69.0,,,2.450000000000003,0.0
2025-03-11 11:00:00,601.7633333333333,4.240000000000009,33.20666666666667,2.0,52.833333333333336,62.923333333333325,598.9366666666666,0.0,70.0,2.0,0.0,,0.0,,,70.35666666666667,,,67.0,69.0,,,1.8399999999999892,0.0
2025-03-11 11:15:00,572.8033333333333,2.1200000000000045,29.353333333333335,2.0,51.166666666666664,67.25333333333333,572.8033333333333,0.0,70.0,2.0,0.0,,0.0,,,70.16333333333334,,,67.0,69.0,,,1.3299999999999983,0.0
2025-03-11 11:30:00,581.9866666666667,-6.360000000000014,31.52333333333333,2.0,52.333333333333336,62.083333333333336,589.0500000000001,0.0,70.0,2.0,0.0,,0.0,,,70.19666666666667,,,67.0,69.0,,,-0.240000000000002,0.0
2025-03-11 11:45:00,575.63,-2.1200000000000045,29.669999999999998,2.0,51.5,66.09666666666668,577.7466666666668,0.0,70.0,2.0,0.0,,0.0,,,70.10666666666667,,,67.0,69.0,,,1.7900000000000063,0.0
2025-03-11 12:00:00,610.9433333333333,6.360000000000014,34.086666666666666,2.0,52.833333333333336,66.41333333333334,603.88,0.0,70.0,2.0,0.0,,0.0,,,70.2,,,67.0,69.0,,,2.6500000000000057,0.0
2025-03-11 12:15:00,629.3066666666667,-4.240000000000009,38.54666666666667,2.0,54.666666666666664,66.55666666666667,632.1333333333333,0.0,70.0,2.0,0.0,,0.0,,,70.27999999999999,,,67.0,69.0,,,2.5400000000000063,0.0
2025-03-11 12:30:00,666.7433333333333,8.480000000000018,44.196666666666665,2.0,56.833333333333336,66.63333333333334,665.3266666666667,0.0,70.0,2.0,0.0,,0.0,,,70.38,,,67.0,69.0,,,2.490000000000009,0.0
2025-03-11 12:45:00,690.0466666666666,2.1200000000000045,48.75,2.0,59.0,67.65666666666667,690.0466666666666,0.0,70.0,2.0,0.0,,0.0,,,70.41000000000001,,,67.0,69.0,,,2.5900000000000034,0.0
2025-03-11 13:00:00,706.2933333333334,2.1200000000000045,50.919999999999995,2.0,63.5,61.703333333333326,705.59,0.0,70.0,2.0,0.0,,0.0,,,70.38666666666667,,,67.0,69.0,,,1.9399999999999977,0.0
2025-03-11 13:15:00,692.8733333333333,12.710000000000036,48.85,2.0,62.5,65.76333333333334,692.1700000000001,0.0,70.0,2.0,0.0,,0.0,,,70.25,,,67.0,69.0,,,2.440000000000005,0.0
2025-03-11 13:30:00,702.0533333333333,-4.240000000000009,49.95666666666667,3.0,63.5,61.70666666666667,699.9366666666666,0.0,70.0,2.0,0.0,,0.0,,,70.22666666666667,,,67.0,69.0,,,0.9500000000000028,0.0
2025-03-11 13:45:00,692.87,8.470000000000027,49.623333333333335,2.0,62.166666666666664,63.46666666666667,696.4066666666668,0.0,70.0,2.0,0.0,,0.0,,,70.16333333333334,,,67.0,69.0,,,1.2800000000000011,0.0
2025-03-11 14:00:00,699.94,2.1200000000000045,49.38666666666666,3.0,62.666666666666664,59.64333333333334,695.6999999999999,0.0,70.0,2.0,0.0,,0.0,,,70.12333333333333,,,67.0,69.0,,,1.0700000000000003,0.0
2025-03-11 14:15:00,694.9933333333333,-12.710000000000036,50.129999999999995,3.0,64.0,59.88666666666666,699.9366666666666,0.0,70.0,2.0,0.0,,0.0,,,70.11666666666667,,,67.0,69.0,,,1.009999999999998,0.0
2025-03-11 14:30:00,697.8166666666666,-4.240000000000009,50.03333333333333,3.0,62.833333333333336,60.21333333333333,698.5233333333334,0.0,70.0,2.0,0.0,,0.0,,,70.08333333333333,,,67.0,69.0,,,0.9799999999999969,0.0
2025-03-11 14:45:00,680.8666666666667,-4.240000000000009,47.32,3.0,61.166666666666664,60.24666666666667,680.16,0.0,70.0,2.0,0.0,,0.0,,,69.98666666666666,,,67.0,69.0,,,0.8799999999999955,0.0
2025-03-11 15:00:00,661.09,6.349999999999909,43.85666666666666,3.0,58.5,60.82333333333333,662.5066666666667,0.0,70.0,2.0,0.0,,0.0,,,69.90333333333334,,,67.0,69.0,,,0.9899999999999949,0.0
2025-03-11 15:15:00,656.1466666666666,2.1200000000000045,42.93333333333334,3.0,58.166666666666664,61.35666666666666,657.5600000000001,0.0,70.0,2.0,0.0,,0.0,,,69.89666666666666,,,67.0,69.0,,,0.8800000000000026,0.0
2025-03-11 15:30:00,653.32,2.1200000000000045,42.53,3.0,57.666666666666664,61.673333333333325,654.0266666666666,0.0,70.0,2.0,0.0,,0.0,,,69.91333333333334,,,67.0,69.0,,,0.9399999999999977,0.0
2025-03-11 15:45:00,654.7333333333333,6.350000000000023,42.01,3.0,57.166666666666664,62.11666666666667,651.2033333333334,0.0,70.0,2.0,0.0,,0.0,,,69.90666666666667,,,67.0,69.0,,,0.8599999999999994,0.0
2025-03-11 16:00:00,639.1933333333333,2.1200000000000045,39.17666666666667,3.0,55.5,62.30666666666667,633.5466666666666,0.0,70.0,2.0,0.0,,0.0,,,69.84666666666666,,,67.0,69.0,,,0.8800000000000026,0.0
2025-03-11 16:15:00,619.4200000000001,-8.479999999999905,37.85333333333333,3.0,54.666666666666664,61.73,625.7766666666666,0.0,70.0,2.0,0.0,,0.0,,,69.84333333333333,,,67.0,69.0,,,0.7199999999999989,0.0
2025-03-11 16:30:00,630.7233333333334,10.599999999999909,38.45333333333333,3.0,55.0,62.18333333333334,630.0133333333333,0.0,70.0,2.0,0.0,,0.0,,,69.88666666666667,,,67.0,69.0,,,0.8100000000000023,0.0
2025-03-11 16:45:00,615.89,-2.1200000000000045,36.41,3.0,54.5,62.589999999999996,617.3000000000001,0.0,70.0,2.0,0.0,,0.0,,,69.85,,,67.0,69.0,,,0.8299999999999983,0.0
2025-03-11 17:00:00,614.4733333333334,8.470000000000027,35.63666666666666,3.0,53.833333333333336,62.95666666666667,613.0633333333334,0.0,70.0,2.0,0.0,,0.0,,,69.86333333333333,,,67.0,69.0,,,0.8900000000000006,0.0
2025-03-11 17:15:00,618.0066666666667,-2.1200000000000045,36.096666666666664,3.0,54.0,63.24666666666667,615.18,0.0,70.0,2.0,0.0,,0.0,,,69.90666666666667,,,67.0,69.0,,,0.8299999999999983,0.0
2025-03-11 17:30:00,642.0233333333333,-10.590000000000032,40.14,3.0,56.666666666666664,63.23,641.3133333333334,0.0,70.0,2.0,0.0,,0.0,,,70.05,,,67.0,69.0,,,0.8399999999999963,0.0
2025-03-11 17:45:00,654.7366666666667,6.360000000000014,42.61666666666667,3.0,58.0,63.330000000000005,655.44,0.0,70.0,2.0,0.0,,0.0,,,70.08,,,67.0,69.0,,,0.7100000000000009,0.0
2025-03-11 18:00:00,631.4266666666666,0.0,37.93666666666667,3.0,56.0,63.656666666666666,626.48,0.0,70.0,2.0,0.0,,0.0,,,69.93333333333334,,,67.0,69.0,,,0.769999999999996,0.0
2025-03-11 18:15:00,562.21,-4.230000000000018,27.55333333333333,3.0,51.5,63.54666666666666,564.33,0.0,70.0,2.0,0.0,,0.0,,,69.65666666666665,,,67.0,69.0,,,0.7999999999999972,0.0
