time,AirFlow,Air_Flow_Diff,AirflowSpRht,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,SuplFanCmd,SuplFanState,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-27 14:30:00,1184.45,,1199.29,0.0,91.25,97.405,1167.505,0.0,70.0,95.4,74.0,0.0,70.0,0.0,72.0,70.16999999999999,,0.0,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-27 14:45:00,1197.8733333333332,10.590000000000146,1199.29,0.0,94.0,101.56,1192.9333333333334,0.0,70.0,99.74666666666667,74.0,0.0,70.0,0.0,72.0,69.92999999999999,-70.0,0.0,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-27 15:00:00,1180.92,12.710000000000036,1199.29,0.0,92.83333333333333,101.40666666666668,1182.3366666666666,0.0,70.0,97.60333333333334,74.0,0.0,70.0,0.0,72.0,70.03,-70.0,0.0,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-27 15:15:00,1149.8433333333332,-21.189999999999827,1199.29,0.0,90.5,96.19,1157.6166666666668,0.0,70.0,93.81,74.0,0.0,70.0,0.0,72.0,70.16000000000001,-70.0,0.0,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-27 15:30:00,1168.9133333333332,-10.600000000000136,1199.29,0.0,91.83333333333333,100.25,1171.0366666666666,0.0,70.0,96.55,74.0,0.0,70.0,0.0,72.0,70.03666666666668,-70.0,0.0,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-27 15:45:00,1165.3833333333334,-23.310000000000173,1199.29,0.0,90.66666666666667,99.31666666666666,1161.1466666666665,0.0,70.0,94.90333333333332,74.0,0.0,70.0,0.0,72.0,70.09,-70.0,0.0,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-27 16:00:00,1177.3933333333334,10.590000000000146,1199.29,0.0,91.66666666666667,100.66333333333334,1175.27,0.0,70.0,96.84666666666668,74.0,0.0,70.0,0.0,72.0,69.97333333333333,-70.0,0.0,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-27 16:15:00,1154.79,-8.470000000000027,1199.29,0.0,89.5,96.90333333333332,1147.0200000000002,0.0,70.0,92.75333333333333,74.0,0.0,70.0,0.0,72.0,70.12333333333333,-70.0,0.0,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-27 16:30:00,1129.3633333333335,-8.470000000000027,1199.29,0.0,88.66666666666667,94.55,1135.72,0.0,70.0,91.55333333333333,74.0,0.0,70.0,0.0,72.0,70.17666666666666,-70.0,0.0,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-27 16:45:00,1143.49,-6.360000000000127,1199.29,0.0,89.0,96.48333333333333,1143.49,0.0,70.0,92.64333333333333,74.0,0.0,70.0,0.0,72.0,70.05666666666667,-70.0,0.0,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-27 17:00:00,1139.25,-2.119999999999891,1199.29,0.0,89.5,97.2,1144.8999999999999,0.0,70.0,93.04333333333334,74.0,0.0,70.0,0.0,72.0,70.02333333333333,-70.0,0.0,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-27 17:15:00,1120.18,-16.949999999999818,1199.29,0.0,86.83333333333333,93.98666666666666,1117.3533333333335,0.0,70.0,88.51666666666667,74.0,0.0,70.0,0.0,72.0,70.20666666666666,-70.0,0.0,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-27 17:30:00,1124.42,12.720000000000027,1199.29,0.0,87.5,96.39666666666666,1127.2466666666667,0.0,70.0,89.61,74.0,0.0,70.0,0.0,72.0,70.09333333333333,-70.0,0.0,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-27 17:45:00,1134.665,-4.240000000000009,1199.29,0.0,89.25,95.325,1139.955,0.0,70.0,90.345,74.0,0.0,70.0,0.0,72.0,69.91499999999999,-70.0,0.0,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-27 18:00:00,,-6.349999999999909,,,,,,,,,,,,,,,-70.0,,,,,,,,,
2025-01-27 18:15:00,,-6.349999999999909,,,,,,,,,,,,,,,-70.0,,,,,,,,,
2025-01-27 18:30:00,1080.63,-6.349999999999909,1199.29,0.0,84.5,92.57,1086.99,0.0,70.0,84.63,74.0,0.0,70.0,0.0,72.0,70.23,-0.01999999999999602,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-27 18:45:00,1079.57,-6.3599999999999,,0.0,83.75,92.975,1076.3899999999999,0.0,70.0,83.715,74.0,0.0,70.0,0.0,72.0,70.175,0.23000000000000398,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-27 19:00:00,,10.599999999999909,,,,,,,,,,,,,,,0.14000000000000057,,,,,,,,,
2025-01-27 19:15:00,1023.42,10.599999999999909,,0.0,80.0,89.85,1023.42,0.0,70.0,75.81,74.0,0.0,70.0,0.0,72.0,70.38,0.14000000000000057,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-27 19:30:00,,0.0,,,,,,,,,,,,,,,0.37999999999999545,,,,,,,,,
2025-01-27 19:45:00,995.87,0.0,,0.0,75.5,85.6,983.16,0.0,70.0,70.03,74.0,0.0,70.0,0.0,72.0,70.38,0.37999999999999545,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-27 20:00:00,,12.710000000000036,,,,,,,,,,,,,,,0.37999999999999545,,,,,,,,,
2025-01-27 20:15:00,889.93,12.710000000000036,,0.0,69.0,78.87,887.81,0.0,70.0,57.04,74.0,0.0,70.0,0.0,72.0,70.66,0.37999999999999545,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-27 20:30:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-27 20:45:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-27 21:00:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-27 21:15:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-27 21:30:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-27 21:45:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-27 22:00:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-27 22:15:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-27 22:30:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-27 22:45:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-27 23:00:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-27 23:15:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-27 23:30:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-27 23:45:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-28 00:00:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-28 00:15:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-28 14:30:00,1131.4850000000001,,,0.0,90.25,95.285,1135.7199999999998,0.0,70.0,91.56,74.0,0.0,70.0,0.0,72.0,70.1,,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 14:45:00,1120.89,,,0.0,89.5,94.56333333333333,1128.6533333333334,0.0,70.0,90.21333333333332,74.0,0.0,70.0,0.0,72.0,70.11666666666666,,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 15:00:00,1134.3066666666666,,,0.0,90.5,95.81333333333333,1137.1333333333334,0.0,70.0,91.76666666666667,74.0,0.0,70.0,0.0,72.0,70.02666666666666,,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 15:15:00,1139.96,,,0.0,91.33333333333333,95.87,1139.96,0.0,70.0,91.86000000000001,74.0,0.0,70.0,0.0,72.0,69.99666666666667,,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 15:30:00,1127.2466666666667,,,0.0,91.16666666666667,96.12333333333333,1135.7233333333334,0.0,70.0,91.18333333333334,74.0,0.0,70.0,0.0,72.0,70.00999999999999,,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 15:45:00,1137.1333333333332,,,0.0,91.66666666666667,96.25,1139.2533333333333,0.0,70.0,91.93666666666667,74.0,0.0,70.0,0.0,72.0,69.98,,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 16:00:00,1120.1833333333334,,,0.0,90.5,96.58999999999999,1118.7700000000002,0.0,70.0,88.97333333333331,74.0,0.0,70.0,0.0,72.0,70.11,,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 16:15:00,1120.18,,,0.0,91.33333333333333,96.99000000000001,1124.42,0.0,70.0,90.17999999999999,74.0,0.0,70.0,0.0,72.0,70.02666666666666,,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 16:30:00,1106.0566666666666,,,0.0,89.83333333333333,94.81666666666666,1103.9366666666667,0.0,70.0,86.95,74.0,0.0,70.0,0.0,72.0,70.14333333333333,,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 16:45:00,1092.6366666666665,,,0.0,88.66666666666667,93.83999999999999,1094.05,0.0,70.0,85.46,74.0,0.0,70.0,0.0,72.0,70.13333333333334,,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 17:00:00,1084.8666666666668,,,0.0,88.0,94.25666666666666,1084.16,0.0,70.0,84.25666666666666,74.0,0.0,70.0,0.0,72.0,70.15666666666668,,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 17:15:00,1094.7533333333333,,,0.0,88.66666666666667,94.35333333333334,1089.1033333333335,0.0,70.0,84.88666666666667,74.0,0.0,70.0,0.0,72.0,70.10000000000001,,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 17:30:00,1088.3999999999999,,,0.0,88.5,94.76666666666667,1079.9233333333334,0.0,70.0,84.29333333333334,74.0,0.0,70.0,0.0,72.0,70.11,,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 17:45:00,1070.7433333333333,,,0.0,87.0,93.95666666666666,1064.38,0.0,70.0,81.50666666666666,74.0,0.0,70.0,0.0,72.0,70.15666666666668,,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 18:00:00,1044.6066666666666,,,0.0,85.5,91.85000000000001,1041.7833333333333,0.0,70.0,78.94333333333333,74.0,0.0,70.0,0.0,72.0,70.23333333333333,,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 18:15:00,1027.6566666666668,,,0.0,85.0,92.14333333333333,1029.7733333333333,0.0,70.0,76.75666666666666,74.0,0.0,70.0,0.0,72.0,70.23,,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 18:30:00,993.0466666666666,,,0.0,81.83333333333333,87.61,985.2800000000001,0.0,70.0,70.69666666666667,74.0,0.0,70.0,0.0,72.0,70.42,,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 18:45:00,947.14,,,0.0,79.0,84.83666666666666,951.3766666666667,0.0,70.0,66.54333333333334,74.0,0.0,70.0,0.0,72.0,70.42333333333333,,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 19:00:00,936.5466666666666,,,0.0,79.0,84.86666666666666,941.4899999999999,0.0,70.0,64.89666666666666,74.0,0.0,70.0,0.0,72.0,70.39666666666666,,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 19:15:00,871.5633333333334,-2.1200000000000045,,0.0,74.5,81.7,876.5099999999999,0.0,70.0,55.64333333333334,74.0,0.0,70.0,0.0,72.0,70.64666666666666,0.37999999999999545,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 19:30:00,832.0133333333333,-14.830000000000041,,0.0,71.83333333333333,80.44666666666667,832.0133333333333,0.0,70.0,48.73666666666667,74.0,0.0,70.0,0.0,72.0,70.71666666666665,0.6800000000000068,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 19:45:00,776.2166666666667,6.350000000000023,,0.0,67.5,76.60333333333334,762.7966666666667,0.0,70.0,39.39333333333334,74.0,0.0,70.0,0.0,72.0,70.87333333333333,0.8299999999999983,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 20:00:00,714.0600000000001,4.239999999999895,,0.0,64.83333333333333,75.36333333333333,708.4133333333333,0.0,70.0,32.836666666666666,74.0,0.0,70.0,0.0,72.0,70.89,0.8100000000000023,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 20:15:00,642.02,4.230000000000018,,0.0,61.166666666666664,73.90333333333332,636.3733333333333,0.0,70.0,21.923333333333332,74.0,0.0,70.0,0.0,72.0,71.06666666666666,0.9300000000000068,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 20:30:00,569.98,12.710000000000036,,0.0,57.833333333333336,72.52333333333333,567.8633333333333,0.0,70.0,12.946666666666667,74.0,0.0,70.0,0.0,72.0,71.13333333333333,1.0600000000000023,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 20:45:00,493.7,4.2299999999999045,,0.0,54.833333333333336,70.58333333333333,487.3433333333333,0.0,70.0,1.2533333333333332,74.0,0.0,70.0,0.0,72.0,71.33,1.1899999999999977,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 21:00:00,485.22,-2.1200000000000045,,0.0,54.5,70.56333333333333,478.87000000000006,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,71.55666666666667,1.3799999999999955,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 21:15:00,476.75,4.230000000000018,,0.0,54.5,70.58,478.87000000000006,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,71.89333333333333,1.6500000000000057,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 21:30:00,476.75,-6.360000000000014,,0.0,54.5,68.31666666666666,478.87000000000006,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,71.77666666666666,1.9599999999999937,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 21:45:00,476.75,2.1200000000000045,,0.0,53.833333333333336,65.97333333333334,479.57666666666665,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.35000000000001,1.3799999999999955,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 22:00:00,480.28,-8.480000000000018,,0.0,53.5,67.46,478.87000000000006,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.33333333333333,-0.01999999999999602,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 22:15:00,532.5433333333334,8.46999999999997,,0.0,55.333333333333336,67.74333333333334,534.6633333333333,0.0,70.0,7.906666666666666,74.0,0.0,70.0,0.0,72.0,69.65666666666667,0.20999999999999375,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 22:30:00,516.3,4.230000000000018,,0.0,54.833333333333336,66.78333333333333,522.6566666666666,0.0,70.0,6.45,74.0,0.0,70.0,0.0,72.0,69.84666666666668,-0.1599999999999966,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 22:45:00,625.07,-10.590000000000032,,0.0,59.5,71.24666666666667,617.3000000000001,0.0,70.0,19.44333333333333,74.0,0.0,70.0,0.0,72.0,69.36999999999999,-0.6299999999999955,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 23:00:00,718.3000000000001,14.830000000000041,,0.0,63.5,69.92999999999999,727.48,0.0,70.0,34.18333333333333,74.0,0.0,70.0,0.0,72.0,68.85666666666667,-0.18000000000000682,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 23:15:00,694.9933333333333,-12.710000000000036,,0.0,62.666666666666664,73.43666666666667,688.6366666666667,0.0,70.0,29.836666666666662,74.0,0.0,70.0,0.0,72.0,69.47666666666667,-1.3199999999999932,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 23:30:00,657.5600000000001,0.0,,0.0,61.0,72.98666666666666,658.2633333333333,0.0,70.0,24.88,74.0,0.0,70.0,0.0,72.0,69.82666666666667,-0.3299999999999983,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-28 23:45:00,657.5600000000001,0.0,,0.0,61.166666666666664,73.7,661.7966666666667,0.0,70.0,25.320000000000004,74.0,0.0,70.0,0.0,72.0,69.86666666666666,-0.20000000000000284,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 00:00:00,666.74,-6.360000000000014,,0.0,61.833333333333336,73.64666666666666,670.27,0.0,70.0,26.713333333333335,74.0,0.0,70.0,0.0,72.0,69.84,-0.09000000000000341,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 00:15:00,682.2766666666666,4.240000000000009,,0.0,62.5,73.51333333333334,687.2233333333334,0.0,70.0,29.133333333333336,74.0,0.0,70.0,0.0,72.0,69.79,-0.1599999999999966,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 00:30:00,715.4733333333334,-4.240000000000009,,0.0,64.33333333333333,74.52333333333333,723.9499999999999,0.0,70.0,33.86333333333334,74.0,0.0,70.0,0.0,72.0,69.64,-0.25,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 00:45:00,750.0833333333334,-6.360000000000014,,0.0,66.5,75.44666666666667,756.44,0.0,70.0,38.71333333333333,74.0,0.0,70.0,0.0,72.0,69.55,-0.4200000000000017,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 01:00:00,780.4533333333334,-2.1200000000000045,,0.0,68.0,75.46333333333332,781.8666666666667,0.0,70.0,42.18666666666667,74.0,0.0,70.0,0.0,72.0,69.55,-0.45000000000000284,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 01:15:00,812.2366666666667,-4.240000000000009,,0.0,70.0,76.41666666666667,812.9433333333333,0.0,70.0,46.46,74.0,0.0,70.0,0.0,72.0,69.51333333333334,-0.45000000000000284,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 01:30:00,826.3666666666667,2.1200000000000045,,0.0,71.0,77.66000000000001,832.7166666666667,0.0,70.0,49.23333333333333,74.0,0.0,70.0,0.0,72.0,69.55,-0.46999999999999886,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 01:45:00,836.2533333333334,-8.469999999999914,,0.0,71.66666666666667,79.69333333333333,841.9033333333333,0.0,70.0,49.95333333333334,74.0,0.0,70.0,0.0,72.0,69.66333333333334,-0.45000000000000284,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 02:00:00,848.9633333333333,-4.240000000000009,,0.0,72.16666666666667,80.77666666666666,844.7266666666666,0.0,70.0,50.93,74.0,0.0,70.0,0.0,72.0,69.72666666666667,-0.3100000000000023,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 02:15:00,848.2599999999999,-2.1200000000000045,,0.0,72.33333333333333,80.86999999999999,851.0799999999999,0.0,70.0,51.833333333333336,74.0,0.0,70.0,0.0,72.0,69.79,-0.29000000000000625,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 02:30:00,848.9666666666667,10.600000000000023,,0.0,72.0,80.76333333333334,847.5533333333333,0.0,70.0,51.54666666666666,74.0,0.0,70.0,0.0,72.0,69.86,-0.1599999999999966,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 02:45:00,863.09,4.240000000000009,,0.0,72.5,80.73333333333333,853.91,0.0,70.0,52.59,74.0,0.0,70.0,0.0,72.0,69.85000000000001,-0.1599999999999966,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 03:00:00,856.7333333333332,-4.240000000000009,,0.0,72.83333333333333,80.74333333333333,858.85,0.0,70.0,52.870000000000005,74.0,0.0,70.0,0.0,72.0,69.88,-0.18000000000000682,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 03:15:00,844.02,-2.1200000000000045,,0.0,72.16666666666667,80.77999999999999,851.79,0.0,70.0,51.93333333333334,74.0,0.0,70.0,0.0,72.0,69.96666666666667,-0.1599999999999966,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 03:30:00,852.4966666666666,-12.709999999999923,,0.0,72.33333333333333,80.72000000000001,854.6166666666667,0.0,70.0,51.949999999999996,74.0,0.0,70.0,0.0,72.0,69.96,-0.01999999999999602,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 03:45:00,846.8466666666667,-8.480000000000018,,0.0,72.33333333333333,80.81666666666666,853.91,0.0,70.0,52.129999999999995,74.0,0.0,70.0,0.0,72.0,69.98,-0.060000000000002274,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 04:00:00,858.8533333333334,-2.1200000000000045,,0.0,72.83333333333333,80.86999999999999,859.56,0.0,70.0,53.11333333333334,74.0,0.0,70.0,0.0,72.0,69.93666666666667,-0.01999999999999602,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 04:15:00,854.6133333333333,4.240000000000009,,0.0,72.5,80.72666666666667,852.4966666666666,0.0,70.0,52.31333333333333,74.0,0.0,70.0,0.0,72.0,69.99666666666667,-0.01999999999999602,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 04:30:00,872.2733333333334,8.470000000000027,,0.0,73.16666666666667,80.61333333333333,869.4466666666667,0.0,70.0,53.833333333333336,74.0,0.0,70.0,0.0,72.0,69.92333333333333,-0.04000000000000625,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 04:45:00,861.6766666666666,4.240000000000009,,0.0,74.16666666666667,80.63666666666667,866.62,0.0,70.0,53.85999999999999,74.0,0.0,70.0,0.0,72.0,69.95333333333333,-0.04000000000000625,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 05:00:00,873.6866666666666,-14.830000000000041,,0.0,74.0,80.49,874.39,0.0,70.0,55.0,74.0,0.0,70.0,0.0,72.0,69.91333333333334,-0.060000000000002274,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 05:15:00,872.98,10.590000000000032,,0.0,74.5,80.23666666666666,883.57,0.0,70.0,56.07,74.0,0.0,70.0,0.0,72.0,69.88,-0.060000000000002274,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 05:30:00,894.1666666666666,-4.230000000000018,,0.0,74.83333333333333,80.13666666666667,896.2866666666665,0.0,70.0,57.93333333333334,74.0,0.0,70.0,0.0,72.0,69.84666666666666,-0.060000000000002274,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 05:45:00,911.12,0.0,,0.0,77.16666666666667,79.95666666666666,915.3566666666667,0.0,70.0,60.923333333333325,74.0,0.0,70.0,0.0,72.0,69.76,-0.20000000000000284,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 06:00:00,923.1266666666667,-10.590000000000032,,0.0,78.66666666666667,81.12333333333333,933.0133333333333,0.0,70.0,63.21666666666667,74.0,0.0,70.0,0.0,72.0,69.74666666666667,-0.269999999999996,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 06:15:00,950.6700000000001,-2.1200000000000045,,0.0,80.5,83.24666666666667,951.3766666666667,0.0,70.0,65.77999999999999,74.0,0.0,70.0,0.0,72.0,69.71,-0.3100000000000023,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 06:30:00,947.8466666666667,-6.360000000000014,,0.0,80.16666666666667,83.25333333333333,952.0833333333334,0.0,70.0,65.64333333333333,74.0,0.0,70.0,0.0,72.0,69.8,-0.3100000000000023,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 06:45:00,956.32,6.360000000000014,,0.0,79.83333333333333,83.27333333333333,945.02,0.0,70.0,64.89,74.0,0.0,70.0,0.0,72.0,69.90333333333332,-0.15000000000000568,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 07:00:00,966.21,23.31000000000006,,0.0,80.5,83.15333333333334,958.4366666666666,0.0,70.0,66.63666666666667,74.0,0.0,70.0,0.0,72.0,69.85,-0.09000000000000341,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 07:15:00,970.4433333333333,6.360000000000014,,0.0,80.83333333333333,83.15333333333332,963.3833333333333,0.0,70.0,67.49,74.0,0.0,70.0,0.0,72.0,69.86333333333333,-0.15000000000000568,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 07:30:00,962.6766666666666,8.469999999999914,,0.0,80.33333333333333,83.07,960.5566666666667,0.0,70.0,67.01333333333334,74.0,0.0,70.0,0.0,72.0,69.92333333333333,-0.1599999999999966,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 07:45:00,957.0300000000001,6.360000000000014,,0.0,80.5,83.07666666666667,959.85,0.0,70.0,67.01333333333334,74.0,0.0,70.0,0.0,72.0,69.94333333333333,-0.01999999999999602,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 08:00:00,952.7933333333334,-6.350000000000023,,0.0,79.83333333333333,83.16666666666667,954.1999999999999,0.0,70.0,66.09333333333335,74.0,0.0,70.0,0.0,72.0,69.98666666666666,-0.01999999999999602,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 08:15:00,966.9166666666666,-4.230000000000018,,0.0,80.33333333333333,83.14,958.4366666666666,0.0,70.0,66.89666666666666,74.0,0.0,70.0,0.0,72.0,69.97333333333334,-0.01999999999999602,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 08:30:00,964.7966666666667,4.240000000000009,,0.0,80.16666666666667,83.14999999999999,957.7333333333332,0.0,70.0,66.58666666666666,74.0,0.0,70.0,0.0,72.0,69.99333333333334,-0.01999999999999602,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 08:45:00,959.1466666666666,16.950000000000045,,0.0,80.5,83.11333333333333,959.85,0.0,70.0,66.94,74.0,0.0,70.0,0.0,72.0,69.98,0.01999999999999602,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 09:00:00,978.2166666666667,-8.470000000000027,,0.0,80.66666666666667,83.12,966.21,0.0,70.0,67.47666666666667,74.0,0.0,70.0,0.0,72.0,69.95333333333333,-0.01999999999999602,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 09:15:00,974.6833333333334,2.1200000000000045,,0.0,82.33333333333333,85.57,978.2166666666667,0.0,70.0,69.12333333333333,74.0,0.0,70.0,0.0,72.0,69.91,-0.060000000000002274,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 09:30:00,980.3366666666667,-10.600000000000023,,0.0,83.5,86.99000000000001,990.93,0.0,70.0,70.85000000000001,74.0,0.0,70.0,0.0,72.0,69.86666666666666,-0.060000000000002274,,84.0,69.0,1.0,-1.0,85.0,68.0,,
2025-01-29 09:45:00,984.57,-12.710000000000036,,0.0,83.83333333333333,86.93333333333334,993.0466666666666,0.0,70.0,71.66000000000001,74.0,0.0,70.0,0.0,72.0,69.88333333333333,-0.1599999999999966,,84.0,69.0,1.0,-1.0,85.0,68.0,,
