time,AirFlow,Air_Flow_Diff,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,SuplFanCmd,SuplFanState,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-27 20:30:00,,-355.98,,,,,,,,,,,,,,-1.7999999999999972,,,,,,,,,
2025-01-27 20:45:00,,-355.98,,,,,,,,,,,,,,-1.7999999999999972,,,,,,,,,
2025-01-27 21:00:00,,-355.98,,,,,,,,,,,,,,-1.7999999999999972,,,,,,,,,
2025-01-27 21:15:00,,-355.98,,,,,,,,,,,,,,-1.7999999999999972,,,,,,,,,
2025-01-27 21:30:00,,-355.98,,,,,,,,,,,,,,-1.7999999999999972,,,,,,,,,
2025-01-27 21:45:00,,-355.98,,,,,,,,,,,,,,-1.7999999999999972,,,,,,,,,
2025-01-27 22:00:00,,-355.98,,,,,,,,,,,,,,-1.7999999999999972,,,,,,,,,
2025-01-27 22:15:00,,-355.98,,,,,,,,,,,,,,-1.7999999999999972,,,,,,,,,
2025-01-27 22:30:00,,-355.98,,,,,,,,,,,,,,-1.7999999999999972,,,,,,,,,
2025-01-27 22:45:00,,-355.98,,,,,,,,,,,,,,-1.7999999999999972,,,,,,,,,
2025-01-27 23:00:00,,-355.98,,,,,,,,,,,,,,-1.7999999999999972,,,,,,,,,
2025-01-27 23:15:00,,-355.98,,,,,,,,,,,,,,-1.7999999999999972,,,,,,,,,
2025-01-27 23:30:00,,-355.98,,,,,,,,,,,,,,-1.7999999999999972,,,,,,,,,
2025-01-27 23:45:00,,-355.98,,,,,,,,,,,,,,-1.7999999999999972,,,,,,,,,
2025-01-28 00:00:00,,-355.98,,,,,,,,,,,,,,-1.7999999999999972,,,,,,,,,
2025-01-28 00:15:00,,-355.98,,,,,,,,,,,,,,-1.7999999999999972,,,,,,,,,
2025-01-28 14:30:00,846.49,,0.0,100.0,78.125,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,67.775,,,67.0,69.0,1.0,-1.0,85.0,55.0,,
