time,AirFlow,Air_Flow_Diff,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-27 14:30:00,603.885,,0.0,56.0,90.905,608.12,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.715,,57.655,67.0,69.0,68.0,68.0,,
2025-01-27 14:45:00,613.0633333333334,-12.710000000000036,0.0,56.666666666666664,91.30666666666667,608.12,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.86333333333333,-12.229999999999997,58.169999999999995,67.0,69.0,68.0,68.0,,
2025-01-27 15:00:00,610.9433333333333,12.710000000000036,0.0,56.833333333333336,91.63666666666666,608.12,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.95333333333333,-11.729999999999997,58.52333333333333,67.0,69.0,68.0,68.0,,
2025-01-27 15:15:00,603.88,-8.480000000000018,0.0,56.5,91.97666666666667,608.12,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.05,-11.299999999999997,58.97666666666667,67.0,69.0,68.0,68.0,,
2025-01-27 15:30:00,601.0533333333333,-16.950000000000045,0.0,56.5,92.29,608.12,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.05,-10.829999999999998,59.35666666666666,67.0,69.0,68.0,68.0,,
2025-01-27 15:45:00,596.8166666666667,-10.600000000000023,0.0,57.666666666666664,92.64666666666666,608.12,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.29,-10.5,59.79666666666666,67.0,69.0,68.0,68.0,,
2025-01-27 16:00:00,604.5866666666667,0.0,0.0,58.0,93.01666666666667,608.12,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.38,-10.100000000000001,60.07,67.0,69.0,68.0,68.0,,
2025-01-27 16:15:00,604.5866666666667,0.0,0.0,57.166666666666664,93.2,608.12,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.46333333333332,-9.759999999999998,60.32333333333333,67.0,69.0,68.0,68.0,,
2025-01-27 16:30:00,606.0,-2.1200000000000045,0.0,58.333333333333336,93.46999999999998,608.12,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.49333333333334,-9.509999999999998,60.73,67.0,69.0,68.0,68.0,,
2025-01-27 16:45:00,605.9966666666667,4.240000000000009,0.0,58.666666666666664,93.68,608.12,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.55,-9.020000000000003,61.076666666666675,67.0,69.0,68.0,68.0,,
2025-01-27 17:00:00,601.0533333333333,-4.240000000000009,0.0,58.833333333333336,93.86333333333333,608.12,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.56333333333333,-8.869999999999997,61.17333333333334,67.0,69.0,68.0,68.0,,
2025-01-27 17:15:00,610.2366666666667,-10.600000000000023,0.0,57.833333333333336,94.10666666666667,608.12,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.67,-8.75,61.44333333333333,67.0,69.0,68.0,68.0,,
2025-01-27 17:30:00,606.7066666666666,-4.240000000000009,0.0,59.666666666666664,94.21666666666665,608.12,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.73333333333333,-8.439999999999998,61.66,67.0,69.0,68.0,68.0,,
2025-01-27 17:45:00,611.2950000000001,2.1200000000000045,0.0,58.75,94.685,608.12,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.92500000000001,-8.170000000000002,62.055,67.0,69.0,68.0,68.0,,
2025-01-27 18:00:00,,-6.360000000000014,,,,,,,,,,,,,,-7.939999999999998,,,,,,,
2025-01-27 18:15:00,,-6.360000000000014,,,,,,,,,,,,,,-7.939999999999998,,,,,,,
2025-01-27 18:30:00,599.64,-6.360000000000014,0.0,61.0,94.1,608.12,0.0,70.0,87.88,74.0,0.0,70.0,0.0,72.0,70.38,-7.939999999999998,,67.0,69.0,68.0,68.0,,
2025-01-27 18:45:00,617.655,-8.480000000000018,0.0,61.0,93.055,608.12,0.0,70.0,82.95,74.0,0.0,70.0,0.0,72.0,70.455,0.37999999999999545,,67.0,69.0,68.0,68.0,,
2025-01-27 19:00:00,,6.360000000000014,,,,,,,,,,,,,,0.5,,,,,,,
2025-01-27 19:15:00,595.41,6.360000000000014,0.0,60.5,90.43,608.12,0.0,70.0,72.42,74.0,0.0,70.0,0.0,72.0,70.54,0.5,,67.0,69.0,68.0,68.0,,
2025-01-27 19:30:00,,-12.710000000000036,,,,,,,,,,,,,,0.5400000000000063,,,,,,,
2025-01-27 19:45:00,608.12,-12.710000000000036,0.0,61.0,86.9,608.12,0.0,70.0,63.78,74.0,0.0,70.0,0.0,72.0,70.54,0.5400000000000063,,67.0,69.0,68.0,68.0,,
2025-01-27 20:00:00,,0.0,,,,,,,,,,,,,,0.5400000000000063,,,,,,,
2025-01-27 20:15:00,610.24,0.0,0.0,60.0,82.81,608.12,0.0,70.0,54.38,74.0,0.0,70.0,0.0,72.0,70.65,0.5400000000000063,,67.0,69.0,68.0,68.0,,
2025-01-27 20:30:00,,2.1200000000000045,,,,,,,,,,,,,,0.6500000000000057,,,,,,,
2025-01-27 20:45:00,,2.1200000000000045,,,,,,,,,,,,,,0.6500000000000057,,,,,,,
2025-01-27 21:00:00,,2.1200000000000045,,,,,,,,,,,,,,0.6500000000000057,,,,,,,
2025-01-27 21:15:00,,2.1200000000000045,,,,,,,,,,,,,,0.6500000000000057,,,,,,,
2025-01-27 21:30:00,,2.1200000000000045,,,,,,,,,,,,,,0.6500000000000057,,,,,,,
2025-01-27 21:45:00,,2.1200000000000045,,,,,,,,,,,,,,0.6500000000000057,,,,,,,
2025-01-27 22:00:00,,2.1200000000000045,,,,,,,,,,,,,,0.6500000000000057,,,,,,,
2025-01-27 22:15:00,,2.1200000000000045,,,,,,,,,,,,,,0.6500000000000057,,,,,,,
2025-01-27 22:30:00,,2.1200000000000045,,,,,,,,,,,,,,0.6500000000000057,,,,,,,
2025-01-27 22:45:00,,2.1200000000000045,,,,,,,,,,,,,,0.6500000000000057,,,,,,,
2025-01-27 23:00:00,,2.1200000000000045,,,,,,,,,,,,,,0.6500000000000057,,,,,,,
2025-01-27 23:15:00,,2.1200000000000045,,,,,,,,,,,,,,0.6500000000000057,,,,,,,
2025-01-27 23:30:00,,2.1200000000000045,,,,,,,,,,,,,,0.6500000000000057,,,,,,,
2025-01-27 23:45:00,,2.1200000000000045,,,,,,,,,,,,,,0.6500000000000057,,,,,,,
2025-01-28 00:00:00,,2.1200000000000045,,,,,,,,,,,,,,0.6500000000000057,,,,,,,
2025-01-28 00:15:00,,2.1200000000000045,,,,,,,,,,,,,,0.6500000000000057,,,,,,,
2025-01-28 14:30:00,615.5350000000001,,0.0,62.25,92.875,608.12,0.0,70.0,88.28,74.0,0.0,70.0,0.0,72.0,69.97,,,67.0,69.0,68.0,68.0,,
2025-01-28 14:45:00,608.8266666666667,,0.0,62.666666666666664,92.78000000000002,608.12,0.0,70.0,87.00333333333333,74.0,0.0,70.0,0.0,72.0,70.03666666666668,,,67.0,69.0,68.0,68.0,,
2025-01-28 15:00:00,602.4699999999999,,0.0,61.166666666666664,92.43666666666667,608.12,0.0,70.0,84.81,74.0,0.0,70.0,0.0,72.0,70.11333333333333,,,67.0,69.0,68.0,68.0,,
2025-01-28 15:15:00,600.35,,0.0,62.0,92.09333333333332,608.12,0.0,70.0,82.49666666666667,74.0,0.0,70.0,0.0,72.0,70.16333333333334,,,67.0,69.0,68.0,68.0,,
2025-01-28 15:30:00,609.5333333333333,,0.0,62.0,91.54333333333334,608.12,0.0,70.0,79.08666666666666,74.0,0.0,70.0,0.0,72.0,70.25666666666667,,,67.0,69.0,68.0,68.0,,
2025-01-28 15:45:00,601.76,,0.0,61.166666666666664,90.37,608.12,0.0,70.0,73.65666666666667,74.0,0.0,70.0,0.0,72.0,70.39,,,67.0,69.0,68.0,68.0,,
2025-01-28 16:00:00,608.8266666666667,,0.0,63.333333333333336,89.55666666666667,608.12,0.0,70.0,70.36999999999999,74.0,0.0,70.0,0.0,72.0,70.39666666666666,,,67.0,69.0,68.0,68.0,,
2025-01-28 16:15:00,601.0566666666667,,0.0,63.0,87.64999999999999,608.12,0.0,70.0,64.86333333333333,74.0,0.0,70.0,0.0,72.0,70.51333333333334,,,67.0,69.0,68.0,68.0,,
2025-01-28 16:30:00,603.1733333333333,,0.0,63.0,85.83999999999999,608.12,0.0,70.0,60.10666666666666,74.0,0.0,70.0,0.0,72.0,70.54,,,67.0,69.0,68.0,68.0,,
2025-01-28 16:45:00,601.7633333333333,,0.0,63.666666666666664,83.06,608.12,0.0,70.0,53.54,74.0,0.0,70.0,0.0,72.0,70.65333333333334,,,67.0,69.0,68.0,68.0,,
2025-01-28 17:00:00,603.88,,0.0,62.0,80.64,608.12,0.0,70.0,47.86333333333334,74.0,0.0,70.0,0.0,72.0,70.68,,,67.0,69.0,68.0,68.0,,
2025-01-28 17:15:00,601.76,,0.0,61.5,78.03,608.12,0.0,70.0,41.03,74.0,0.0,70.0,0.0,72.0,70.75999999999999,,,67.0,69.0,68.0,68.0,,
2025-01-28 17:30:00,613.0633333333334,,0.0,63.666666666666664,75.21,608.12,0.0,70.0,34.63333333333333,74.0,0.0,70.0,0.0,72.0,70.78333333333335,,,67.0,69.0,68.0,68.0,,
2025-01-28 17:45:00,608.8233333333334,,0.0,64.16666666666667,72.21,608.12,0.0,70.0,24.376666666666665,74.0,0.0,70.0,0.0,72.0,70.96333333333332,,,67.0,69.0,68.0,68.0,,
2025-01-28 18:00:00,600.35,,0.0,56.5,68.47,608.12,0.0,70.0,14.206666666666665,74.0,0.0,70.0,0.0,72.0,71.09333333333332,,,67.0,69.0,68.0,68.0,,
2025-01-28 18:15:00,618.7133333333334,,0.0,38.666666666666664,65.29666666666667,608.12,0.0,70.0,8.18,74.0,0.0,70.0,0.0,72.0,70.98333333333333,,,67.0,69.0,68.0,68.0,,
2025-01-28 18:30:00,607.4133333333333,,0.0,36.833333333333336,64.90333333333332,608.12,0.0,70.0,6.37,74.0,0.0,70.0,0.0,72.0,70.74333333333334,,,67.0,69.0,68.0,68.0,,
2025-01-28 18:45:00,614.4766666666666,,0.0,37.333333333333336,64.82,608.12,0.0,70.0,2.9299999999999997,74.0,0.0,70.0,0.0,72.0,70.65666666666667,,,67.0,69.0,68.0,68.0,,
2025-01-28 19:00:00,601.76,,0.0,36.333333333333336,65.04333333333334,608.12,0.0,70.0,0.88,74.0,0.0,70.0,0.0,72.0,70.52666666666667,,,67.0,69.0,68.0,68.0,,
2025-01-28 19:15:00,608.12,-6.360000000000014,0.0,34.5,64.94,608.12,0.0,70.0,0.10666666666666667,74.0,0.0,70.0,0.0,72.0,70.39666666666666,0.5,,67.0,69.0,68.0,68.0,,
2025-01-28 19:30:00,609.5300000000001,6.360000000000014,0.0,33.833333333333336,64.86666666666666,608.12,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.36666666666666,0.39000000000000057,,67.0,69.0,68.0,68.0,,
2025-01-28 19:45:00,603.88,-4.240000000000009,0.0,33.5,64.77666666666666,608.12,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.34333333333332,0.3400000000000034,,67.0,69.0,68.0,68.0,,
2025-01-28 20:00:00,606.0,-23.31000000000006,0.0,33.333333333333336,64.93333333333334,608.12,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.28333333333335,0.269999999999996,,67.0,69.0,68.0,68.0,,
2025-01-28 20:15:00,608.1166666666667,-10.600000000000023,0.0,32.166666666666664,64.96,608.12,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.29333333333334,0.29000000000000625,,67.0,69.0,68.0,68.0,,
2025-01-28 20:30:00,608.1166666666667,0.0,0.0,30.166666666666668,64.63666666666667,608.12,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.19333333333334,0.25,,67.0,69.0,68.0,68.0,,
2025-01-28 20:45:00,610.24,8.470000000000027,0.0,30.333333333333332,64.67666666666666,608.12,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.12,0.12000000000000455,,67.0,69.0,68.0,68.0,,
2025-01-28 21:00:00,608.8233333333334,-2.1200000000000045,0.0,30.0,64.66666666666667,608.12,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.11333333333333,0.12000000000000455,,67.0,69.0,68.0,68.0,,
2025-01-28 21:15:00,610.2366666666667,10.590000000000032,0.0,29.666666666666668,64.60666666666667,608.12,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.21333333333332,0.12000000000000455,,67.0,69.0,68.0,68.0,,
2025-01-28 21:30:00,612.3566666666667,-2.1200000000000045,0.0,29.333333333333332,64.52666666666667,608.12,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.23666666666666,0.20999999999999375,,67.0,69.0,68.0,68.0,,
2025-01-28 21:45:00,598.23,8.470000000000027,0.0,29.333333333333332,64.46333333333332,608.12,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.25,0.25,,67.0,69.0,68.0,68.0,,
2025-01-28 22:00:00,604.5866666666667,-14.830000000000041,0.0,29.5,64.48666666666666,608.12,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,70.16000000000001,0.25,,67.0,69.0,68.0,68.0,,
2025-01-28 22:15:00,611.65,-8.480000000000018,0.0,29.333333333333332,64.36333333333333,608.12,0.0,70.0,0.06333333333333334,74.0,0.0,70.0,0.0,72.0,70.06666666666666,0.10999999999999943,,67.0,69.0,68.0,68.0,,
