time,AirFlow,Air_Flow_Diff,AirflowSpRht,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,SuplFanCmd,SuplFanState,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-27 20:00:00,,12.710000000000036,,,,,,,,,,,,,,,0.480000000000004,,,,,,,,,
2025-01-27 20:15:00,817.89,12.710000000000036,,0.0,59.5,74.43,815.77,0.0,70.0,46.92,74.0,0.0,70.0,0.0,72.0,70.66,0.480000000000004,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-27 20:30:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-27 20:45:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-27 21:00:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-27 21:15:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-27 21:30:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-27 21:45:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-27 22:00:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-27 22:15:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-27 22:30:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-27 22:45:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-27 23:00:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-27 23:15:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-27 23:30:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-27 23:45:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-28 00:00:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-28 00:15:00,,2.1200000000000045,,,,,,,,,,,,,,,0.6599999999999966,,,,,,,,,
2025-01-28 14:30:00,1035.0749999999998,,,0.0,85.0,93.63,1028.7150000000001,0.0,70.0,76.575,74.0,0.0,70.0,0.0,72.0,70.1,,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 14:45:00,1024.83,,,0.0,84.0,90.73,1021.2999999999998,0.0,70.0,75.73,74.0,0.0,70.0,0.0,72.0,70.10333333333334,,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 15:00:00,1027.6566666666668,,,0.0,85.83333333333333,92.91000000000001,1031.8933333333334,0.0,70.0,76.35666666666667,74.0,0.0,70.0,0.0,72.0,70.02666666666666,,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 15:15:00,1028.36,,,0.0,86.16666666666667,94.00666666666666,1031.1866666666667,0.0,70.0,76.77666666666666,74.0,0.0,70.0,0.0,72.0,69.99333333333334,,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 15:30:00,1022.7133333333333,,,0.0,86.0,92.87666666666667,1025.5366666666666,0.0,70.0,75.98666666666666,74.0,0.0,70.0,0.0,72.0,70.00333333333333,,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 15:45:00,1029.07,,,0.0,87.33333333333333,94.95666666666666,1030.4833333333333,0.0,70.0,76.64333333333333,74.0,0.0,70.0,0.0,72.0,69.99333333333334,,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 16:00:00,1013.5300000000001,,,0.0,85.16666666666667,90.10666666666667,1008.59,0.0,70.0,73.66333333333334,74.0,0.0,70.0,0.0,72.0,70.11,,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 16:15:00,1010.0,,,0.0,86.0,90.85333333333334,1014.9433333333333,0.0,70.0,74.83666666666666,74.0,0.0,70.0,0.0,72.0,70.01333333333334,,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 16:30:00,998.6999999999999,,,0.0,83.83333333333333,90.44,990.2233333333334,0.0,70.0,71.55,74.0,0.0,70.0,0.0,72.0,70.14666666666666,,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 16:45:00,984.5733333333334,,,0.0,82.16666666666667,90.06666666666666,981.0433333333334,0.0,70.0,70.23333333333333,74.0,0.0,70.0,0.0,72.0,70.15666666666668,,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 17:00:00,976.0966666666667,,,0.0,81.16666666666667,89.13,973.27,0.0,70.0,68.70333333333333,74.0,0.0,70.0,0.0,72.0,70.15666666666668,,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 17:15:00,983.1633333333333,,,0.0,82.16666666666667,89.04333333333334,976.0966666666667,0.0,70.0,69.12,74.0,0.0,70.0,0.0,72.0,70.07333333333334,,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 17:30:00,966.21,,,0.0,81.66666666666667,86.80666666666667,965.5033333333334,0.0,70.0,67.64,74.0,0.0,70.0,0.0,72.0,70.11,,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 17:45:00,959.8533333333334,,,0.0,79.83333333333333,86.74333333333334,952.0799999999999,0.0,70.0,65.79,74.0,0.0,70.0,0.0,72.0,70.15666666666668,,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 18:00:00,934.43,,,0.0,77.66666666666667,84.49333333333334,930.8933333333334,0.0,70.0,62.78333333333333,74.0,0.0,70.0,0.0,72.0,70.23333333333333,,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 18:15:00,918.18,,,0.0,76.83333333333333,82.33333333333333,915.3566666666667,0.0,70.0,60.89333333333334,74.0,0.0,70.0,0.0,72.0,70.23666666666666,,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 18:30:00,874.3933333333333,,,0.0,73.0,82.7,870.1533333333333,0.0,70.0,54.64666666666667,74.0,0.0,70.0,0.0,72.0,70.43,,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 18:45:00,841.1966666666667,,,0.0,69.0,79.74,841.1966666666667,0.0,70.0,50.669999999999995,74.0,0.0,70.0,0.0,72.0,70.44666666666667,,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 19:00:00,832.0099999999999,,,0.0,68.66666666666667,79.27333333333333,826.3633333333333,0.0,70.0,48.70333333333334,74.0,0.0,70.0,0.0,72.0,70.39999999999999,,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 19:15:00,765.6233333333333,-4.240000000000009,,0.0,62.333333333333336,76.44666666666667,759.2666666666668,0.0,70.0,39.196666666666665,74.0,0.0,70.0,0.0,72.0,70.66000000000001,0.39000000000000057,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 19:30:00,716.18,16.949999999999932,,0.0,57.166666666666664,75.09666666666668,707.7066666666666,0.0,70.0,32.09,74.0,0.0,70.0,0.0,72.0,70.74666666666667,0.6800000000000068,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 19:45:00,649.79,10.590000000000032,,0.0,51.666666666666664,73.64999999999999,643.4333333333333,0.0,70.0,23.183333333333334,74.0,0.0,70.0,0.0,72.0,70.88666666666667,0.8299999999999983,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 20:00:00,597.5233333333334,-2.1200000000000045,,0.0,47.666666666666664,72.81333333333333,589.0500000000001,0.0,70.0,15.6,74.0,0.0,70.0,0.0,72.0,70.93333333333334,0.8100000000000023,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 20:15:00,523.3633333333333,8.470000000000027,,0.0,41.833333333333336,71.19,515.5966666666667,0.0,70.0,5.216666666666667,74.0,0.0,70.0,0.0,72.0,71.06666666666666,0.9500000000000028,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 20:30:00,485.22,0.0,,0.0,38.833333333333336,70.44,478.87000000000006,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,71.13333333333333,1.0600000000000023,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 20:45:00,487.34,6.350000000000023,,0.0,38.5,70.46333333333332,478.87000000000006,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,71.32666666666667,1.2000000000000028,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 21:00:00,482.40000000000003,4.230000000000018,,0.0,38.5,70.45,478.87000000000006,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,71.58666666666666,1.3700000000000045,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 21:15:00,478.16333333333336,2.1200000000000045,,0.0,38.5,70.47000000000001,478.87000000000006,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,71.90666666666667,1.6500000000000057,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 21:30:00,483.1033333333333,-2.1200000000000045,,0.0,38.5,67.19,478.87000000000006,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.0,71.77999999999999,1.980000000000004,,67.0,69.0,1.0,-1.0,68.0,68.0,,
2025-01-28 21:45:00,485.93,2.1200000000000045,,0.0,38.166666666666664,64.43333333333334,479.57666666666665,0.0,70.0,0.006666666666666667,74.0,0.0,70.0,0.0,72.0,70.33333333333333,1.3499999999999943,,67.0,69.0,1.0,-1.0,68.0,68.0,,
