time,AirFlow,Air_Flow_Diff,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-27 21:15:00,,-2.1200000000000045,,,,,,,,,,,,,,-0.01999999999999602,,,,,,,
2025-01-27 21:30:00,,-2.1200000000000045,,,,,,,,,,,,,,-0.01999999999999602,,,,,,,
2025-01-27 21:45:00,,-2.1200000000000045,,,,,,,,,,,,,,-0.01999999999999602,,,,,,,
2025-01-27 22:00:00,,-2.1200000000000045,,,,,,,,,,,,,,-0.01999999999999602,,,,,,,
2025-01-27 22:15:00,,-2.1200000000000045,,,,,,,,,,,,,,-0.01999999999999602,,,,,,,
2025-01-27 22:30:00,,-2.1200000000000045,,,,,,,,,,,,,,-0.01999999999999602,,,,,,,
2025-01-27 22:45:00,,-2.1200000000000045,,,,,,,,,,,,,,-0.01999999999999602,,,,,,,
2025-01-27 23:00:00,,-2.1200000000000045,,,,,,,,,,,,,,-0.01999999999999602,,,,,,,
2025-01-27 23:15:00,,-2.1200000000000045,,,,,,,,,,,,,,-0.01999999999999602,,,,,,,
2025-01-27 23:30:00,,-2.1200000000000045,,,,,,,,,,,,,,-0.01999999999999602,,,,,,,
2025-01-27 23:45:00,,-2.1200000000000045,,,,,,,,,,,,,,-0.01999999999999602,,,,,,,
2025-01-28 00:00:00,,-2.1200000000000045,,,,,,,,,,,,,,-0.01999999999999602,,,,,,,
2025-01-28 00:15:00,,-2.1200000000000045,,,,,,,,,,,,,,-0.01999999999999602,,,,,,,
2025-01-28 14:30:00,151.5,,0.0,55.75,90.93,152.56,0.0,70.0,100.0,74.0,0.0,70.0,519.0,0.0,69.15,,,67.0,69.0,68.0,68.0,,
2025-01-28 14:45:00,152.56,,0.0,55.666666666666664,91.13666666666666,152.56,0.0,70.0,100.0,74.0,0.0,70.0,532.0,0.0,69.27333333333333,,,67.0,69.0,68.0,68.0,,
2025-01-28 15:00:00,152.56,,0.0,55.833333333333336,91.26666666666667,152.56,0.0,70.0,100.0,74.0,0.0,70.0,537.3333333333334,0.0,69.28666666666668,,,67.0,69.0,68.0,68.0,,
2025-01-28 15:15:00,149.73333333333332,,0.0,55.333333333333336,91.44666666666667,152.56,0.0,70.0,100.0,74.0,0.0,70.0,544.3333333333334,0.0,69.35666666666667,,,67.0,69.0,68.0,68.0,,
2025-01-28 15:30:00,154.68,,0.0,56.5,91.56333333333333,152.56,0.0,70.0,100.0,74.0,0.0,70.0,548.3333333333334,0.0,69.40666666666668,,,67.0,69.0,68.0,68.0,,
2025-01-28 15:45:00,151.85333333333332,,0.0,56.5,91.86666666666667,152.56,0.0,70.0,100.0,74.0,0.0,70.0,551.0,0.0,69.39666666666666,,,67.0,69.0,68.0,68.0,,
2025-01-28 16:00:00,151.85333333333332,,0.0,56.166666666666664,92.04666666666667,152.56,0.0,70.0,100.0,74.0,0.0,70.0,549.6666666666666,0.0,69.41333333333334,,,67.0,69.0,68.0,68.0,,
2025-01-28 16:15:00,151.14666666666668,,0.0,56.333333333333336,92.42999999999999,152.56,0.0,70.0,100.0,74.0,0.0,70.0,551.0,0.0,69.6,,,67.0,69.0,68.0,68.0,,
2025-01-28 16:30:00,153.26666666666668,,0.0,56.5,92.61333333333334,152.56,0.0,70.0,100.0,74.0,0.0,70.0,549.0,0.0,69.67,,,67.0,69.0,68.0,68.0,,
2025-01-28 16:45:00,150.44,,0.0,56.333333333333336,92.81666666666666,152.56,0.0,70.0,100.0,74.0,0.0,70.0,543.0,0.0,69.69,,,67.0,69.0,68.0,68.0,,
2025-01-28 17:00:00,150.44,,0.0,56.666666666666664,93.15666666666668,152.56,0.0,70.0,100.0,74.0,0.0,70.0,538.0,0.0,69.69,,,67.0,69.0,68.0,68.0,,
2025-01-28 17:15:00,153.26666666666668,,0.0,56.666666666666664,93.29,152.56,0.0,70.0,100.0,74.0,0.0,70.0,542.3333333333334,0.0,69.82666666666667,,,67.0,69.0,68.0,68.0,,
2025-01-28 17:30:00,151.14666666666668,,0.0,57.0,93.54666666666667,152.56,0.0,70.0,100.0,74.0,0.0,70.0,553.6666666666666,0.0,69.87666666666667,,,67.0,69.0,68.0,68.0,,
2025-01-28 17:45:00,150.44,,0.0,57.0,93.99000000000001,152.56,0.0,70.0,100.0,74.0,0.0,70.0,555.0,0.0,69.89666666666666,,,67.0,69.0,68.0,68.0,,
2025-01-28 18:00:00,153.97333333333333,,0.0,57.166666666666664,94.29666666666667,152.56,0.0,70.0,99.73333333333333,74.0,0.0,70.0,574.6666666666666,0.0,69.99666666666667,,,67.0,69.0,68.0,68.0,,
2025-01-28 18:15:00,150.44,,0.0,56.5,94.49666666666667,152.56,0.0,70.0,99.96,74.0,0.0,70.0,580.0,0.0,69.98,,,67.0,69.0,68.0,68.0,,
2025-01-28 18:30:00,149.73333333333332,,0.0,56.833333333333336,93.77666666666666,152.56,0.0,70.0,87.39666666666666,74.0,0.0,70.0,618.3333333333334,0.0,70.52,,,67.0,69.0,68.0,68.0,,
2025-01-28 18:45:00,149.73333333333332,,0.0,56.666666666666664,89.69333333333334,152.56,0.0,70.0,69.87666666666667,74.0,0.0,70.0,619.3333333333334,0.0,71.08666666666666,,,67.0,69.0,68.0,68.0,,
2025-01-28 19:00:00,151.85333333333332,,0.0,57.166666666666664,91.19333333333333,152.56,0.0,70.0,77.06,74.0,0.0,70.0,584.6666666666666,0.0,70.38333333333334,,,67.0,69.0,68.0,68.0,,
2025-01-28 19:15:00,149.02666666666667,-2.1200000000000045,0.0,56.833333333333336,92.69,152.56,0.0,70.0,81.09666666666668,74.0,0.0,70.0,559.6666666666666,0.0,70.12333333333333,0.23000000000000398,,67.0,69.0,68.0,68.0,,
2025-01-28 19:30:00,151.85333333333332,-4.240000000000009,0.0,56.5,92.83,152.56,0.0,70.0,80.67,74.0,0.0,70.0,545.6666666666666,0.0,70.09666666666668,0.10999999999999943,,67.0,69.0,68.0,68.0,,
2025-01-28 19:45:00,151.85333333333332,0.0,0.0,56.5,92.68,152.56,0.0,70.0,80.15666666666667,74.0,0.0,70.0,534.0,0.0,70.10333333333334,0.09000000000000341,,67.0,69.0,68.0,68.0,,
2025-01-28 20:00:00,151.85333333333332,-2.1200000000000045,0.0,56.333333333333336,92.63666666666667,152.56,0.0,70.0,77.99000000000001,74.0,0.0,70.0,533.3333333333334,0.0,70.14666666666666,0.09000000000000341,,67.0,69.0,68.0,68.0,,
2025-01-28 20:15:00,149.73333333333332,0.0,0.0,56.0,92.10000000000001,152.56,0.0,70.0,75.37333333333333,74.0,0.0,70.0,520.0,0.0,70.21333333333332,0.12000000000000455,,67.0,69.0,68.0,68.0,,
2025-01-28 20:30:00,152.56,-2.1200000000000045,0.0,55.333333333333336,90.21333333333332,152.56,0.0,70.0,67.78,74.0,0.0,70.0,526.3333333333334,0.0,70.50333333333333,0.20000000000000284,,67.0,69.0,68.0,68.0,,
2025-01-28 20:45:00,151.85333333333332,0.0,0.0,55.333333333333336,82.66333333333334,152.56,0.0,70.0,49.01,74.0,0.0,70.0,526.0,0.0,71.09666666666666,0.8299999999999983,,67.0,69.0,68.0,68.0,,
2025-01-28 21:00:00,152.56,0.0,0.0,55.833333333333336,76.39999999999999,152.56,0.0,70.0,33.22,74.0,0.0,70.0,562.3333333333334,0.0,71.41333333333334,1.1299999999999955,,67.0,69.0,68.0,68.0,,
2025-01-28 21:15:00,151.14666666666668,0.0,0.0,55.333333333333336,71.01666666666667,152.56,0.0,70.0,16.866666666666664,74.0,0.0,70.0,564.6666666666666,0.0,71.65333333333334,1.5100000000000051,,67.0,69.0,68.0,68.0,,
2025-01-28 21:30:00,152.56,-2.1200000000000045,0.0,55.333333333333336,63.39000000000001,152.56,0.0,70.0,2.2133333333333334,74.0,0.0,70.0,563.6666666666666,0.0,71.77333333333333,1.6700000000000017,,67.0,69.0,68.0,68.0,,
2025-01-28 21:45:00,151.14666666666668,-2.1200000000000045,0.0,55.166666666666664,62.913333333333334,152.56,0.0,70.0,24.266666666666666,74.0,0.0,70.0,489.3333333333333,0.0,70.20666666666666,1.7600000000000051,,67.0,69.0,68.0,68.0,,
2025-01-28 22:00:00,150.44,-2.1200000000000045,0.0,54.166666666666664,68.74,152.56,0.0,70.0,31.473333333333333,74.0,0.0,70.0,470.0,0.0,69.85,-0.060000000000002274,,67.0,69.0,68.0,68.0,,
2025-01-28 22:15:00,151.85333333333332,2.1200000000000045,0.0,55.166666666666664,71.27,152.56,0.0,70.0,39.85333333333333,74.0,0.0,70.0,460.0,0.0,69.52333333333333,-0.15000000000000568,,67.0,69.0,68.0,68.0,,
2025-01-28 22:30:00,150.44,0.0,0.0,55.166666666666664,73.02666666666666,152.56,0.0,70.0,48.73,74.0,0.0,70.0,446.0,0.0,69.30333333333333,-0.5999999999999943,,67.0,69.0,68.0,68.0,,
2025-01-28 22:45:00,152.56,-2.1200000000000045,0.0,55.5,82.89999999999999,152.56,0.0,70.0,60.06666666666666,74.0,0.0,70.0,444.6666666666667,0.0,69.05,-0.7199999999999989,,67.0,69.0,68.0,68.0,,
2025-01-28 23:00:00,151.14666666666668,0.0,0.0,55.5,80.67999999999999,152.56,0.0,70.0,65.77666666666667,74.0,0.0,70.0,442.0,0.0,69.07666666666667,-0.8499999999999943,,67.0,69.0,68.0,68.0,,
2025-01-28 23:15:00,152.56,0.0,0.0,55.166666666666664,90.16000000000001,152.56,0.0,70.0,74.55,74.0,0.0,70.0,437.3333333333333,0.0,69.03333333333335,-1.1400000000000006,,67.0,69.0,68.0,68.0,,
2025-01-28 23:30:00,152.56,2.1200000000000045,0.0,55.833333333333336,90.58999999999999,152.56,0.0,70.0,75.80333333333333,74.0,0.0,70.0,434.0,0.0,69.26666666666667,-0.8499999999999943,,67.0,69.0,68.0,68.0,,
2025-01-28 23:45:00,151.14666666666668,0.0,0.0,56.166666666666664,91.22666666666667,152.56,0.0,70.0,78.89666666666666,74.0,0.0,70.0,433.6666666666667,0.0,69.36,-0.7000000000000028,,67.0,69.0,68.0,68.0,,
2025-01-29 00:00:00,152.56,0.0,0.0,56.333333333333336,92.03666666666668,152.56,0.0,70.0,82.89999999999999,74.0,0.0,70.0,440.0,0.0,69.39,-0.5799999999999983,,67.0,69.0,68.0,68.0,,
2025-01-29 00:15:00,151.85333333333332,0.0,0.0,56.333333333333336,92.85333333333334,152.56,0.0,70.0,86.75333333333333,74.0,0.0,70.0,436.6666666666667,0.0,69.41333333333334,-0.6500000000000057,,67.0,69.0,68.0,68.0,,
2025-01-29 00:30:00,150.44,-2.1200000000000045,0.0,56.5,93.59333333333332,152.56,0.0,70.0,90.28000000000002,74.0,0.0,70.0,436.6666666666667,0.0,69.45666666666666,-0.5799999999999983,,67.0,69.0,68.0,68.0,,
2025-01-29 00:45:00,151.85333333333332,-2.1200000000000045,0.0,57.0,93.94,152.56,0.0,70.0,92.2,74.0,0.0,70.0,440.6666666666667,0.0,69.53666666666668,-0.45000000000000284,,67.0,69.0,68.0,68.0,,
2025-01-29 01:00:00,151.85333333333332,0.0,0.0,57.166666666666664,94.52,152.56,0.0,70.0,94.30666666666667,74.0,0.0,70.0,432.6666666666667,0.0,69.6,-0.4300000000000068,,67.0,69.0,68.0,68.0,,
2025-01-29 01:15:00,150.44,0.0,0.0,57.333333333333336,94.46,152.56,0.0,70.0,96.42999999999999,74.0,0.0,70.0,426.3333333333333,0.0,69.58,-0.3400000000000034,,67.0,69.0,68.0,68.0,,
2025-01-29 01:30:00,151.85333333333332,-2.1200000000000045,0.0,56.666666666666664,94.63333333333333,152.56,0.0,70.0,99.91333333333334,74.0,0.0,70.0,425.0,0.0,69.55666666666666,-0.4300000000000068,,67.0,69.0,68.0,68.0,,
2025-01-29 01:45:00,149.02666666666667,0.0,0.0,56.833333333333336,94.56666666666666,152.56,0.0,70.0,100.0,74.0,0.0,70.0,419.6666666666667,0.0,69.56333333333333,-0.45000000000000284,,67.0,69.0,68.0,68.0,,
2025-01-29 02:00:00,151.14666666666668,-6.360000000000014,0.0,57.333333333333336,94.37333333333333,152.56,0.0,70.0,100.0,74.0,0.0,70.0,416.3333333333333,0.0,69.57333333333332,-0.4300000000000068,,67.0,69.0,68.0,68.0,,
2025-01-29 02:15:00,150.44,-2.1200000000000045,0.0,57.0,94.56,152.56,0.0,70.0,100.0,74.0,0.0,70.0,412.3333333333333,0.0,69.63,-0.4200000000000017,,67.0,69.0,68.0,68.0,,
2025-01-29 02:30:00,149.02666666666667,-2.1200000000000045,0.0,56.5,94.33999999999999,152.56,0.0,70.0,100.0,74.0,0.0,70.0,409.0,0.0,69.69666666666666,-0.4300000000000068,,67.0,69.0,68.0,68.0,,
2025-01-29 02:45:00,149.02666666666667,-4.240000000000009,0.0,57.166666666666664,94.52,152.56,0.0,70.0,100.0,74.0,0.0,70.0,411.6666666666667,0.0,69.63333333333333,-0.3100000000000023,,67.0,69.0,68.0,68.0,,
2025-01-29 03:00:00,151.85333333333332,-2.1200000000000045,0.0,57.0,94.40333333333332,152.56,0.0,70.0,100.0,74.0,0.0,70.0,411.6666666666667,0.0,69.57333333333332,-0.4300000000000068,,67.0,69.0,68.0,68.0,,
