time,AirFlow,Air_Flow_Diff,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-02-05 17:30:00,480.27666666666664,-6.360000000000014,0.0,22.833333333333332,73.80666666666667,480.99,0.0,70.0,37.71333333333333,74.0,0.0,70.0,72.0,70.25,,,84.0,69.0,78.0,68.0,13.129999999999995,0.0
2025-02-05 17:45:00,481.6933333333333,-6.360000000000014,0.0,23.0,74.2,480.99,0.0,70.0,38.96333333333333,74.0,0.0,70.0,72.0,70.10666666666667,,,84.0,69.0,78.0,68.0,11.030000000000001,0.0
2025-02-05 18:00:00,480.98333333333335,0.0,0.0,23.166666666666668,73.91000000000001,480.99,0.0,70.0,37.68333333333333,74.0,0.0,70.0,72.0,70.13666666666667,,,84.0,69.0,78.0,68.0,12.030000000000001,0.0
2025-02-05 18:15:00,483.1033333333333,4.230000000000018,0.0,23.166666666666668,74.21666666666667,480.99,0.0,70.0,38.1,74.0,0.0,70.0,72.0,70.06,,,84.0,69.0,78.0,68.0,10.75,0.0
2025-02-05 18:30:00,480.28000000000003,4.230000000000018,0.0,23.166666666666668,72.33,480.99,0.0,70.0,33.623333333333335,74.0,0.0,70.0,72.0,70.21333333333332,,,84.0,69.0,78.0,68.0,11.560000000000002,0.0
2025-02-05 18:45:00,475.3333333333333,0.0,0.0,23.0,73.01666666666667,480.99,0.0,70.0,35.330000000000005,74.0,0.0,70.0,72.0,70.08,,,84.0,69.0,78.0,68.0,9.220000000000006,0.0
2025-02-05 19:00:00,475.33666666666664,-10.600000000000023,0.0,23.166666666666668,73.32333333333334,480.99,0.0,70.0,35.96333333333333,74.0,0.0,70.0,72.0,70.02333333333333,,,84.0,69.0,78.0,68.0,10.399999999999999,0.0
2025-02-05 19:15:00,477.45666666666665,12.70999999999998,0.0,23.0,72.76333333333334,480.99,0.0,70.0,34.51,74.0,0.0,70.0,72.0,70.07333333333334,,,84.0,69.0,78.0,68.0,10.270000000000003,0.0
2025-02-05 19:30:00,473.92333333333335,-4.240000000000009,0.0,23.0,71.94333333333333,480.99,0.0,70.0,32.21666666666667,74.0,0.0,70.0,72.0,70.14,,,84.0,69.0,78.0,68.0,9.32,0.0
2025-02-05 19:45:00,478.8666666666666,-21.189999999999998,0.0,23.166666666666668,71.62,480.99,0.0,70.0,31.453333333333333,74.0,0.0,70.0,72.0,70.11666666666667,,,84.0,69.0,78.0,68.0,8.54,0.0
2025-02-05 20:00:00,485.22333333333336,-8.480000000000018,0.0,23.166666666666668,70.97666666666667,480.99,0.0,70.0,29.24,74.0,0.0,70.0,72.0,70.17999999999999,,,84.0,69.0,78.0,68.0,8.450000000000003,0.0
2025-02-05 20:15:00,469.33,2.1100000000000136,0.0,23.0,69.88499999999999,480.99,0.0,70.0,25.35,74.0,0.0,70.0,72.0,70.275,,,84.0,69.0,78.0,68.0,8.000000000000007,0.0
2025-02-05 20:30:00,473.2166666666667,-14.840000000000032,0.0,23.5,68.79,480.99,0.0,70.0,22.80666666666667,74.0,0.0,70.0,72.0,70.29666666666667,,,84.0,69.0,78.0,68.0,6.359999999999999,0.0
2025-02-05 20:45:00,485.22333333333336,-6.360000000000014,0.0,23.166666666666668,68.03666666666668,480.99,0.0,70.0,20.826666666666668,74.0,0.0,70.0,72.0,70.28666666666668,,,84.0,69.0,78.0,68.0,6.270000000000003,0.0
2025-02-05 21:00:00,473.92333333333335,0.0,0.0,23.333333333333332,71.71333333333332,480.99,0.0,70.0,34.35666666666666,74.0,0.0,70.0,72.0,69.62,,,84.0,69.0,78.0,68.0,5.780000000000001,0.0
2025-02-05 21:15:00,483.81333333333333,-14.840000000000032,0.0,23.5,79.51666666666667,480.99,0.0,70.0,53.03333333333333,74.0,0.0,70.0,72.0,68.92666666666666,,,84.0,69.0,78.0,68.0,11.589999999999996,0.0
2025-02-05 21:30:00,479.5733333333333,-2.1200000000000045,0.0,23.333333333333332,88.67333333333333,480.99,0.0,70.0,75.37,74.0,0.0,70.0,72.0,68.36,,,84.0,69.0,78.0,68.0,20.430000000000007,0.0
2025-02-05 21:45:00,483.1033333333333,0.0,0.0,23.5,93.64666666666666,480.99,0.0,70.0,93.92333333333333,74.0,0.0,70.0,72.0,68.05000000000001,,,84.0,69.0,78.0,68.0,29.32,0.0
2025-02-05 22:00:00,478.1566666666667,-6.360000000000014,0.0,23.666666666666668,94.40333333333332,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.55333333333334,,,84.0,69.0,78.0,68.0,32.760000000000005,0.0
2025-02-05 22:15:00,479.5733333333333,4.230000000000018,0.0,24.0,94.25333333333333,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.84666666666668,,,84.0,69.0,78.0,68.0,32.449999999999996,0.0
2025-02-05 22:30:00,484.5133333333333,0.0,0.0,24.166666666666668,94.08999999999999,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.69666666666667,,,84.0,69.0,78.0,68.0,32.51,0.0
2025-02-05 22:45:00,468.98,21.180000000000007,0.0,24.0,93.98666666666666,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.89,,,84.0,69.0,78.0,68.0,32.45,0.0
2025-02-05 23:00:00,471.09666666666664,-25.430000000000007,0.0,24.166666666666668,93.98666666666666,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.96333333333332,,,84.0,69.0,78.0,68.0,32.24,0.0
2025-02-05 23:15:00,485.22,-8.480000000000018,0.0,24.5,93.95,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.86666666666666,,,84.0,69.0,78.0,68.0,32.32,0.0
2025-02-05 23:30:00,463.33,2.1100000000000136,0.0,24.333333333333332,93.89666666666666,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.59,,,84.0,69.0,78.0,68.0,32.38,0.0
2025-02-05 23:45:00,480.9866666666667,-19.069999999999993,0.0,24.666666666666668,93.89666666666666,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.38333333333334,,,84.0,69.0,78.0,68.0,32.24,0.0
2025-02-06 00:00:00,485.93,-8.480000000000018,0.0,24.666666666666668,93.94666666666666,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.08,,,84.0,69.0,78.0,68.0,32.21,0.0
2025-02-06 00:15:00,475.3333333333333,14.829999999999984,0.0,24.833333333333332,93.86666666666667,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.14,,,84.0,69.0,78.0,68.0,32.339999999999996,0.0
2025-02-06 00:30:00,490.1666666666667,2.1100000000000136,0.0,25.0,93.94,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.38666666666667,,,84.0,69.0,78.0,68.0,32.260000000000005,0.0
2025-02-06 00:45:00,480.28,8.46999999999997,0.0,24.833333333333332,94.02999999999999,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.73333333333333,,,84.0,69.0,78.0,68.0,32.29,0.0
2025-02-06 01:00:00,479.57,-14.840000000000032,0.0,24.833333333333332,94.15333333333335,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.22333333333334,,,84.0,69.0,78.0,68.0,32.21999999999999,0.0
2025-02-06 01:15:00,472.51,-14.840000000000032,0.0,24.833333333333332,94.41333333333334,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.61666666666666,,,84.0,69.0,78.0,68.0,32.54,0.0
2025-02-06 01:30:00,473.22,-12.720000000000027,0.0,25.0,94.46,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.94,,,84.0,69.0,78.0,68.0,32.56,0.0
2025-02-06 01:45:00,476.03999999999996,0.0,0.0,24.833333333333332,94.56666666666666,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.07666666666667,,,84.0,69.0,78.0,68.0,32.669999999999995,0.0
2025-02-06 02:00:00,476.75,-12.720000000000027,0.0,25.0,94.48,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.65333333333332,,,84.0,69.0,78.0,68.0,32.63,0.0
2025-02-06 02:15:00,478.8666666666666,-10.600000000000023,0.0,25.0,94.49666666666667,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.35666666666667,,,84.0,69.0,78.0,68.0,32.51,0.0
2025-02-06 02:30:00,474.6266666666666,-6.360000000000014,0.0,25.0,94.60000000000001,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.26666666666667,,,84.0,69.0,78.0,68.0,32.709999999999994,0.0
2025-02-06 02:45:00,471.80333333333334,-10.600000000000023,0.0,25.0,94.52999999999999,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.95666666666666,,,84.0,69.0,78.0,68.0,32.76,0.0
2025-02-06 03:00:00,470.3933333333334,4.230000000000018,0.0,25.166666666666668,94.61666666666667,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.01,,,84.0,69.0,78.0,68.0,32.56,0.0
2025-02-06 03:15:00,483.1033333333333,-27.55000000000001,0.0,25.333333333333332,94.69,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.1,,,84.0,69.0,78.0,68.0,32.71,0.0
2025-02-06 03:30:00,484.52,2.1100000000000136,0.0,25.333333333333332,94.65666666666668,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.15333333333334,,,84.0,69.0,78.0,68.0,32.79,0.0
2025-02-06 03:45:00,478.8666666666666,-6.360000000000014,0.0,25.333333333333332,94.80666666666666,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.10333333333334,,,84.0,69.0,78.0,68.0,32.76,0.0
2025-02-06 04:00:00,476.75,6.349999999999966,0.0,25.5,94.66000000000001,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.77,,,84.0,69.0,78.0,68.0,32.93,0.0
2025-02-06 04:15:00,482.3966666666667,-10.600000000000023,0.0,25.5,94.80666666666667,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.61333333333333,,,84.0,69.0,78.0,68.0,32.7,0.0
2025-02-06 04:30:00,481.69000000000005,2.1100000000000136,0.0,25.5,94.69333333333333,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.42666666666668,,,84.0,69.0,78.0,68.0,32.690000000000005,0.0
2025-02-06 04:45:00,479.5733333333333,2.1100000000000136,0.0,25.5,94.93333333333334,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.46666666666668,,,84.0,69.0,78.0,68.0,32.559999999999995,0.0
2025-02-06 05:00:00,484.51666666666665,-6.360000000000014,0.0,25.333333333333332,94.95,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.47333333333334,,,84.0,69.0,78.0,68.0,32.599999999999994,0.0
2025-02-06 05:15:00,490.8766666666667,-8.480000000000018,0.0,25.166666666666668,95.00666666666666,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.67666666666666,,,84.0,69.0,78.0,68.0,32.650000000000006,0.0
2025-02-06 05:30:00,482.3966666666667,-2.1200000000000045,0.0,25.333333333333332,95.16000000000001,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.7,,,84.0,69.0,78.0,68.0,32.599999999999994,0.0
2025-02-06 05:45:00,488.0466666666667,-2.1200000000000045,0.0,25.5,95.14,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,66.96666666666665,,,84.0,69.0,78.0,68.0,32.55,0.0
2025-02-06 06:00:00,481.6933333333333,21.180000000000007,0.0,25.666666666666668,95.24333333333334,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.17333333333333,,,84.0,69.0,78.0,68.0,32.45,0.0
2025-02-06 06:15:00,482.3966666666667,-10.600000000000023,0.0,26.0,95.3,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.05,,,84.0,69.0,78.0,68.0,32.480000000000004,0.0
2025-02-06 06:30:00,475.3333333333333,2.1100000000000136,0.0,25.833333333333332,95.31333333333333,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.22333333333333,,,84.0,69.0,78.0,68.0,32.71,0.0
2025-02-06 06:45:00,479.5733333333333,-2.1200000000000045,0.0,26.0,95.34666666666665,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.46,,,84.0,69.0,78.0,68.0,32.5,0.0
2025-02-06 07:00:00,476.74666666666667,6.349999999999966,0.0,26.0,95.38999999999999,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,67.71666666666667,,,84.0,69.0,78.0,68.0,32.42999999999999,0.0
2025-02-06 07:15:00,478.16333333333336,-2.1200000000000045,0.0,26.0,95.54666666666667,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.04,,,84.0,69.0,78.0,68.0,32.46,0.0
2025-02-06 07:30:00,487.34,-6.360000000000014,0.0,26.0,95.68666666666667,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.31,,,84.0,69.0,78.0,68.0,32.53000000000001,0.0
2025-02-06 07:45:00,483.80999999999995,10.589999999999975,0.0,26.166666666666668,95.82666666666667,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.55666666666667,,,84.0,69.0,78.0,68.0,32.42,0.0
2025-02-06 08:00:00,481.6933333333333,12.70999999999998,0.0,25.833333333333332,95.82666666666667,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.73666666666666,,,84.0,69.0,78.0,68.0,32.16,0.0
2025-02-06 08:15:00,488.75666666666666,-6.360000000000014,0.0,23.166666666666668,95.67,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.99666666666667,,,84.0,69.0,78.0,68.0,31.939999999999998,0.0
2025-02-06 08:30:00,487.34,4.230000000000018,0.0,19.833333333333332,95.30666666666667,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.00333333333333,,,84.0,69.0,78.0,68.0,31.979999999999997,0.0
2025-02-06 08:45:00,488.05,2.1100000000000136,0.0,9.833333333333334,93.5,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.51333333333334,,,84.0,69.0,78.0,68.0,31.039999999999992,0.0
2025-02-06 09:00:00,480.28,14.829999999999984,0.0,7.5,93.62666666666667,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.32,,,84.0,69.0,78.0,68.0,28.820000000000007,0.0
2025-02-06 09:15:00,478.8666666666666,-19.069999999999993,0.0,8.833333333333334,93.65333333333335,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.41333333333334,,,84.0,69.0,78.0,68.0,28.58,0.0
2025-02-06 09:30:00,486.6366666666666,8.46999999999997,0.0,8.666666666666666,93.04333333333334,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,68.80333333333333,,,84.0,69.0,78.0,68.0,28.620000000000005,0.0
2025-02-06 09:45:00,488.05,10.589999999999975,0.0,8.166666666666666,92.78666666666668,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.12333333333333,,,84.0,69.0,78.0,68.0,28.580000000000013,0.0
2025-02-06 10:00:00,485.22333333333336,10.589999999999975,0.0,8.333333333333334,92.89333333333333,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.34333333333333,,,84.0,69.0,78.0,68.0,28.439999999999998,0.0
2025-02-06 10:15:00,476.74666666666667,-2.1200000000000045,0.0,7.833333333333333,92.86666666666667,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.61666666666666,,,84.0,69.0,78.0,68.0,28.539999999999992,0.0
2025-02-06 10:30:00,468.2733333333333,-14.840000000000032,0.0,7.833333333333333,92.42333333333333,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.83,,,84.0,69.0,78.0,68.0,28.689999999999998,0.0
2025-02-06 10:45:00,473.21333333333337,-21.189999999999998,0.0,8.166666666666666,92.25,480.99,0.0,70.0,100.0,74.0,0.0,70.0,72.0,69.95,,,84.0,69.0,78.0,68.0,28.709999999999994,0.0
2025-02-06 11:00:00,479.5733333333333,2.1100000000000136,0.0,8.166666666666666,92.28333333333335,480.99,0.0,70.0,98.08666666666666,74.0,0.0,70.0,72.0,70.07000000000001,,,84.0,69.0,78.0,68.0,28.830000000000005,0.0
2025-02-06 11:15:00,484.51666666666665,6.349999999999966,0.0,8.166666666666666,92.26666666666667,480.99,0.0,70.0,93.76666666666667,74.0,0.0,70.0,72.0,70.22,,,84.0,69.0,78.0,68.0,28.019999999999996,0.0
2025-02-06 11:30:00,478.16,8.46999999999997,0.0,8.333333333333334,91.33999999999999,480.99,0.0,70.0,91.01666666666667,74.0,0.0,70.0,72.0,70.25666666666666,,,84.0,69.0,78.0,68.0,27.72999999999999,0.0
2025-02-06 11:45:00,479.5733333333333,-10.600000000000023,0.0,7.833333333333333,90.75333333333333,480.99,0.0,70.0,89.71,74.0,0.0,70.0,72.0,70.23,,,84.0,69.0,78.0,68.0,27.4,0.0
2025-02-06 12:00:00,471.09666666666664,12.70999999999998,0.0,8.0,90.45666666666666,480.99,0.0,70.0,89.85666666666667,74.0,0.0,70.0,72.0,70.14333333333333,,,84.0,69.0,78.0,68.0,27.699999999999996,0.0
2025-02-06 12:15:00,480.28000000000003,-6.360000000000014,0.0,7.666666666666667,90.21,480.99,0.0,70.0,92.32333333333334,74.0,0.0,70.0,72.0,70.0,,,84.0,69.0,78.0,68.0,28.099999999999994,0.0
2025-02-06 12:30:00,485.22333333333336,2.1100000000000136,0.0,7.5,88.98333333333333,480.99,0.0,70.0,92.37666666666667,74.0,0.0,70.0,72.0,70.01,,,84.0,69.0,78.0,68.0,28.96,0.0
2025-02-06 12:45:00,473.2166666666667,-12.720000000000027,0.0,6.333333333333333,88.64999999999999,480.99,0.0,70.0,91.04,74.0,0.0,70.0,72.0,70.04666666666667,,,84.0,69.0,78.0,68.0,29.07,0.0
2025-02-06 13:00:00,490.87000000000006,0.0,0.0,7.166666666666667,88.52333333333333,480.99,0.0,70.0,89.94333333333333,74.0,0.0,70.0,72.0,70.08333333333333,,,84.0,69.0,78.0,68.0,29.070000000000007,0.0
2025-02-06 13:15:00,480.9866666666667,4.230000000000018,0.0,10.166666666666666,88.76666666666667,480.99,0.0,70.0,88.52666666666666,74.0,0.0,70.0,72.0,70.11,,,84.0,69.0,78.0,68.0,28.910000000000004,0.0
2025-02-06 13:30:00,478.16,16.94999999999999,0.0,10.833333333333334,88.07666666666667,480.99,0.0,70.0,84.33666666666666,74.0,0.0,70.0,72.0,70.24333333333334,,,84.0,69.0,78.0,68.0,28.480000000000004,0.0
2025-02-06 13:45:00,483.1033333333333,-2.1200000000000045,0.0,11.5,88.52,480.99,0.0,70.0,87.55333333333333,74.0,0.0,70.0,72.0,70.01666666666667,,,84.0,69.0,78.0,68.0,27.379999999999995,0.0
2025-02-06 14:00:00,470.39,10.589999999999975,0.0,11.5,88.81,480.99,0.0,70.0,88.43,74.0,0.0,70.0,72.0,69.98,,,84.0,69.0,78.0,68.0,28.470000000000006,0.0
2025-02-06 14:15:00,473.5675,-14.840000000000032,0.0,12.5,87.9125,480.99,0.0,70.0,83.0375,74.0,0.0,70.0,72.0,70.215,,,84.0,69.0,78.0,68.0,27.78,0.0
2025-02-06 14:30:00,483.1066666666666,-2.1200000000000045,0.0,12.5,86.50333333333333,480.99,0.0,70.0,78.01,74.0,0.0,70.0,72.0,70.35000000000001,,,84.0,69.0,78.0,68.0,26.5,0.0
2025-02-06 14:45:00,483.10249999999996,8.46999999999997,0.0,12.75,85.21,480.99,0.0,70.0,73.4425,74.0,0.0,70.0,72.0,70.3875,,,84.0,69.0,78.0,68.0,25.430000000000007,0.0
2025-02-06 15:00:00,468.2733333333333,2.1100000000000136,0.0,12.5,84.88333333333334,480.99,0.0,70.0,73.10000000000001,74.0,0.0,70.0,72.0,70.25666666666666,,,84.0,69.0,78.0,68.0,24.249999999999993,0.0
2025-02-06 15:15:00,482.40000000000003,-6.360000000000014,0.0,13.0,84.78666666666668,480.99,0.0,70.0,72.19333333333333,74.0,0.0,70.0,72.0,70.21333333333332,,,84.0,69.0,78.0,68.0,24.22,0.0
2025-02-06 15:30:00,480.9866666666667,16.94999999999999,0.0,13.0,84.02666666666666,480.99,0.0,70.0,69.83333333333333,74.0,0.0,70.0,72.0,70.24333333333334,,,84.0,69.0,78.0,68.0,23.890000000000008,0.0
2025-02-06 15:45:00,477.45666666666665,-8.480000000000018,0.0,13.166666666666666,83.44333333333333,480.99,0.0,70.0,68.54,74.0,0.0,70.0,72.0,70.21333333333332,,,84.0,69.0,78.0,68.0,23.209999999999994,0.0
2025-02-06 16:00:00,477.805,-6.360000000000014,0.0,13.0,84.095,480.99,0.0,70.0,69.99000000000001,74.0,0.0,70.0,72.0,70.09,,,84.0,69.0,78.0,68.0,22.75999999999999,0.0
2025-02-06 16:15:00,482.045,-2.1200000000000045,0.0,13.0,84.875,480.99,0.0,70.0,72.04,74.0,0.0,70.0,72.0,69.98,,,84.0,69.0,78.0,68.0,23.860000000000007,0.0
2025-02-06 16:30:00,477.4533333333333,8.46999999999997,0.0,13.0,84.38666666666667,480.99,0.0,70.0,70.29666666666667,74.0,0.0,70.0,72.0,70.06666666666666,,,84.0,69.0,78.0,68.0,23.839999999999996,0.0
2025-02-06 16:45:00,487.34,8.46999999999997,0.0,13.0,84.46333333333332,480.99,0.0,70.0,70.09333333333333,74.0,0.0,70.0,72.0,70.04,,,84.0,69.0,78.0,68.0,23.36,0.0
2025-02-06 17:00:00,476.04333333333335,4.230000000000018,0.0,13.166666666666666,83.84666666666668,480.99,0.0,70.0,67.01333333333334,74.0,0.0,70.0,72.0,70.14999999999999,,,84.0,69.0,78.0,68.0,22.71,0.0
2025-02-06 17:15:00,471.8033333333333,-4.240000000000009,0.0,13.333333333333334,82.27666666666666,480.99,0.0,70.0,62.36000000000001,74.0,0.0,70.0,72.0,70.29333333333334,,,84.0,69.0,78.0,68.0,21.570000000000007,0.0
2025-02-06 17:30:00,487.34,-6.360000000000014,0.0,13.5,79.30666666666667,480.99,0.0,70.0,54.78666666666667,74.0,0.0,70.0,72.0,70.52,,,84.0,69.0,78.0,68.0,19.580000000000005,0.0
2025-02-06 17:45:00,478.8666666666666,4.230000000000018,0.0,13.0,77.38666666666667,480.99,0.0,70.0,50.35333333333333,74.0,0.0,70.0,72.0,70.54,,,84.0,69.0,78.0,68.0,16.549999999999997,0.0
2025-02-06 18:00:00,476.04333333333335,8.46999999999997,0.0,13.166666666666666,73.81,480.99,0.0,70.0,40.776666666666664,74.0,0.0,70.0,72.0,70.76666666666667,,,84.0,69.0,78.0,68.0,14.82,0.0
2025-02-06 18:15:00,483.80999999999995,-8.480000000000018,0.0,12.833333333333334,68.95,480.99,0.0,70.0,27.436666666666667,74.0,0.0,70.0,72.0,71.08666666666666,,,84.0,69.0,78.0,68.0,9.969999999999999,0.0
2025-02-06 18:30:00,467.56666666666666,6.349999999999966,0.0,13.0,66.69333333333334,480.99,0.0,70.0,18.54,74.0,0.0,70.0,72.0,71.10333333333334,,,84.0,69.0,78.0,68.0,5.869999999999997,0.0
2025-02-06 18:45:00,478.16,-12.720000000000027,0.0,12.833333333333334,65.10333333333334,480.99,0.0,70.0,8.603333333333333,74.0,0.0,70.0,72.0,71.18666666666667,,,84.0,69.0,78.0,68.0,3.7800000000000082,0.0
2025-02-06 19:00:00,474.62999999999994,21.180000000000007,0.0,12.5,64.74000000000001,480.99,0.0,70.0,0.26,74.0,0.0,70.0,72.0,71.19666666666666,,,84.0,69.0,78.0,68.0,2.3799999999999955,0.0
2025-02-06 19:15:00,486.6366666666667,-6.360000000000014,0.0,12.5,64.49333333333334,480.99,0.0,70.0,0.0,74.0,0.0,70.0,72.0,71.01333333333334,,,84.0,69.0,78.0,68.0,2.5500000000000043,0.0
2025-02-06 19:30:00,478.8666666666666,4.230000000000018,0.0,12.333333333333334,64.28,480.99,0.0,70.0,0.0,74.0,0.0,70.0,72.0,70.95,,,84.0,69.0,78.0,68.0,2.6199999999999974,0.0
2025-02-06 19:45:00,477.4533333333334,-8.480000000000018,0.0,12.333333333333334,64.09333333333333,480.99,0.0,70.0,0.0,74.0,0.0,70.0,72.0,70.93333333333334,,,84.0,69.0,78.0,68.0,2.5800000000000054,0.0
2025-02-06 20:00:00,480.9866666666667,-12.720000000000027,0.0,12.333333333333334,64.06333333333333,480.99,0.0,70.0,0.0,74.0,0.0,70.0,72.0,70.95,,,84.0,69.0,78.0,68.0,2.5900000000000034,0.0
2025-02-06 20:15:00,482.40000000000003,-8.480000000000018,0.0,12.5,64.34666666666668,480.99,0.0,70.0,0.0,74.0,0.0,70.0,72.0,70.91000000000001,,,84.0,69.0,78.0,68.0,2.479999999999997,0.0
2025-02-06 20:30:00,478.8666666666666,0.0,0.0,12.5,64.53,480.99,0.0,70.0,0.0,74.0,0.0,70.0,72.0,70.82,,,84.0,69.0,78.0,68.0,2.530000000000001,0.0
2025-02-06 20:45:00,471.09666666666664,0.0,0.0,12.5,64.65333333333332,480.99,0.0,70.0,0.0,74.0,0.0,70.0,72.0,70.67333333333333,,,84.0,69.0,78.0,68.0,2.530000000000001,0.0
2025-02-06 21:00:00,480.27666666666664,-8.480000000000018,0.0,12.5,64.79,480.99,0.0,70.0,0.0,74.0,0.0,70.0,72.0,70.68,,,84.0,69.0,78.0,68.0,2.289999999999992,0.0
2025-02-06 21:15:00,479.5733333333333,-10.600000000000023,0.0,12.5,64.88666666666667,480.99,0.0,70.0,0.0,74.0,0.0,70.0,72.0,70.68,,,84.0,69.0,78.0,68.0,2.239999999999995,0.0
2025-02-06 21:30:00,475.33666666666664,2.1100000000000136,0.0,12.833333333333334,64.92999999999999,480.99,0.0,70.0,0.0,74.0,0.0,70.0,72.0,70.68,,,84.0,69.0,78.0,68.0,2.210000000000008,0.0
2025-02-06 21:45:00,479.5733333333333,-4.240000000000009,0.0,12.666666666666666,64.88,480.99,0.0,70.0,0.0,74.0,0.0,70.0,72.0,70.66666666666667,,,84.0,69.0,78.0,68.0,2.269999999999996,0.0
2025-02-06 22:00:00,485.93,8.46999999999997,0.0,12.833333333333334,64.82,480.99,0.0,70.0,0.0,74.0,0.0,70.0,72.0,70.63333333333334,,,84.0,69.0,78.0,68.0,2.249999999999993,0.0
2025-02-06 22:15:00,489.46,2.1100000000000136,0.0,12.666666666666666,64.53,480.99,0.0,70.0,0.0,74.0,0.0,70.0,72.0,70.67333333333333,,,84.0,69.0,78.0,68.0,2.4199999999999946,0.0
2025-02-06 22:30:00,483.1033333333333,12.70999999999998,0.0,12.666666666666666,63.89333333333334,480.99,0.0,70.0,0.0,74.0,0.0,70.0,72.0,70.76,,,84.0,69.0,78.0,68.0,2.5900000000000034,0.0
2025-02-06 22:45:00,481.69,4.230000000000018,0.0,12.5,63.22666666666667,480.99,0.0,70.0,0.0,74.0,0.0,70.0,72.0,70.83,,,84.0,69.0,78.0,68.0,2.6799999999999997,0.0
2025-02-06 23:00:00,485.93,4.230000000000018,0.0,13.166666666666666,63.10999999999999,480.99,0.0,70.0,0.0,74.0,0.0,70.0,72.0,70.80333333333334,,,84.0,69.0,78.0,68.0,2.75,0.0
2025-02-06 23:15:00,468.98,0.0,0.0,13.666666666666666,63.18333333333334,480.99,0.0,70.0,0.0,74.0,0.0,70.0,72.0,70.74666666666667,,,84.0,69.0,78.0,68.0,2.6699999999999946,0.0
2025-02-06 23:30:00,477.805,-23.310000000000002,0.0,14.0,63.31,480.99,0.0,70.0,0.0,74.0,0.0,70.0,72.0,70.745,,,84.0,69.0,78.0,68.0,2.720000000000006,0.0
