time,AirFlow,Air_Flow_Diff,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,SuplFanCmd,SuplFanState,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-27 20:30:00,,-97.47000000000003,,,,,,,,,,,,,,1.2900000000000063,,,,,,,,,
2025-01-27 20:45:00,,-97.47000000000003,,,,,,,,,,,,,,1.2900000000000063,,,,,,,,,
2025-01-27 21:00:00,,-97.47000000000003,,,,,,,,,,,,,,1.2900000000000063,,,,,,,,,
2025-01-27 21:15:00,,-97.47000000000003,,,,,,,,,,,,,,1.2900000000000063,,,,,,,,,
2025-01-27 21:30:00,,-97.47000000000003,,,,,,,,,,,,,,1.2900000000000063,,,,,,,,,
2025-01-27 21:45:00,,-97.47000000000003,,,,,,,,,,,,,,1.2900000000000063,,,,,,,,,
2025-01-27 22:00:00,,-97.47000000000003,,,,,,,,,,,,,,1.2900000000000063,,,,,,,,,
2025-01-27 22:15:00,,-97.47000000000003,,,,,,,,,,,,,,1.2900000000000063,,,,,,,,,
2025-01-27 22:30:00,,-97.47000000000003,,,,,,,,,,,,,,1.2900000000000063,,,,,,,,,
2025-01-27 22:45:00,,-97.47000000000003,,,,,,,,,,,,,,1.2900000000000063,,,,,,,,,
2025-01-27 23:00:00,,-97.47000000000003,,,,,,,,,,,,,,1.2900000000000063,,,,,,,,,
2025-01-27 23:15:00,,-97.47000000000003,,,,,,,,,,,,,,1.2900000000000063,,,,,,,,,
2025-01-27 23:30:00,,-97.47000000000003,,,,,,,,,,,,,,1.2900000000000063,,,,,,,,,
2025-01-27 23:45:00,,-97.47000000000003,,,,,,,,,,,,,,1.2900000000000063,,,,,,,,,
2025-01-28 00:00:00,,-97.47000000000003,,,,,,,,,,,,,,1.2900000000000063,,,,,,,,,
2025-01-28 00:15:00,,-97.47000000000003,,,,,,,,,,,,,,1.2900000000000063,,,,,,,,,
2025-01-28 14:30:00,903.7049999999999,,0.0,100.0,97.235,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.55,,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 14:45:00,901.23,,0.0,100.0,95.96333333333332,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.60666666666667,,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 15:00:00,891.3433333333332,,0.0,100.0,97.03333333333335,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.73333333333333,,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 15:15:00,909.7033333333334,,0.0,100.0,102.97333333333334,1599.75,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,69.86666666666666,,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 15:30:00,916.77,,0.0,100.0,98.58666666666666,1586.3333333333333,0.0,70.0,98.67666666666666,74.0,0.0,70.0,0.0,72.0,70.04666666666667,,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 15:45:00,920.3033333333333,,0.0,100.0,101.56,1551.0199999999998,0.0,70.0,95.33999999999999,74.0,0.0,70.0,0.0,72.0,70.17666666666666,,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 16:00:00,896.9933333333333,,0.0,100.0,94.3,1504.4033333333334,0.0,70.0,90.06333333333333,74.0,0.0,70.0,0.0,72.0,70.33666666666666,,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 16:15:00,894.1700000000001,,0.0,100.0,96.50333333333333,1457.7866666666666,0.0,70.0,85.50999999999999,74.0,0.0,70.0,0.0,72.0,70.41333333333334,,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 16:30:00,877.9200000000001,,0.0,100.0,88.08,1403.4066666666668,0.0,70.0,79.84666666666666,74.0,0.0,70.0,0.0,72.0,70.52666666666666,,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 16:45:00,889.93,,0.0,100.0,84.93666666666667,1348.3166666666666,0.0,70.0,73.97,74.0,0.0,70.0,0.0,72.0,70.60666666666667,,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 17:00:00,901.2333333333332,,0.0,100.0,81.35333333333334,1289.6933333333334,0.0,70.0,67.96666666666665,74.0,0.0,70.0,0.0,72.0,70.64,,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 17:15:00,902.6433333333333,,0.0,100.0,79.77333333333333,1242.3700000000001,0.0,70.0,63.01333333333334,74.0,0.0,70.0,0.0,72.0,70.66,,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 17:30:00,880.04,,0.0,100.0,78.11666666666666,1192.93,0.0,70.0,57.91,74.0,0.0,70.0,0.0,72.0,70.66666666666667,,,67.0,69.0,1.0,-1.0,78.0,68.0,,
2025-01-28 17:45:00,882.1633333333333,,0.0,100.0,78.81666666666666,1146.3133333333333,0.0,70.0,52.833333333333336,74.0,0.0,70.0,0.0,72.0,70.66,,,67.0,69.0,1.0,-1.0,78.0,68.0,,
