time,AirFlow,Air_Flow_Diff,ClgPct,Cooling_Stg_Cmd,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,Heating_Stg_Cmd,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-28 23:15:00,629.3100000000001,-19.069999999999936,0.0,,84.66666666666667,64.07333333333334,637.78,0.0,70.0,,34.48,74.0,0.0,70.0,0.0,72.0,69.67666666666666,-0.3100000000000023,,67.0,69.0,68.0,68.0,,
2025-01-28 23:30:00,632.1333333333333,10.600000000000023,0.0,,85.16666666666667,63.906666666666666,637.78,0.0,70.0,,38.233333333333334,74.0,0.0,70.0,0.0,72.0,69.61333333333333,-0.3299999999999983,,67.0,69.0,68.0,68.0,,
2025-01-28 23:45:00,644.1433333333333,-16.949999999999932,0.0,,85.66666666666667,63.800000000000004,637.78,0.0,70.0,,43.29,74.0,0.0,70.0,0.0,72.0,69.52666666666666,-0.4300000000000068,,67.0,69.0,68.0,68.0,,
2025-01-29 00:00:00,647.6733333333333,14.840000000000032,0.0,,85.83333333333333,63.59,637.78,0.0,70.0,,49.73,74.0,0.0,70.0,0.0,72.0,69.39666666666666,-0.519999999999996,,67.0,69.0,68.0,68.0,,
2025-01-29 00:15:00,638.4899999999999,14.840000000000032,0.0,,86.16666666666667,63.29,637.78,0.0,70.0,,56.67666666666667,74.0,0.0,70.0,0.0,72.0,69.3,-0.6299999999999955,,67.0,69.0,68.0,68.0,,
2025-01-29 00:30:00,637.0766666666667,-4.230000000000018,0.0,,86.16666666666667,63.15333333333333,637.78,0.0,70.0,,60.95333333333334,74.0,0.0,70.0,0.0,72.0,69.33999999999999,-0.7000000000000028,,67.0,69.0,68.0,68.0,,
2025-01-29 00:45:00,641.3166666666666,-6.350000000000023,0.0,,86.0,63.03,637.78,0.0,70.0,,67.47333333333334,74.0,0.0,70.0,0.0,72.0,69.27333333333333,-0.7199999999999989,,67.0,69.0,68.0,68.0,,
2025-01-29 01:00:00,631.4266666666666,6.360000000000014,0.0,,86.0,62.94,637.78,0.0,70.0,,73.12333333333333,74.0,0.0,70.0,0.0,72.0,69.26,-0.7399999999999949,,67.0,69.0,68.0,68.0,,
2025-01-29 01:15:00,640.61,-2.1200000000000045,0.0,,86.16666666666667,62.77,637.78,0.0,70.0,,77.13666666666667,74.0,0.0,70.0,0.0,72.0,69.31,-0.7399999999999949,,67.0,69.0,68.0,68.0,,
2025-01-29 01:30:00,641.3166666666667,-4.230000000000018,0.0,,86.33333333333333,62.70333333333334,637.78,0.0,70.0,,82.95,74.0,0.0,70.0,0.0,72.0,69.3,-0.6700000000000017,,67.0,69.0,68.0,68.0,,
