time,AirFlow,Air_Flow_Diff,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-28 18:30:00,151.85333333333332,,0.0,6.833333333333333,67.48333333333333,152.56,0.0,68.0,0.0,74.0,0.0,70.0,546.6666666666666,0.0,68.84333333333332,,,67.0,69.0,68.0,68.0,,
2025-01-28 18:45:00,150.44,,0.0,4.166666666666667,67.54,152.56,0.0,68.0,0.0,74.0,0.0,70.0,552.0,0.0,68.84333333333332,,,67.0,69.0,68.0,68.0,,
2025-01-28 19:00:00,149.73333333333332,,0.0,5.833333333333333,67.78666666666668,152.56,0.0,68.0,0.0,74.0,0.0,70.0,549.3333333333334,0.0,68.86666666666666,,,67.0,69.0,68.0,68.0,,
2025-01-28 19:15:00,152.56,-4.240000000000009,0.0,7.0,68.06333333333333,152.56,0.0,68.0,0.0,74.0,0.0,70.0,542.6666666666666,0.0,68.86666666666666,0.8599999999999994,,67.0,69.0,68.0,68.0,,
2025-01-28 19:30:00,152.56,-2.1200000000000045,0.0,4.0,68.21,152.56,0.0,68.0,0.0,74.0,0.0,70.0,531.0,0.0,68.94333333333333,0.8799999999999955,,67.0,69.0,68.0,68.0,,
2025-01-28 19:45:00,151.14666666666668,2.1200000000000045,0.0,4.5,68.21666666666667,152.56,0.0,68.0,0.0,74.0,0.0,70.0,524.3333333333334,0.0,68.99,0.9699999999999989,,67.0,69.0,68.0,68.0,,
2025-01-28 20:00:00,152.56,0.0,0.0,4.0,68.37,152.56,0.0,68.0,0.0,74.0,0.0,70.0,570.3333333333334,0.0,69.18666666666667,0.9899999999999949,,67.0,69.0,68.0,68.0,,
2025-01-28 20:15:00,152.56,0.0,0.0,3.3333333333333335,68.53333333333333,152.56,0.0,68.0,0.0,74.0,0.0,70.0,561.6666666666666,0.0,69.32666666666667,1.4000000000000057,,67.0,69.0,68.0,68.0,,
2025-01-28 20:30:00,153.26666666666668,-2.1200000000000045,0.0,3.0,68.72666666666667,152.56,0.0,68.0,0.0,74.0,0.0,70.0,524.0,0.0,69.22333333333334,1.2800000000000011,,67.0,69.0,68.0,68.0,,
2025-01-28 20:45:00,150.44,0.0,0.0,3.1666666666666665,68.72666666666667,152.56,0.0,68.0,0.0,74.0,0.0,70.0,524.0,0.0,69.2,1.1299999999999955,,67.0,69.0,68.0,68.0,,
2025-01-28 21:00:00,150.44,-2.1200000000000045,0.0,3.6666666666666665,68.7,152.56,0.0,68.0,0.0,74.0,0.0,70.0,563.3333333333334,0.0,69.61,1.2999999999999972,,67.0,69.0,68.0,68.0,,
2025-01-28 21:15:00,151.14666666666668,-2.1200000000000045,0.0,4.833333333333333,68.69666666666666,152.56,0.0,68.0,0.0,74.0,0.0,70.0,565.0,0.0,69.82333333333332,1.6899999999999977,,67.0,69.0,68.0,68.0,,
