time,ClgPct,ClgStg02Cmd,EffRmSp,HtgPct,HtgStg01Cmd,HtgStg02Cmd,MixAirTemp,OccCmd,OccStatus,OutAirDmprFbk,OutAirHum,OutAirTemp,RmSp,RmTemp,SuplFanSpd,record_index
2025-01-29 03:30:00,0.0,1.0,68.2,0.0,1.0,1.0,64.26666666666667,1.0,1.0,0.0,34.0,53.63333333333333,70.0,68.3,100.0,72
2025-01-29 03:45:00,0.0,1.0,68.2,0.0,1.0,1.0,64.2,1.0,1.0,0.0,34.0,53.06666666666666,70.0,68.16666666666667,100.0,73
2025-01-29 04:00:00,0.0,1.0,68.2,0.0,1.0,1.0,64.0,1.0,1.0,0.0,34.666666666666664,52.53333333333333,70.0,67.9,100.0,74
2025-01-29 04:15:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,64.0,1.0,1.0,0.0,35.333333333333336,52.63333333333333,70.0,67.8,100.0,75
2025-01-29 04:30:00,0.0,1.0,68.2,0.0,1.0,1.0,65.16666666666667,1.0,1.0,0.0,35.0,53.79999999999999,70.0,70.03333333333333,100.0,76
2025-01-29 04:45:00,0.0,1.0,68.2,0.0,1.0,1.0,64.39999999999999,1.0,1.0,0.0,35.333333333333336,53.3,70.0,68.36666666666666,100.0,77
2025-01-29 05:00:00,0.0,1.0,68.2,0.0,1.0,1.0,63.86666666666667,1.0,1.0,0.0,36.0,52.79999999999999,70.0,67.83333333333333,100.0,78
2025-01-29 05:15:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,64.33333333333333,1.0,1.0,0.0,36.0,52.86666666666667,70.0,68.66666666666667,100.0,79
2025-01-29 05:30:00,0.0,1.0,68.2,0.0,1.0,1.0,64.56666666666666,1.0,1.0,0.0,36.0,54.03333333333333,70.0,69.03333333333333,100.0,80
2025-01-29 05:45:00,0.0,1.0,68.2,0.0,1.0,1.0,64.0,1.0,1.0,0.0,36.0,53.13333333333333,70.0,68.36666666666667,100.0,81
2025-01-29 06:00:00,0.0,1.0,68.2,0.0,1.0,1.0,63.73333333333333,1.0,1.0,0.0,37.0,52.43333333333334,70.0,68.03333333333333,100.0,82
2025-01-29 06:15:00,0.0,1.0,68.2,0.0,1.0,1.0,63.63333333333333,1.0,1.0,0.0,37.0,52.13333333333333,70.0,67.8,100.0,83
2025-01-29 06:30:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,64.0,1.0,1.0,0.0,38.0,52.03333333333333,70.0,68.56666666666666,100.0,84
2025-01-29 06:45:00,0.0,1.0,68.2,0.0,1.0,1.0,64.53333333333333,1.0,1.0,0.0,38.0,53.5,70.0,69.26666666666667,100.0,85
2025-01-29 07:00:00,0.0,1.0,68.2,0.0,1.0,1.0,63.73333333333333,1.0,1.0,0.0,38.0,52.63333333333333,70.0,68.0,100.0,86
2025-01-29 07:15:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,64.36666666666666,1.0,1.0,0.0,39.0,52.333333333333336,70.0,69.13333333333333,100.0,87
2025-01-29 07:30:00,0.0,1.0,68.2,0.0,1.0,1.0,64.16666666666667,1.0,1.0,0.0,39.0,52.93333333333334,70.0,68.63333333333333,100.0,88
2025-01-29 07:45:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,63.63333333333333,1.0,1.0,0.0,39.0,51.833333333333336,70.0,67.86666666666666,100.0,89
2025-01-29 08:00:00,0.0,1.0,68.2,0.0,1.0,1.0,64.7,1.0,1.0,0.0,40.0,52.5,70.0,69.86666666666666,100.0,90
2025-01-29 08:15:00,0.0,1.0,68.2,0.0,1.0,1.0,63.833333333333336,1.0,1.0,0.0,39.0,52.23333333333333,70.0,68.13333333333334,100.0,91
2025-01-29 08:30:00,0.0,1.0,68.2,0.0,1.0,1.0,63.93333333333334,1.0,1.0,0.0,40.0,51.93333333333334,70.0,68.46666666666665,100.0,92
2025-01-29 08:45:00,0.0,1.0,68.2,0.0,1.0,1.0,64.63333333333333,1.0,1.0,0.0,40.0,52.8,70.0,69.76666666666667,100.0,93
2025-01-29 09:00:00,0.0,1.0,68.2,0.0,1.0,1.0,64.03333333333335,1.0,1.0,0.0,40.0,52.43333333333334,70.0,68.5,100.0,94
2025-01-29 09:15:00,0.0,1.0,68.2,0.0,1.0,1.0,63.53333333333333,1.0,1.0,0.0,40.0,51.7,70.0,67.86666666666667,100.0,95
2025-01-29 09:30:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,64.2,1.0,1.0,0.0,40.0,51.53333333333333,70.0,68.83333333333333,100.0,96
2025-01-29 09:45:00,0.0,1.0,68.2,0.0,1.0,1.0,64.10000000000001,1.0,1.0,0.0,40.0,52.3,70.0,68.56666666666666,100.0,97
2025-01-29 10:00:00,0.0,1.0,68.2,0.0,1.0,1.0,63.53333333333333,1.0,1.0,0.0,40.0,51.63333333333333,70.0,67.83333333333333,100.0,98
2025-01-29 10:15:00,0.0,1.0,68.2,0.0,1.0,1.0,64.39999999999999,1.0,1.0,0.0,40.0,53.03333333333333,70.0,69.76666666666667,100.0,99
2025-01-29 10:30:00,0.0,1.0,68.2,0.0,1.0,1.0,63.46666666666667,1.0,1.0,0.0,40.0,52.43333333333334,70.0,68.06666666666666,100.0,100
2025-01-29 10:45:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,64.06666666666666,1.0,1.0,0.0,40.0,51.2,70.0,69.13333333333333,100.0,101
2025-01-29 11:00:00,0.0,1.0,68.2,0.0,1.0,1.0,63.7,1.0,1.0,0.0,40.0,51.633333333333326,70.0,68.46666666666667,100.0,102
2025-01-29 11:15:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,63.333333333333336,1.0,1.0,0.0,40.333333333333336,50.66666666666666,70.0,67.83333333333333,100.0,103
2025-01-29 11:30:00,0.0,1.0,68.2,0.0,1.0,1.0,64.39999999999999,1.0,1.0,0.0,41.0,51.3,70.0,70.0,100.0,104
2025-01-29 11:45:00,0.0,1.0,68.2,0.0,1.0,1.0,63.333333333333336,1.0,1.0,0.0,40.0,50.73333333333333,70.0,68.06666666666666,100.0,105
2025-01-29 12:00:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,64.0,1.0,1.0,0.0,41.0,50.16666666666666,70.0,69.43333333333332,100.0,106
2025-01-29 12:15:00,0.0,1.0,68.2,0.0,1.0,1.0,63.46666666666667,1.0,1.0,0.0,41.0,50.833333333333336,70.0,68.33333333333333,100.0,107
2025-01-29 12:30:00,0.0,1.0,68.2,16.666666666666668,1.3333333333333333,1.0,63.4,1.0,1.0,0.0,41.0,49.6,70.0,68.46666666666665,100.0,108
2025-01-29 12:45:00,0.0,1.0,68.2,0.0,1.0,1.0,63.9,1.0,1.0,0.0,41.0,51.16666666666666,70.0,69.3,100.0,109
2025-01-29 13:00:00,0.0,1.0,68.2,0.0,1.0,1.0,63.03333333333333,1.0,1.0,0.0,41.0,51.03333333333334,70.0,67.86666666666666,100.0,110
2025-01-29 13:15:00,0.0,1.0,68.2,0.0,1.0,1.0,64.2,1.0,1.0,0.0,42.0,52.13333333333333,70.0,69.93333333333334,100.0,111
2025-01-29 13:30:00,0.0,1.0,68.2,0.0,1.0,1.0,63.53333333333333,1.0,1.0,0.0,41.0,52.36666666666667,70.0,68.73333333333333,100.0,112
2025-01-29 13:45:00,0.0,1.0,68.2,0.0,1.0,1.0,63.53333333333333,1.0,1.0,0.0,40.333333333333336,53.23333333333333,70.0,68.46666666666667,100.0,113
2025-01-29 14:00:00,0.0,1.0,68.2,0.0,1.0,1.0,63.73333333333333,1.0,1.0,0.0,38.66666666666666,53.23333333333333,70.0,68.4,100.0,114
2025-01-29 14:15:00,0.0,1.0,68.2,0.0,1.0,1.0,63.79999999999999,1.0,1.0,0.0,38.0,53.23333333333333,70.0,68.5,100.0,115
2025-01-29 14:30:00,0.0,1.0,68.2,0.0,1.0,1.0,64.0,1.0,1.0,0.0,37.66666666666666,53.23333333333333,70.0,68.7,100.0,116
