time,ClgPct,ClgStg01Cmd,ClgStg02Cmd,EffRmSp,ExhAirDmprFbk,HtgPct,HtgStg01Cmd,HtgStg02Cmd,MixAirTemp,OccCmd,OccStatus,OutAirDmprFbk,OutAirHum,OutAirTemp,RmSp,RmTemp,SuplFanSpd,SuplFanStatus,UnoccClgSp,UnoccHtgSp,oppMode
2025-02-13 04:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.9,1.0,1.0,0.0,67.0,47.333333333333336,70.0,68.0,100.0,2.0,80.0,60.0,5.0
2025-02-13 04:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.46666666666667,1.0,1.0,0.0,66.0,46.13333333333333,70.0,67.23333333333333,100.0,2.0,80.0,60.0,5.0
2025-02-13 05:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.6,1.0,1.0,0.0,66.0,46.5,70.0,69.56666666666666,100.0,2.0,80.0,60.0,5.0
2025-02-13 05:15:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,63.166666666666664,1.0,1.0,0.0,65.0,46.36666666666667,70.0,68.7,100.0,2.0,80.0,60.0,5.0
2025-02-13 05:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.03333333333333,1.0,1.0,0.0,65.0,46.1,70.0,69.0,100.0,2.0,80.0,60.0,5.0
2025-02-13 05:45:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,62.73333333333333,1.0,1.0,0.0,65.0,44.36666666666667,70.0,68.53333333333333,100.0,2.0,80.0,60.0,5.0
2025-02-13 06:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.93333333333334,1.0,1.0,0.0,64.66666666666667,45.5,70.0,68.76666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-13 06:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.300000000000004,1.0,1.0,0.0,63.333333333333336,45.866666666666674,70.0,67.43333333333334,100.0,2.0,80.0,60.0,5.0
2025-02-13 06:30:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,62.9,1.0,1.0,0.0,63.666666666666664,44.800000000000004,70.0,68.66666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-13 06:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.43333333333334,1.0,1.0,0.0,64.0,44.73333333333333,70.0,67.73333333333333,100.0,2.0,80.0,60.0,5.0
2025-02-13 07:00:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,62.53333333333333,1.0,1.0,0.0,64.0,44.36666666666667,70.0,67.93333333333334,100.0,2.0,80.0,60.0,5.0
2025-02-13 07:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.666666666666664,1.0,1.0,0.0,63.0,44.93333333333334,70.0,68.3,100.0,2.0,80.0,60.0,5.0
2025-02-13 07:30:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,62.1,1.0,1.0,0.0,63.0,43.73333333333333,70.0,67.16666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-13 07:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.1,1.0,1.0,0.0,63.0,44.333333333333336,70.0,69.39999999999999,100.0,2.0,80.0,60.0,1.0
2025-02-13 08:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.03333333333333,1.0,1.0,0.0,62.333333333333336,42.300000000000004,70.0,67.36666666666666,100.0,2.0,80.0,60.0,5.0
2025-02-13 08:15:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,62.73333333333333,1.0,1.0,0.0,63.0,41.96666666666667,70.0,68.86666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-13 08:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.6,1.0,1.0,0.0,62.0,43.23333333333333,70.0,68.56666666666666,100.0,2.0,80.0,60.0,5.0
2025-02-13 08:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.73333333333333,1.0,1.0,0.0,61.0,44.1,70.0,69.2,100.0,2.0,80.0,60.0,5.0
2025-02-13 09:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.5,1.0,1.0,0.0,61.0,43.300000000000004,70.0,68.56666666666666,100.0,2.0,80.0,60.0,5.0
2025-02-13 09:15:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.0,1.0,62.63333333333333,1.0,1.0,0.0,61.0,43.833333333333336,70.0,68.76666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-13 09:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.833333333333336,1.0,1.0,0.0,59.0,45.333333333333336,70.0,69.10000000000001,100.0,2.0,80.0,60.0,5.0
2025-02-13 09:45:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,62.76666666666667,1.0,1.0,0.0,58.666666666666664,42.73333333333333,70.0,68.83333333333333,100.0,2.0,80.0,60.0,5.0
2025-02-13 10:00:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,62.199999999999996,1.0,1.0,0.0,59.0,41.96666666666667,70.0,68.2,100.0,2.0,80.0,60.0,5.0
2025-02-13 10:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.800000000000004,1.0,1.0,0.0,59.0,41.733333333333334,70.0,69.7,100.0,2.0,80.0,60.0,1.0
2025-02-13 10:30:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,62.53333333333333,1.0,1.0,0.0,59.666666666666664,41.800000000000004,70.0,69.0,100.0,2.0,80.0,60.0,5.0
2025-02-13 10:45:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,62.333333333333336,1.0,1.0,0.0,57.666666666666664,43.166666666666664,70.0,68.2,100.0,2.0,80.0,60.0,5.0
2025-02-13 11:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,63.06666666666666,1.0,1.0,0.0,55.666666666666664,43.666666666666664,70.0,70.0,100.0,2.0,80.0,60.0,1.0
2025-02-13 11:15:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,62.4,1.0,1.0,0.0,55.0,42.9,70.0,68.66666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-13 11:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.333333333333336,1.0,1.0,0.0,54.666666666666664,43.800000000000004,70.0,68.66666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-13 11:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.833333333333336,1.0,1.0,0.0,54.0,42.56666666666667,70.0,69.76666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-13 12:00:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,62.333333333333336,1.0,1.0,0.0,53.666666666666664,42.06666666666667,70.0,68.8,100.0,2.0,80.0,60.0,5.0
2025-02-13 12:15:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,62.199999999999996,1.0,1.0,0.0,52.333333333333336,42.4,70.0,68.60000000000001,100.0,2.0,80.0,60.0,5.0
2025-02-13 12:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.63333333333333,1.0,1.0,0.0,51.333333333333336,43.333333333333336,70.0,69.76666666666667,100.0,2.0,80.0,60.0,1.0
2025-02-13 12:45:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,62.300000000000004,1.0,1.0,0.0,51.0,42.166666666666664,70.0,68.73333333333333,100.0,2.0,80.0,60.0,5.0
2025-02-13 13:00:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,61.93333333333334,1.0,1.0,0.0,51.0,42.199999999999996,70.0,68.33333333333333,100.0,2.0,80.0,60.0,5.0
2025-02-13 13:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.56666666666666,1.0,1.0,0.0,51.333333333333336,42.233333333333334,70.0,69.83333333333333,100.0,2.0,80.0,60.0,1.0
2025-02-13 13:30:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,62.199999999999996,1.0,1.0,0.0,51.0,42.9,70.0,68.66666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-13 13:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.1,1.0,1.0,0.0,50.0,43.96666666666667,70.0,68.56666666666666,100.0,2.0,80.0,60.0,5.0
2025-02-13 14:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.666666666666664,1.0,1.0,0.0,50.0,42.866666666666674,70.0,69.60000000000001,100.0,2.0,80.0,60.0,5.0
2025-02-13 14:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,61.93333333333334,1.0,1.0,0.0,49.666666666666664,42.9,70.0,68.03333333333335,100.0,2.0,80.0,60.0,5.0
2025-02-13 14:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.300000000000004,1.0,1.0,0.0,48.333333333333336,43.300000000000004,70.0,69.56666666666666,100.0,2.0,80.0,60.0,5.0
2025-02-13 14:45:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,62.06666666666666,1.0,1.0,0.0,48.0,42.96666666666667,70.0,68.73333333333333,100.0,2.0,80.0,60.0,5.0
2025-02-13 15:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.0,1.0,1.0,0.0,47.0,43.4,70.0,68.43333333333334,100.0,2.0,80.0,60.0,5.0
2025-02-13 15:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.63333333333333,1.0,1.0,0.0,46.666666666666664,43.86666666666667,70.0,69.86666666666666,100.0,2.0,80.0,60.0,5.0
2025-02-13 15:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,61.6,1.0,1.0,0.0,46.0,42.70000000000001,70.0,68.2,100.0,2.0,80.0,60.0,5.0
2025-02-13 15:45:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,61.4,1.0,1.0,0.0,46.333333333333336,40.86666666666667,70.0,67.9,100.0,2.0,80.0,60.0,5.0
2025-02-13 16:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.300000000000004,1.0,1.0,0.0,46.0,42.03333333333334,70.0,69.43333333333334,100.0,2.0,80.0,60.0,1.0
2025-02-13 16:15:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,61.96666666666667,1.0,1.0,0.0,46.0,41.96666666666667,70.0,68.76666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-13 16:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,61.86666666666667,1.0,1.0,0.0,45.333333333333336,42.800000000000004,70.0,68.5,100.0,2.0,80.0,60.0,5.0
2025-02-13 16:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,61.73333333333333,1.0,1.0,0.0,45.333333333333336,40.86666666666667,70.0,68.43333333333334,100.0,2.0,80.0,60.0,5.0
2025-02-13 17:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,61.800000000000004,1.0,1.0,0.0,46.333333333333336,40.36666666666667,70.0,69.13333333333333,100.0,2.0,80.0,60.0,5.0
2025-02-13 17:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,61.199999999999996,1.0,1.0,0.0,46.666666666666664,40.46666666666667,70.0,67.5,100.0,2.0,80.0,60.0,5.0
2025-02-13 17:30:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,61.5,1.0,1.0,0.0,47.333333333333336,40.766666666666666,70.0,68.33333333333333,100.0,2.0,80.0,60.0,5.0
2025-02-13 17:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,61.46666666666667,1.0,1.0,0.0,46.333333333333336,41.9,70.0,68.2,100.0,2.0,80.0,60.0,5.0
2025-02-13 18:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,60.79999999999999,1.0,1.0,0.0,46.0,40.1,70.0,67.36666666666666,100.0,2.0,80.0,60.0,5.0
2025-02-13 18:15:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,61.53333333333333,1.0,1.0,0.0,46.333333333333336,39.93333333333333,70.0,68.7,100.0,2.0,80.0,60.0,5.0
2025-02-13 18:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,61.36666666666667,1.0,1.0,0.0,46.0,40.9,70.0,68.76666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-13 18:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,60.79999999999999,1.0,1.0,0.0,45.0,40.9,70.0,68.0,100.0,2.0,80.0,60.0,5.0
2025-02-13 19:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,60.70000000000001,1.0,1.0,0.0,45.0,40.4,70.0,67.26666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-13 19:15:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,61.4,1.0,1.0,0.0,45.0,41.333333333333336,70.0,68.10000000000001,100.0,2.0,80.0,60.0,5.0
2025-02-13 19:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,61.06666666666666,1.0,1.0,0.0,45.0,41.833333333333336,70.0,67.63333333333333,100.0,2.0,80.0,60.0,5.0
2025-02-13 19:45:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,61.76666666666667,1.0,1.0,0.0,45.0,41.36666666666667,70.0,68.60000000000001,100.0,2.0,80.0,60.0,5.0
2025-02-13 20:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,61.4,1.0,1.0,0.0,44.0,42.36666666666667,70.0,68.10000000000001,100.0,2.0,80.0,60.0,5.0
2025-02-13 20:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.03333333333333,1.0,1.0,0.0,43.0,44.4,70.0,69.39999999999999,100.0,2.0,80.0,60.0,5.0
2025-02-13 20:30:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,61.666666666666664,1.0,1.0,0.0,43.0,44.63333333333333,70.0,68.56666666666666,100.0,2.0,80.0,60.0,5.0
2025-02-13 20:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,61.86666666666667,1.0,1.0,0.0,42.0,45.300000000000004,70.0,69.26666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-13 21:00:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,61.166666666666664,1.0,1.0,0.0,42.0,44.699999999999996,70.0,67.8,100.0,2.0,80.0,60.0,5.0
2025-02-13 21:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.23333333333333,1.0,1.0,0.0,41.666666666666664,44.866666666666674,70.0,69.46666666666667,100.0,2.0,80.0,60.0,1.0
2025-02-13 21:30:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,62.166666666666664,1.0,1.0,0.0,41.666666666666664,43.300000000000004,70.0,68.96666666666665,100.0,2.0,80.0,60.0,5.0
2025-02-13 21:45:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.0,1.0,61.800000000000004,1.0,1.0,0.0,41.333333333333336,43.46666666666667,70.0,68.33333333333333,100.0,2.0,80.0,60.0,5.0
2025-02-13 22:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.166666666666664,1.0,1.0,0.0,42.0,43.56666666666666,70.0,69.46666666666665,100.0,2.0,80.0,60.0,1.0
2025-02-13 22:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,62.26666666666667,1.0,1.0,0.0,41.666666666666664,43.53333333333333,70.0,69.53333333333333,100.0,2.0,80.0,60.0,5.0
2025-02-13 22:30:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,61.53333333333333,1.0,1.0,0.0,40.333333333333336,42.6,70.0,68.03333333333335,100.0,2.0,80.0,60.0,5.0
2025-02-13 22:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,61.86666666666667,1.0,1.0,0.0,40.0,42.70000000000001,70.0,69.46666666666665,100.0,2.0,80.0,60.0,1.0
2025-02-13 23:00:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,61.46666666666666,1.0,1.0,0.0,41.0,41.63333333333333,70.0,68.46666666666665,100.0,2.0,80.0,60.0,5.0
2025-02-13 23:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,61.23333333333333,1.0,1.0,0.0,41.0,41.300000000000004,70.0,68.26666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-13 23:30:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,60.96666666666667,1.0,1.0,0.0,41.666666666666664,38.73333333333333,70.0,67.8,100.0,2.0,80.0,60.0,5.0
2025-02-13 23:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,60.86666666666667,1.0,1.0,0.0,42.0,38.300000000000004,70.0,68.46666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-14 00:00:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,60.73333333333333,1.0,1.0,0.0,42.333333333333336,37.1,70.0,67.8,100.0,2.0,80.0,60.0,5.0
2025-02-14 00:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,60.63333333333333,1.0,1.0,0.0,42.666666666666664,39.5,70.0,68.06666666666666,100.0,2.0,80.0,60.0,5.0
2025-02-14 00:30:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,61.0,1.0,1.0,0.0,42.0,39.766666666666666,70.0,68.46666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-14 00:45:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.0,1.0,60.26666666666667,1.0,1.0,0.0,42.0,39.6,70.0,67.26666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-14 01:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,61.23333333333333,1.0,1.0,0.0,43.0,38.96666666666667,70.0,69.3,100.0,2.0,80.0,60.0,1.0
2025-02-14 01:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,59.76666666666667,1.0,1.0,0.0,42.0,38.53333333333333,70.0,66.8,100.0,2.0,80.0,60.0,5.0
2025-02-14 01:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,60.9,1.0,1.0,0.0,43.666666666666664,38.300000000000004,70.0,68.96666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-14 01:45:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,60.166666666666664,1.0,1.0,0.0,43.333333333333336,37.833333333333336,70.0,67.73333333333333,100.0,2.0,80.0,60.0,5.0
2025-02-14 02:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,60.43333333333334,1.0,1.0,0.0,44.0,39.36666666666667,70.0,68.0,100.0,2.0,80.0,60.0,5.0
2025-02-14 02:15:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,60.833333333333336,1.0,1.0,0.0,44.0,37.733333333333334,70.0,68.86666666666666,100.0,2.0,80.0,60.0,5.0
2025-02-14 02:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,60.199999999999996,1.0,1.0,0.0,43.666666666666664,37.666666666666664,70.0,67.3,100.0,2.0,80.0,60.0,5.0
2025-02-14 02:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,61.1,1.0,1.0,0.0,43.666666666666664,38.43333333333333,70.0,69.16666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-14 03:00:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,59.93333333333334,1.0,1.0,0.0,42.333333333333336,37.266666666666666,70.0,67.3,100.0,2.0,80.0,60.0,5.0
2025-02-14 03:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,60.53333333333333,1.0,1.0,0.0,42.666666666666664,36.4,70.0,68.63333333333334,100.0,2.0,80.0,60.0,5.0
2025-02-14 03:30:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,60.43333333333334,1.0,1.0,0.0,43.333333333333336,35.43333333333334,70.0,68.66666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-14 03:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,59.666666666666664,1.0,1.0,0.0,43.0,36.766666666666666,70.0,67.36666666666666,100.0,2.0,80.0,60.0,5.0
2025-02-14 04:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,60.46666666666666,1.0,1.0,0.0,43.666666666666664,36.300000000000004,70.0,68.86666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-14 04:15:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,59.666666666666664,1.0,1.0,0.0,44.0,36.666666666666664,70.0,66.93333333333334,100.0,2.0,80.0,60.0,5.0
2025-02-14 04:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,60.333333333333336,1.0,1.0,0.0,44.0,36.333333333333336,70.0,68.66666666666667,100.0,2.0,80.0,60.0,1.0
2025-02-14 04:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,60.300000000000004,1.0,1.0,0.0,43.666666666666664,35.300000000000004,70.0,68.39999999999999,100.0,2.0,80.0,60.0,5.0
2025-02-14 05:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,59.96666666666667,1.0,1.0,0.0,43.0,36.333333333333336,70.0,67.56666666666666,100.0,2.0,80.0,60.0,5.0
2025-02-14 05:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,60.333333333333336,1.0,1.0,0.0,42.333333333333336,35.5,70.0,68.66666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-14 05:30:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,59.96666666666667,1.0,1.0,0.0,42.333333333333336,34.833333333333336,70.0,67.83333333333333,100.0,2.0,80.0,60.0,5.0
2025-02-14 05:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,59.800000000000004,1.0,1.0,0.0,41.666666666666664,34.800000000000004,70.0,67.60000000000001,100.0,2.0,80.0,60.0,5.0
2025-02-14 06:00:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,60.46666666666667,1.0,1.0,0.0,42.666666666666664,34.199999999999996,70.0,68.7,100.0,2.0,80.0,60.0,5.0
2025-02-14 06:15:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,59.76666666666667,1.0,1.0,0.0,41.333333333333336,33.53333333333333,70.0,67.2,100.0,2.0,80.0,60.0,5.0
2025-02-14 06:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,60.13333333333333,1.0,1.0,0.0,41.0,33.53333333333333,70.0,68.39999999999999,100.0,2.0,80.0,60.0,5.0
2025-02-14 06:45:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,60.300000000000004,1.0,1.0,0.0,41.0,34.43333333333334,70.0,68.66666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-14 07:00:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,59.76666666666667,1.0,1.0,0.0,41.0,33.9,70.0,67.2,100.0,2.0,80.0,60.0,5.0
2025-02-14 07:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,59.86666666666667,1.0,1.0,0.0,42.0,33.266666666666666,70.0,68.10000000000001,100.0,2.0,80.0,60.0,5.0
2025-02-14 07:30:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,60.4,1.0,1.0,0.0,43.0,34.333333333333336,70.0,68.73333333333333,100.0,2.0,80.0,60.0,5.0
2025-02-14 07:45:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,59.6,1.0,1.0,0.0,41.666666666666664,32.46666666666667,70.0,67.8,100.0,2.0,80.0,60.0,5.0
2025-02-14 08:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,59.76666666666667,1.0,1.0,0.0,42.0,33.833333333333336,70.0,67.76666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-14 08:15:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,60.333333333333336,1.0,1.0,0.0,41.333333333333336,35.0,70.0,68.89999999999999,100.0,2.0,80.0,60.0,5.0
2025-02-14 08:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,59.96666666666667,1.0,1.0,0.0,40.666666666666664,34.800000000000004,70.0,67.96666666666665,100.0,2.0,80.0,60.0,5.0
2025-02-14 08:45:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,59.666666666666664,1.0,1.0,0.0,40.333333333333336,34.96666666666667,70.0,67.36666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-14 09:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,60.300000000000004,1.0,1.0,0.0,40.666666666666664,34.699999999999996,70.0,69.2,100.0,2.0,80.0,60.0,1.0
2025-02-14 09:15:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,60.06666666666666,1.0,1.0,0.0,40.0,34.699999999999996,70.0,68.56666666666666,100.0,2.0,80.0,60.0,5.0
2025-02-14 09:30:00,0.0,1.0,1.0,68.2,52.0,33.333333333333336,1.6666666666666667,1.0,59.46666666666667,1.0,1.0,0.0,39.0,34.800000000000004,70.0,67.13333333333333,100.0,2.0,80.0,60.0,5.0
2025-02-14 09:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,59.86666666666667,1.0,1.0,0.0,39.666666666666664,35.166666666666664,70.0,68.33333333333333,100.0,2.0,80.0,60.0,1.0
2025-02-14 10:00:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,59.86666666666667,1.0,1.0,0.0,39.0,33.96666666666667,70.0,68.46666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-14 10:15:00,0.0,1.0,1.0,68.2,52.0,16.666666666666668,1.3333333333333333,1.0,59.800000000000004,1.0,1.0,0.0,39.333333333333336,33.86666666666667,70.0,68.03333333333333,100.0,2.0,80.0,60.0,5.0
2025-02-14 10:30:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,59.43333333333334,1.0,1.0,0.0,39.0,34.53333333333333,70.0,67.46666666666667,100.0,2.0,80.0,60.0,5.0
2025-02-14 10:45:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,59.9,1.0,1.0,0.0,40.0,33.199999999999996,70.0,68.7,100.0,2.0,80.0,60.0,5.0
2025-02-14 11:00:00,0.0,1.0,1.0,68.2,52.0,0.0,1.0,1.0,59.93333333333334,1.0,1.0,0.0,40.666666666666664,33.4,70.0,68.56666666666666,100.0,2.0,80.0,60.0,5.0
