,time,AirFlow,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffSp,HtgPct,OccClgSp,OccHtgSp,RmSp,RmTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp
61,2025-01-28 19:45:00,776.2166666666667,0.0,67.5,76.60333333333334,762.7966666666667,70.0,39.39333333333334,74.0,70.0,72.0,70.87333333333333,84.0,69.0,85.0,68.0
62,2025-01-28 20:00:00,714.0600000000001,0.0,64.83333333333333,75.36333333333333,708.4133333333333,70.0,32.836666666666666,74.0,70.0,72.0,70.89,84.0,69.0,85.0,68.0
63,2025-01-28 20:15:00,642.02,0.0,61.16666666666666,73.90333333333332,636.3733333333333,70.0,21.92333333333333,74.0,70.0,72.0,71.06666666666666,84.0,69.0,85.0,68.0
64,2025-01-28 20:30:00,569.98,0.0,57.833333333333336,72.52333333333333,567.8633333333333,70.0,12.946666666666667,74.0,70.0,72.0,71.13333333333333,84.0,69.0,85.0,68.0
65,2025-01-28 20:45:00,493.7,0.0,54.833333333333336,70.58333333333333,487.3433333333333,70.0,1.2533333333333332,74.0,70.0,72.0,71.33,84.0,69.0,85.0,68.0
66,2025-01-28 21:00:00,485.22,0.0,54.5,70.56333333333333,478.87000000000006,70.0,0.0,74.0,70.0,72.0,71.55666666666667,84.0,69.0,85.0,68.0
67,2025-01-28 21:15:00,476.75,0.0,54.5,70.58,478.87000000000006,70.0,0.0,74.0,70.0,72.0,71.89333333333333,84.0,69.0,85.0,68.0
68,2025-01-28 21:30:00,476.75,0.0,54.5,68.31666666666666,478.87000000000006,70.0,0.0,74.0,70.0,72.0,71.77666666666666,84.0,69.0,85.0,68.0
69,2025-01-28 21:45:00,476.75,0.0,53.833333333333336,65.97333333333334,479.57666666666665,70.0,0.0,74.0,70.0,72.0,70.35000000000001,84.0,69.0,85.0,68.0
70,2025-01-28 22:00:00,480.28,0.0,53.5,67.46,478.87000000000006,70.0,0.0,74.0,70.0,72.0,70.33333333333333,84.0,69.0,85.0,68.0
71,2025-01-28 22:15:00,532.5433333333334,0.0,55.333333333333336,67.74333333333334,534.6633333333333,70.0,7.906666666666666,74.0,70.0,72.0,69.65666666666667,84.0,69.0,85.0,68.0
72,2025-01-28 22:30:00,516.3,0.0,54.833333333333336,66.78333333333333,522.6566666666666,70.0,6.45,74.0,70.0,72.0,69.84666666666668,84.0,69.0,85.0,68.0
73,2025-01-28 22:45:00,625.07,0.0,59.5,71.24666666666667,617.3000000000001,70.0,19.44333333333333,74.0,70.0,72.0,69.36999999999999,84.0,69.0,85.0,68.0
74,2025-01-28 23:00:00,718.3000000000001,0.0,63.5,69.92999999999999,727.48,70.0,34.18333333333333,74.0,70.0,72.0,68.85666666666667,84.0,69.0,85.0,68.0
75,2025-01-28 23:15:00,694.9933333333333,0.0,62.66666666666666,73.43666666666667,688.6366666666667,70.0,29.836666666666662,74.0,70.0,72.0,69.47666666666667,84.0,69.0,85.0,68.0
76,2025-01-28 23:30:00,657.5600000000001,0.0,61.0,72.98666666666666,658.2633333333333,70.0,24.88,74.0,70.0,72.0,69.82666666666667,84.0,69.0,85.0,68.0
77,2025-01-28 23:45:00,657.5600000000001,0.0,61.16666666666666,73.7,661.7966666666667,70.0,25.320000000000004,74.0,70.0,72.0,69.86666666666666,84.0,69.0,85.0,68.0
78,2025-01-29 00:00:00,666.74,0.0,61.833333333333336,73.64666666666666,670.27,70.0,26.71333333333333,74.0,70.0,72.0,69.84,84.0,69.0,85.0,68.0
79,2025-01-29 00:15:00,682.2766666666666,0.0,62.5,73.51333333333334,687.2233333333334,70.0,29.133333333333336,74.0,70.0,72.0,69.79,84.0,69.0,85.0,68.0
80,2025-01-29 00:30:00,715.4733333333334,0.0,64.33333333333333,74.52333333333333,723.9499999999999,70.0,33.86333333333334,74.0,70.0,72.0,69.64,84.0,69.0,85.0,68.0
81,2025-01-29 00:45:00,750.0833333333334,0.0,66.5,75.44666666666667,756.44,70.0,38.71333333333333,74.0,70.0,72.0,69.55,84.0,69.0,85.0,68.0
82,2025-01-29 01:00:00,780.4533333333334,0.0,68.0,75.46333333333332,781.8666666666667,70.0,42.18666666666667,74.0,70.0,72.0,69.55,84.0,69.0,85.0,68.0
83,2025-01-29 01:15:00,812.2366666666667,0.0,70.0,76.41666666666667,812.9433333333333,70.0,46.46,74.0,70.0,72.0,69.51333333333334,84.0,69.0,85.0,68.0
84,2025-01-29 01:30:00,826.3666666666667,0.0,71.0,77.66000000000001,832.7166666666667,70.0,49.23333333333333,74.0,70.0,72.0,69.55,84.0,69.0,85.0,68.0
85,2025-01-29 01:45:00,836.2533333333334,0.0,71.66666666666667,79.69333333333333,841.9033333333333,70.0,49.95333333333334,74.0,70.0,72.0,69.66333333333334,84.0,69.0,85.0,68.0
86,2025-01-29 02:00:00,848.9633333333333,0.0,72.16666666666667,80.77666666666666,844.7266666666666,70.0,50.93,74.0,70.0,72.0,69.72666666666667,84.0,69.0,85.0,68.0
87,2025-01-29 02:15:00,848.2599999999999,0.0,72.33333333333333,80.86999999999999,851.0799999999999,70.0,51.833333333333336,74.0,70.0,72.0,69.79,84.0,69.0,85.0,68.0
88,2025-01-29 02:30:00,848.9666666666667,0.0,72.0,80.76333333333334,847.5533333333333,70.0,51.54666666666666,74.0,70.0,72.0,69.86,84.0,69.0,85.0,68.0
89,2025-01-29 02:45:00,863.09,0.0,72.5,80.73333333333333,853.91,70.0,52.59,74.0,70.0,72.0,69.85000000000001,84.0,69.0,85.0,68.0
90,2025-01-29 03:00:00,856.7333333333332,0.0,72.83333333333333,80.74333333333333,858.85,70.0,52.870000000000005,74.0,70.0,72.0,69.88,84.0,69.0,85.0,68.0
91,2025-01-29 03:15:00,844.02,0.0,72.16666666666667,80.77999999999999,851.79,70.0,51.93333333333334,74.0,70.0,72.0,69.96666666666667,84.0,69.0,85.0,68.0
92,2025-01-29 03:30:00,852.4966666666666,0.0,72.33333333333333,80.72000000000001,854.6166666666667,70.0,51.95,74.0,70.0,72.0,69.96,84.0,69.0,85.0,68.0
93,2025-01-29 03:45:00,846.8466666666667,0.0,72.33333333333333,80.81666666666666,853.91,70.0,52.13,74.0,70.0,72.0,69.98,84.0,69.0,85.0,68.0
94,2025-01-29 04:00:00,858.8533333333334,0.0,72.83333333333333,80.86999999999999,859.56,70.0,53.11333333333334,74.0,70.0,72.0,69.93666666666667,84.0,69.0,85.0,68.0
95,2025-01-29 04:15:00,854.6133333333333,0.0,72.5,80.72666666666667,852.4966666666666,70.0,52.31333333333333,74.0,70.0,72.0,69.99666666666667,84.0,69.0,85.0,68.0
