,time,AirFlow,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffSp,HtgPct,OccClgSp,OccHtgSp,RmSp,RmTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp
51,2025-01-28 17:15:00,983.1633333333332,0.0,82.16666666666667,89.04333333333334,976.0966666666668,70.0,69.12,74.0,70.0,72.0,70.07333333333334,67.0,69.0,68.0,68.0
52,2025-01-28 17:30:00,966.21,0.0,81.66666666666667,86.80666666666667,965.5033333333334,70.0,67.64,74.0,70.0,72.0,70.11,67.0,69.0,68.0,68.0
53,2025-01-28 17:45:00,959.8533333333334,0.0,79.83333333333333,86.74333333333334,952.08,70.0,65.79,74.0,70.0,72.0,70.15666666666668,67.0,69.0,68.0,68.0
54,2025-01-28 18:00:00,934.43,0.0,77.66666666666667,84.49333333333334,930.8933333333334,70.0,62.78333333333333,74.0,70.0,72.0,70.23333333333333,67.0,69.0,68.0,68.0
55,2025-01-28 18:15:00,918.18,0.0,76.83333333333333,82.33333333333333,915.3566666666668,70.0,60.89333333333334,74.0,70.0,72.0,70.23666666666666,67.0,69.0,68.0,68.0
56,2025-01-28 18:30:00,874.3933333333333,0.0,73.0,82.7,870.1533333333333,70.0,54.64666666666667,74.0,70.0,72.0,70.43,67.0,69.0,68.0,68.0
57,2025-01-28 18:45:00,841.1966666666667,0.0,69.0,79.74,841.1966666666667,70.0,50.67,74.0,70.0,72.0,70.44666666666667,67.0,69.0,68.0,68.0
58,2025-01-28 19:00:00,832.0099999999999,0.0,68.66666666666667,79.27333333333333,826.3633333333333,70.0,48.70333333333334,74.0,70.0,72.0,70.39999999999999,67.0,69.0,68.0,68.0
59,2025-01-28 19:15:00,765.6233333333333,0.0,62.333333333333336,76.44666666666667,759.2666666666668,70.0,39.196666666666665,74.0,70.0,72.0,70.66000000000001,67.0,69.0,68.0,68.0
60,2025-01-28 19:30:00,716.18,0.0,57.16666666666666,75.09666666666668,707.7066666666666,70.0,32.09,74.0,70.0,72.0,70.74666666666667,67.0,69.0,68.0,68.0
61,2025-01-28 19:45:00,649.79,0.0,51.66666666666666,73.64999999999999,643.4333333333333,70.0,23.183333333333334,74.0,70.0,72.0,70.88666666666667,67.0,69.0,68.0,68.0
62,2025-01-28 20:00:00,597.5233333333334,0.0,47.66666666666666,72.81333333333333,589.0500000000001,70.0,15.6,74.0,70.0,72.0,70.93333333333334,67.0,69.0,68.0,68.0
