,time,AirFlow,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmSp,RmTemp,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp
60,2025-01-28 19:30:00,64.98333333333333,0.0,3.0,68.77333333333333,63.57,0.0,70.99,0.0,74.0,0.0,70.0,0.0,71.54,,67.0,69.0,85.0,68.0
61,2025-01-28 19:45:00,64.98,0.0,2.833333333333333,68.77999999999999,63.57,0.0,70.99,0.0,74.0,0.0,70.0,0.0,71.58999999999999,,67.0,69.0,85.0,68.0
62,2025-01-28 20:00:00,66.39333333333333,0.0,2.5,68.88666666666667,63.57,0.0,70.99,0.0,74.0,0.0,70.0,0.0,71.6,,67.0,69.0,85.0,68.0
63,2025-01-28 20:15:00,64.98333333333333,0.0,1.8333333333333333,69.04666666666667,63.57,0.0,70.99,0.0,74.0,0.0,70.0,0.0,71.61333333333333,,67.0,69.0,85.0,68.0
64,2025-01-28 20:30:00,65.68666666666667,0.0,1.5,69.21666666666667,63.57,0.0,70.99,0.0,74.0,0.0,70.0,0.0,71.64666666666666,,67.0,69.0,85.0,68.0
65,2025-01-28 20:45:00,64.98333333333333,0.0,1.3333333333333333,69.21,63.57,0.0,70.99,0.0,74.0,0.0,70.0,0.0,71.65,,67.0,69.0,85.0,68.0
66,2025-01-28 21:00:00,62.86333333333334,0.0,1.0,69.17,63.57,0.0,70.99,0.0,74.0,0.0,70.0,0.0,71.65,,67.0,69.0,85.0,68.0
67,2025-01-28 21:15:00,62.86333333333334,0.0,2.0,69.16666666666667,63.57,0.0,70.99,0.0,74.0,0.0,70.0,0.0,71.65,,67.0,69.0,85.0,68.0
68,2025-01-28 21:30:00,65.69,0.0,2.1666666666666665,64.78333333333335,63.57,0.0,70.99,0.0,74.0,0.0,70.0,0.0,71.59333333333333,,67.0,69.0,85.0,68.0
69,2025-01-28 21:45:00,64.98,0.0,0.8333333333333334,59.9,63.57,0.0,70.99,0.0,74.0,0.0,70.0,0.0,71.24,,67.0,69.0,85.0,68.0
70,2025-01-28 22:00:00,64.27333333333333,0.0,0.8333333333333334,63.63,63.57,0.0,70.99,0.0,74.0,0.0,70.0,0.0,71.14999999999999,,67.0,69.0,85.0,68.0
71,2025-01-28 22:15:00,64.98333333333333,0.0,1.1666666666666667,62.23333333333333,63.57,0.0,70.99,1.8133333333333328,74.0,0.0,70.0,0.0,70.91000000000001,,67.0,69.0,85.0,68.0
72,2025-01-28 22:30:00,65.68666666666667,0.0,0.0,61.26666666666667,63.57,0.0,70.99,5.04,74.0,0.0,70.0,0.0,70.81,,67.0,69.0,85.0,68.0
73,2025-01-28 22:45:00,65.68666666666667,0.0,1.6666666666666667,65.50333333333333,63.57,0.0,70.99,10.49,74.0,0.0,70.0,0.0,70.63666666666667,,67.0,69.0,85.0,68.0
74,2025-01-28 23:00:00,62.156666666666666,0.0,1.8333333333333333,62.74666666666667,63.57,0.0,70.99,16.546666666666667,74.0,0.0,70.0,0.0,70.47666666666667,,67.0,69.0,85.0,68.0
75,2025-01-28 23:15:00,67.09666666666666,0.0,2.0,70.32666666666667,63.57,0.0,70.99,20.486666666666668,74.0,0.0,70.0,0.0,70.49666666666667,,67.0,69.0,85.0,68.0
76,2025-01-28 23:30:00,63.57,0.0,1.0,71.33999999999999,63.57,0.0,70.99,21.433333333333334,74.0,0.0,70.0,0.0,70.61666666666667,,67.0,69.0,85.0,68.0
77,2025-01-28 23:45:00,62.86333333333334,0.0,1.6666666666666667,71.46666666666667,63.57,0.0,70.99,21.77,74.0,0.0,70.0,0.0,70.72333333333334,,67.0,69.0,85.0,68.0
78,2025-01-29 00:00:00,64.27666666666666,0.0,3.0,71.3,63.57,0.0,70.99,21.096666666666668,74.0,0.0,70.0,0.0,70.82666666666667,,67.0,69.0,85.0,68.0
79,2025-01-29 00:15:00,63.57,0.0,3.0,70.77333333333333,63.57,0.0,70.99,19.886666666666667,74.0,0.0,70.0,0.0,70.93333333333334,,67.0,69.0,85.0,68.0
80,2025-01-29 00:30:00,64.27666666666666,0.0,3.5,70.6,63.57,0.0,70.99,19.44333333333333,74.0,0.0,70.0,0.0,70.97666666666667,,67.0,69.0,85.0,68.0
81,2025-01-29 00:45:00,62.86333333333334,0.0,3.6666666666666665,69.68333333333334,63.57,0.0,70.99,17.05333333333333,74.0,0.0,70.0,0.0,71.08,,67.0,69.0,85.0,68.0
82,2025-01-29 01:00:00,63.57,0.0,4.0,69.40333333333332,63.57,0.0,70.99,16.163333333333334,74.0,0.0,70.0,0.0,71.1,,67.0,69.0,85.0,68.0
83,2025-01-29 01:15:00,62.86333333333334,0.0,4.5,69.26666666666667,63.57,0.0,70.99,15.913333333333332,74.0,0.0,70.0,0.0,71.07333333333334,,67.0,69.0,85.0,68.0
84,2025-01-29 01:30:00,63.57,0.0,4.5,68.89666666666666,63.57,0.0,70.99,14.83,74.0,0.0,70.0,0.0,71.09333333333332,,67.0,69.0,85.0,68.0
85,2025-01-29 01:45:00,64.98333333333333,0.0,4.5,68.80333333333334,63.57,0.0,70.99,14.586666666666666,74.0,0.0,70.0,0.0,71.07333333333334,,67.0,69.0,85.0,68.0
86,2025-01-29 02:00:00,64.98333333333333,0.0,3.333333333333333,68.43666666666667,63.57,0.0,70.99,14.03,74.0,0.0,70.0,0.0,71.06666666666666,,67.0,69.0,85.0,68.0
87,2025-01-29 02:15:00,64.98333333333333,0.0,3.0,68.34333333333335,63.57,0.0,70.99,13.48,74.0,0.0,70.0,0.0,71.07333333333334,,67.0,69.0,85.0,68.0
88,2025-01-29 02:30:00,65.69,0.0,3.0,68.38333333333334,63.57,0.0,70.99,14.18,74.0,0.0,70.0,0.0,71.01666666666667,,67.0,69.0,85.0,68.0
89,2025-01-29 02:45:00,62.156666666666666,0.0,3.0,68.26666666666667,63.57,0.0,70.99,13.846666666666666,74.0,0.0,70.0,0.0,71.04,,67.0,69.0,85.0,68.0
90,2025-01-29 03:00:00,64.27666666666666,0.0,3.5,68.64666666666666,63.57,0.0,70.99,14.903333333333334,74.0,0.0,70.0,0.0,70.95666666666666,,67.0,69.0,85.0,68.0
91,2025-01-29 03:15:00,67.09666666666666,0.0,3.8333333333333335,68.79333333333334,63.57,0.0,70.99,15.0,74.0,0.0,70.0,0.0,70.97666666666667,,67.0,69.0,85.0,68.0
92,2025-01-29 03:30:00,64.27666666666666,0.0,3.0,68.24666666666667,63.57,0.0,70.99,13.676666666666668,74.0,0.0,70.0,0.0,71.03333333333333,,67.0,69.0,85.0,68.0
93,2025-01-29 03:45:00,64.98333333333333,0.0,3.0,68.67,63.57,0.0,70.99,14.953333333333331,74.0,0.0,70.0,0.0,70.95666666666666,,67.0,69.0,85.0,68.0
94,2025-01-29 04:00:00,64.27666666666666,0.0,3.5,68.97666666666667,63.57,0.0,70.99,15.21,74.0,0.0,70.0,0.0,70.96333333333332,,67.0,69.0,85.0,68.0
95,2025-01-29 04:15:00,62.86333333333334,0.0,4.166666666666667,68.65333333333332,63.57,0.0,70.99,14.776666666666666,74.0,0.0,70.0,0.0,71.0,,67.0,69.0,85.0,68.0
96,2025-01-29 04:30:00,64.98,0.0,4.5,68.88333333333333,63.57,0.0,70.99,15.653333333333334,74.0,0.0,70.0,0.0,70.95,,67.0,69.0,85.0,68.0
97,2025-01-29 04:45:00,64.98333333333333,0.0,4.5,68.96333333333332,63.57,0.0,70.99,15.853333333333332,74.0,0.0,70.0,0.0,70.95666666666666,,67.0,69.0,85.0,68.0
98,2025-01-29 05:00:00,64.27666666666666,0.0,3.6666666666666665,68.77,63.57,0.0,70.99,15.753333333333336,74.0,0.0,70.0,0.0,70.99,,67.0,69.0,85.0,68.0
99,2025-01-29 05:15:00,63.57,0.0,4.5,68.76333333333334,63.57,0.0,70.99,16.326666666666664,74.0,0.0,70.0,0.0,70.95,,67.0,69.0,85.0,68.0
100,2025-01-29 05:30:00,64.27666666666666,0.0,4.5,68.74,63.57,0.0,70.99,16.44,74.0,0.0,70.0,0.0,70.95666666666666,,67.0,69.0,85.0,68.0
101,2025-01-29 05:45:00,63.57,0.0,5.0,68.72,63.57,0.0,70.99,16.706666666666667,74.0,0.0,70.0,0.0,70.96333333333332,,67.0,69.0,85.0,68.0
102,2025-01-29 06:00:00,62.86333333333334,0.0,5.5,68.66666666666667,63.57,0.0,70.99,17.166666666666668,74.0,0.0,70.0,0.0,70.95,,67.0,69.0,85.0,68.0
103,2025-01-29 06:15:00,66.39333333333333,0.0,6.0,68.75,63.57,0.0,70.99,17.37,74.0,0.0,70.0,0.0,70.95,,67.0,69.0,85.0,68.0
104,2025-01-29 06:30:00,64.27666666666666,0.0,5.833333333333333,68.91333333333334,63.57,0.0,70.99,17.723333333333333,74.0,0.0,70.0,0.0,70.95,,67.0,69.0,85.0,68.0
105,2025-01-29 06:45:00,65.68666666666667,0.0,4.333333333333333,69.04,63.57,0.0,70.99,18.14,74.0,0.0,70.0,0.0,70.94333333333334,,67.0,69.0,85.0,68.0
106,2025-01-29 07:00:00,64.27666666666666,0.0,4.5,69.06333333333333,63.57,0.0,70.99,18.27,74.0,0.0,70.0,0.0,70.95,,67.0,69.0,85.0,68.0
107,2025-01-29 07:15:00,62.86333333333334,0.0,5.5,69.19,63.57,0.0,70.99,18.56,74.0,0.0,70.0,0.0,70.95666666666666,,67.0,69.0,85.0,68.0
108,2025-01-29 07:30:00,63.57,0.0,5.5,69.27999999999999,63.57,0.0,70.99,18.87333333333333,74.0,0.0,70.0,0.0,70.95,,67.0,69.0,85.0,68.0
109,2025-01-29 07:45:00,64.98333333333333,0.0,5.0,69.32333333333334,63.57,0.0,70.99,18.996666666666663,74.0,0.0,70.0,0.0,70.96333333333332,,67.0,69.0,85.0,68.0
110,2025-01-29 08:00:00,64.27666666666666,0.0,4.0,69.43,63.57,0.0,70.99,19.28,74.0,0.0,70.0,0.0,70.95666666666666,,67.0,69.0,85.0,68.0
111,2025-01-29 08:15:00,64.98333333333333,0.0,4.0,69.54333333333334,63.57,0.0,70.99,19.436666666666667,74.0,0.0,70.0,0.0,70.97,,67.0,69.0,85.0,68.0
112,2025-01-29 08:30:00,64.27666666666666,0.0,4.5,69.01666666666667,63.57,0.0,70.99,17.976666666666667,74.0,0.0,70.0,0.0,71.04,,67.0,69.0,85.0,68.0
113,2025-01-29 08:45:00,63.57,0.0,4.5,69.47333333333334,63.57,0.0,70.99,19.436666666666667,74.0,0.0,70.0,0.0,70.96333333333332,,67.0,69.0,85.0,68.0
114,2025-01-29 09:00:00,63.57,0.0,4.833333333333333,69.44333333333333,63.57,0.0,70.99,19.216666666666665,74.0,0.0,70.0,0.0,70.98,,67.0,69.0,85.0,68.0
115,2025-01-29 09:15:00,62.86333333333334,0.0,5.833333333333333,69.01,63.57,0.0,70.99,18.596666666666668,74.0,0.0,70.0,0.0,71.01333333333334,,67.0,69.0,85.0,68.0
116,2025-01-29 09:30:00,64.98333333333333,0.0,6.0,69.33999999999999,63.57,0.0,70.99,19.00333333333333,74.0,0.0,70.0,0.0,70.99666666666667,,67.0,69.0,85.0,68.0
117,2025-01-29 09:45:00,63.57,0.0,6.333333333333333,68.79666666666667,63.57,0.0,70.99,17.526666666666667,74.0,0.0,70.0,0.0,71.04666666666667,,67.0,69.0,85.0,68.0
118,2025-01-29 10:00:00,64.98333333333333,0.0,5.5,68.56333333333333,63.57,0.0,70.99,17.366666666666664,74.0,0.0,70.0,0.0,71.03,,67.0,69.0,85.0,68.0
119,2025-01-29 10:15:00,63.56999999999999,0.0,4.5,68.86,63.57,0.0,70.99,18.39333333333333,74.0,0.0,70.0,0.0,70.98333333333333,,67.0,69.0,85.0,68.0
120,2025-01-29 10:30:00,64.27666666666666,0.0,4.5,68.48,63.57,0.0,70.99,17.246666666666666,74.0,0.0,70.0,0.0,71.03333333333335,,67.0,69.0,85.0,68.0
121,2025-01-29 10:45:00,62.86333333333334,0.0,4.5,68.69333333333334,63.57,0.0,70.99,18.59,74.0,0.0,70.0,0.0,70.97,,67.0,69.0,85.0,68.0
122,2025-01-29 11:00:00,64.27666666666666,0.0,5.333333333333333,68.83999999999999,63.57,0.0,70.99,19.006666666666664,74.0,0.0,70.0,0.0,70.96333333333332,,67.0,69.0,85.0,68.0
123,2025-01-29 11:15:00,62.86333333333334,0.0,5.5,68.64999999999999,63.57,0.0,70.99,18.62,74.0,0.0,70.0,0.0,70.98333333333333,,67.0,69.0,85.0,68.0
124,2025-01-29 11:30:00,64.98333333333333,0.0,6.0,68.76666666666667,63.57,0.0,70.99,19.37,74.0,0.0,70.0,0.0,70.95666666666666,,67.0,69.0,85.0,68.0
125,2025-01-29 11:45:00,64.98333333333333,0.0,4.666666666666667,68.78000000000002,63.57,0.0,70.99,19.56,74.0,0.0,70.0,0.0,70.95666666666666,,67.0,69.0,85.0,68.0
126,2025-01-29 12:00:00,64.27666666666666,0.0,4.5,68.81,63.57,0.0,70.99,19.55666666666667,74.0,0.0,70.0,0.0,70.97666666666667,,67.0,69.0,85.0,68.0
127,2025-01-29 12:15:00,64.98333333333333,0.0,4.5,68.84666666666666,63.57,0.0,70.99,19.976666666666667,74.0,0.0,70.0,0.0,70.95666666666666,,67.0,69.0,85.0,68.0
128,2025-01-29 12:30:00,62.85999999999999,0.0,5.5,68.89666666666666,63.57,0.0,70.99,20.25,74.0,0.0,70.0,0.0,70.95666666666666,,67.0,69.0,85.0,68.0
129,2025-01-29 12:45:00,67.09666666666666,0.0,5.0,68.94666666666667,63.57,0.0,70.99,20.466666666666665,74.0,0.0,70.0,0.0,70.95666666666666,,67.0,69.0,85.0,68.0
130,2025-01-29 13:00:00,62.86333333333334,0.0,4.5,69.12666666666667,63.57,0.0,70.99,20.793333333333333,74.0,0.0,70.0,0.0,70.95666666666666,,67.0,69.0,85.0,68.0
131,2025-01-29 13:15:00,64.27666666666666,0.0,5.0,69.11333333333333,63.57,0.0,70.99,20.706666666666667,74.0,0.0,70.0,0.0,70.97,,67.0,69.0,85.0,68.0
132,2025-01-29 13:30:00,64.98,0.0,5.0,68.56333333333333,63.57,0.0,70.99,18.66333333333333,74.0,0.0,70.0,0.0,71.05333333333334,,67.0,69.0,85.0,68.0
133,2025-01-29 13:45:00,64.98,0.0,4.0,68.58333333333333,63.57,0.0,70.99,18.106666666666666,74.0,0.0,70.0,0.0,71.06666666666666,,67.0,69.0,85.0,68.0
134,2025-01-29 14:00:00,65.69,0.0,4.0,68.38,63.57,0.0,70.99,17.156666666666666,74.0,0.0,70.0,0.0,71.08,,67.0,69.0,85.0,68.0
135,2025-01-29 14:15:00,65.69,0.0,3.8333333333333335,68.27666666666667,63.57,0.0,70.99,16.493333333333332,74.0,0.0,70.0,0.0,71.08,,67.0,69.0,85.0,68.0
136,2025-01-29 14:30:00,65.69,0.0,4.166666666666667,68.29,63.57,0.0,70.99,15.736666666666666,74.0,0.0,70.0,0.0,71.08,,67.0,69.0,85.0,68.0
137,2025-01-29 14:45:00,65.68666666666667,0.0,3.5,67.95,63.57,0.0,70.99,14.553333333333336,74.0,0.0,70.0,0.0,71.10333333333334,,67.0,69.0,85.0,68.0
138,2025-01-29 15:00:00,64.27333333333333,0.0,3.5,67.65666666666667,63.57,0.0,70.99,12.933333333333332,74.0,0.0,70.0,0.0,71.13666666666667,,67.0,69.0,85.0,68.0
139,2025-01-29 15:15:00,65.69,0.0,3.0,67.01666666666667,63.57,0.0,70.99,9.656666666666666,74.0,0.0,70.0,0.0,71.22,,67.0,69.0,85.0,68.0
140,2025-01-29 15:30:00,64.98333333333333,0.0,3.0,67.21666666666665,63.57,0.0,70.99,7.78,74.0,0.0,70.0,0.0,71.20666666666666,,67.0,69.0,85.0,68.0
141,2025-01-29 15:45:00,62.86333333333334,0.0,3.0,67.20333333333333,63.57,0.0,70.99,6.06,74.0,0.0,70.0,0.0,71.22666666666667,,67.0,69.0,85.0,68.0
142,2025-01-29 16:00:00,64.98333333333333,0.0,3.0,67.43333333333334,63.57,0.0,70.99,4.053333333333334,74.0,0.0,70.0,0.0,71.24,,67.0,69.0,85.0,68.0
143,2025-01-29 16:15:00,64.98333333333333,0.0,2.833333333333333,67.42999999999999,63.57,0.0,70.99,1.5233333333333334,74.0,0.0,70.0,0.0,71.26333333333334,,67.0,69.0,85.0,68.0
144,2025-01-29 16:30:00,66.39333333333333,0.0,2.5,67.74,63.57,0.0,70.99,0.0,74.0,0.0,70.0,0.0,71.36333333333333,,67.0,69.0,85.0,68.0
145,2025-01-29 16:45:00,63.57,0.0,2.0,67.94666666666667,63.57,0.0,70.99,0.0,74.0,0.0,70.0,0.0,71.38,,67.0,69.0,85.0,68.0
146,2025-01-29 17:00:00,64.98,0.0,2.833333333333333,68.21,63.57,0.0,70.99,0.0,74.0,0.0,70.0,0.0,71.39999999999999,,67.0,69.0,85.0,68.0
147,2025-01-29 17:15:00,64.98333333333333,0.0,2.5,68.30333333333333,63.57,0.0,70.99,0.0,74.0,0.0,70.0,0.0,71.47333333333333,,67.0,69.0,85.0,68.0
148,2025-01-29 17:30:00,64.98333333333333,0.0,2.0,68.48,63.57,0.0,70.99,0.0,74.0,0.0,70.0,0.0,71.48333333333333,,67.0,69.0,85.0,68.0
149,2025-01-29 17:45:00,65.69,0.0,2.1666666666666665,68.56666666666666,63.57,0.0,70.99,0.0,74.0,0.0,70.0,0.0,71.41666666666667,,67.0,69.0,85.0,68.0
150,2025-01-29 18:00:00,64.27666666666666,0.0,3.1666666666666665,68.73666666666666,63.57,0.0,70.99,0.0,74.0,0.0,70.0,0.0,71.41333333333334,,67.0,69.0,85.0,68.0
