,time,AirFlow,Air_Flow_Diff,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
24,2025-01-27 20:30:00,,2.1200000000000045,,,,608.12,,70.0,,74.0,,70.0,,72.0,,0.6500000000000057,,67.0,69.0,68.0,68.0,,
25,2025-01-27 20:45:00,,2.1200000000000045,,,,608.12,,70.0,,74.0,,70.0,,72.0,,0.6500000000000057,,67.0,69.0,68.0,68.0,,
26,2025-01-27 21:00:00,,2.1200000000000045,,,,608.12,,70.0,,74.0,,70.0,,72.0,,0.6500000000000057,,67.0,69.0,68.0,68.0,,
27,2025-01-27 21:15:00,,2.1200000000000045,,,,608.12,,70.0,,74.0,,70.0,,72.0,,0.6500000000000057,,67.0,69.0,68.0,68.0,,
28,2025-01-27 21:30:00,,2.1200000000000045,,,,608.12,,70.0,,74.0,,70.0,,72.0,,0.6500000000000057,,67.0,69.0,68.0,68.0,,
29,2025-01-27 21:45:00,,2.1200000000000045,,,,608.12,,70.0,,74.0,,70.0,,72.0,,0.6500000000000057,,67.0,69.0,68.0,68.0,,
30,2025-01-27 22:00:00,,2.1200000000000045,,,,608.12,,70.0,,74.0,,70.0,,72.0,,0.6500000000000057,,67.0,69.0,68.0,68.0,,
31,2025-01-27 22:15:00,,2.1200000000000045,,,,608.12,,70.0,,74.0,,70.0,,72.0,,0.6500000000000057,,67.0,69.0,68.0,68.0,,
32,2025-01-27 22:30:00,,2.1200000000000045,,,,608.12,,70.0,,74.0,,70.0,,72.0,,0.6500000000000057,,67.0,69.0,68.0,68.0,,
33,2025-01-27 22:45:00,,2.1200000000000045,,,,608.12,,70.0,,74.0,,70.0,,72.0,,0.6500000000000057,,67.0,69.0,68.0,68.0,,
34,2025-01-27 23:00:00,,2.1200000000000045,,,,608.12,,70.0,,74.0,,70.0,,72.0,,0.6500000000000057,,67.0,69.0,68.0,68.0,,
35,2025-01-27 23:15:00,,2.1200000000000045,,,,608.12,,70.0,,74.0,,70.0,,72.0,,0.6500000000000057,,67.0,69.0,68.0,68.0,,
36,2025-01-27 23:30:00,,2.1200000000000045,,,,608.12,,70.0,,74.0,,70.0,,72.0,,0.6500000000000057,,67.0,69.0,68.0,68.0,,
37,2025-01-27 23:45:00,,2.1200000000000045,,,,608.12,,70.0,,74.0,,70.0,,72.0,,0.6500000000000057,,67.0,69.0,68.0,68.0,,
38,2025-01-28 00:00:00,,2.1200000000000045,,,,608.12,,70.0,,74.0,,70.0,,72.0,,0.6500000000000057,,67.0,69.0,68.0,68.0,,
39,2025-01-28 00:15:00,,2.1200000000000045,,,,608.12,,70.0,,74.0,,70.0,,72.0,,0.6500000000000057,,67.0,69.0,68.0,68.0,,
40,2025-01-28 14:30:00,615.5350000000001,,0.0,62.25,92.875,608.12,0.0,70.0,88.28,74.0,0.0,70.0,0.0,72.0,69.97,,,67.0,69.0,68.0,68.0,,
41,2025-01-28 14:45:00,608.8266666666667,,0.0,62.66666666666666,92.78000000000002,608.12,0.0,70.0,87.00333333333333,74.0,0.0,70.0,0.0,72.0,70.03666666666668,,,67.0,69.0,68.0,68.0,,
