,time,AirFlow,Air_Flow_Diff,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
0,2025-01-27 14:30:00,168.45,,0.0,50.5,97.915,167.39,0.0,71.47999999999999,81.86500000000001,75.0,0.0,68.0,478.0,74.985,71.575,,0.0,84.0,69.0,85.0,68.0,,
1,2025-01-27 14:45:00,166.6833333333333,0.0,0.0,50.5,97.56333333333332,167.39,0.0,71.49,79.80333333333334,75.0,0.0,68.0,480.6666666666667,74.99,71.64,0.1300000000000096,0.0,84.0,69.0,85.0,68.0,,
2,2025-01-27 15:00:00,168.09666666666666,0.0,0.0,50.5,97.04666666666668,167.39,0.0,71.49,78.39,75.0,0.0,68.0,487.3333333333333,74.98,71.65333333333334,0.1500000000000056,0.0,84.0,69.0,85.0,68.0,,
3,2025-01-27 15:15:00,169.51,2.1200000000000045,0.0,50.5,96.36333333333334,167.39,0.0,71.49,75.95333333333333,75.0,0.0,68.0,491.3333333333333,74.99,71.70333333333333,0.1800000000000068,0.0,84.0,69.0,85.0,68.0,,
4,2025-01-27 15:30:00,167.39,2.1200000000000045,0.0,50.5,95.61333333333332,167.39,0.0,71.49,73.04666666666667,75.0,0.0,68.0,497.6666666666667,74.98,71.76,0.2199999999999988,0.0,84.0,69.0,85.0,68.0,,
5,2025-01-27 15:45:00,168.09666666666666,0.0,0.0,50.5,94.87333333333332,167.39,0.0,71.49,70.58,75.0,0.0,68.0,498.6666666666667,74.99,71.78,0.2700000000000102,0.0,84.0,69.0,85.0,68.0,,
6,2025-01-27 16:00:00,167.39,0.0,0.0,50.5,94.01333333333334,167.39,0.0,71.49,68.3,75.0,0.0,68.0,505.0,74.99,71.77333333333333,0.2900000000000062,0.0,84.0,69.0,85.0,68.0,,
7,2025-01-27 16:15:00,166.6833333333333,0.0,0.0,50.16666666666666,92.71999999999998,167.39,0.0,71.49,65.79,75.0,0.0,68.0,503.6666666666667,74.99,71.78666666666668,0.2900000000000062,0.0,84.0,69.0,85.0,68.0,,
8,2025-01-27 16:30:00,168.8033333333333,-2.119999999999976,0.0,50.0,91.88,167.39,0.0,71.49,63.583333333333336,75.0,0.0,68.0,504.3333333333333,74.98,71.78,0.3100000000000023,0.0,84.0,69.0,85.0,68.0,,
9,2025-01-27 16:45:00,167.39,0.0,0.0,50.0,90.82,167.39,0.0,71.49,61.443333333333335,75.0,0.0,68.0,505.0,74.99,71.78,0.2900000000000062,0.0,84.0,69.0,85.0,68.0,,
10,2025-01-27 17:00:00,166.6833333333333,2.1200000000000045,0.0,50.0,89.85666666666667,167.39,0.0,71.49,59.14333333333334,75.0,0.0,68.0,506.3333333333333,74.99,71.78,0.2900000000000062,0.0,84.0,69.0,85.0,68.0,,
11,2025-01-27 17:15:00,168.09666666666666,0.0,0.0,49.66666666666666,88.35666666666667,167.39,0.0,71.49,57.25666666666667,75.0,0.0,68.0,504.6666666666667,74.98,71.76666666666667,0.2900000000000062,0.0,84.0,69.0,85.0,68.0,,
12,2025-01-27 17:30:00,167.39,2.1200000000000045,0.0,49.5,87.77666666666666,167.39,0.0,71.49,55.67666666666667,75.0,0.0,68.0,503.0,74.99,71.73666666666666,0.2700000000000102,0.0,84.0,69.0,85.0,68.0,,
13,2025-01-27 17:45:00,166.32999999999998,2.1200000000000045,0.0,49.5,88.315,167.39,0.0,71.49,55.63,75.0,0.0,68.0,503.0,74.985,71.67,0.2199999999999988,0.0,84.0,69.0,85.0,68.0,,
14,2025-01-27 18:00:00,,-2.119999999999976,,,,167.39,,71.49,,75.0,,68.0,,74.985,,0.2000000000000028,,84.0,69.0,85.0,68.0,,
15,2025-01-27 18:15:00,,-2.119999999999976,,,,167.39,,71.49,,75.0,,68.0,,74.985,,0.2000000000000028,,84.0,69.0,85.0,68.0,,
16,2025-01-27 18:30:00,169.51,-2.119999999999976,0.0,49.5,85.68,167.39,0.0,71.49,52.04,75.0,0.0,68.0,511.0,74.97,71.65,0.2000000000000028,,84.0,69.0,85.0,68.0,,
17,2025-01-27 18:45:00,168.45,2.1200000000000045,0.0,49.5,85.51499999999999,167.39,0.0,71.49,50.655,75.0,0.0,68.0,517.0,74.985,71.65,0.1600000000000108,,84.0,69.0,85.0,68.0,,
18,2025-01-27 19:00:00,,0.0,,,,167.39,,71.49,,75.0,,68.0,,74.985,,0.1600000000000108,,84.0,69.0,85.0,68.0,,
19,2025-01-27 19:15:00,167.39,0.0,0.0,49.0,83.82,167.39,0.0,71.49,47.61,75.0,0.0,68.0,527.0,75.0,71.65,0.1600000000000108,,84.0,69.0,85.0,68.0,,
20,2025-01-27 19:30:00,,0.0,,,,167.39,,71.49,,75.0,,68.0,,75.0,,0.1600000000000108,,84.0,69.0,85.0,68.0,,
21,2025-01-27 19:45:00,169.51,0.0,0.0,48.5,81.97,167.39,0.0,71.49,45.37,75.0,0.0,68.0,523.0,74.97,71.64,0.1600000000000108,,84.0,69.0,85.0,68.0,,
22,2025-01-27 20:00:00,,2.1200000000000045,,,,167.39,,71.49,,75.0,,68.0,,74.97,,0.1500000000000056,,84.0,69.0,85.0,68.0,,
23,2025-01-27 20:15:00,167.39,2.1200000000000045,0.0,47.0,81.39,167.39,0.0,71.49,43.92,75.0,0.0,68.0,521.0,74.97,71.64,0.1500000000000056,,84.0,69.0,85.0,68.0,,
24,2025-01-27 20:30:00,,0.0,,,,167.39,,71.49,,75.0,,68.0,,74.97,,0.1500000000000056,,84.0,69.0,85.0,68.0,,
25,2025-01-27 20:45:00,,0.0,,,,167.39,,71.49,,75.0,,68.0,,74.97,,0.1500000000000056,,84.0,69.0,85.0,68.0,,
26,2025-01-27 21:00:00,,0.0,,,,167.39,,71.49,,75.0,,68.0,,74.97,,0.1500000000000056,,84.0,69.0,85.0,68.0,,
27,2025-01-27 21:15:00,,0.0,,,,167.39,,71.49,,75.0,,68.0,,74.97,,0.1500000000000056,,84.0,69.0,85.0,68.0,,
28,2025-01-27 21:30:00,,0.0,,,,167.39,,71.49,,75.0,,68.0,,74.97,,0.1500000000000056,,84.0,69.0,85.0,68.0,,
29,2025-01-27 21:45:00,,0.0,,,,167.39,,71.49,,75.0,,68.0,,74.97,,0.1500000000000056,,84.0,69.0,85.0,68.0,,
30,2025-01-27 22:00:00,,0.0,,,,167.39,,71.49,,75.0,,68.0,,74.97,,0.1500000000000056,,84.0,69.0,85.0,68.0,,
31,2025-01-27 22:15:00,,0.0,,,,167.39,,71.49,,75.0,,68.0,,74.97,,0.1500000000000056,,84.0,69.0,85.0,68.0,,
32,2025-01-27 22:30:00,,0.0,,,,167.39,,71.49,,75.0,,68.0,,74.97,,0.1500000000000056,,84.0,69.0,85.0,68.0,,
33,2025-01-27 22:45:00,,0.0,,,,167.39,,71.49,,75.0,,68.0,,74.97,,0.1500000000000056,,84.0,69.0,85.0,68.0,,
34,2025-01-27 23:00:00,,0.0,,,,167.39,,71.49,,75.0,,68.0,,74.97,,0.1500000000000056,,84.0,69.0,85.0,68.0,,
35,2025-01-27 23:15:00,,0.0,,,,167.39,,71.49,,75.0,,68.0,,74.97,,0.1500000000000056,,84.0,69.0,85.0,68.0,,
36,2025-01-27 23:30:00,,0.0,,,,167.39,,71.49,,75.0,,68.0,,74.97,,0.1500000000000056,,84.0,69.0,85.0,68.0,,
37,2025-01-27 23:45:00,,0.0,,,,167.39,,71.49,,75.0,,68.0,,74.97,,0.1500000000000056,,84.0,69.0,85.0,68.0,,
38,2025-01-28 00:00:00,,0.0,,,,167.39,,71.49,,75.0,,68.0,,74.97,,0.1500000000000056,,84.0,69.0,85.0,68.0,,
39,2025-01-28 00:15:00,,0.0,,,,167.39,,71.49,,75.0,,68.0,,74.97,,0.1500000000000056,,84.0,69.0,85.0,68.0,,
40,2025-01-28 14:30:00,168.45,,0.0,49.75,97.38,167.39,0.0,71.49,72.965,75.0,0.0,68.0,585.0,74.985,71.285,,,84.0,69.0,85.0,68.0,,
41,2025-01-28 14:45:00,168.8033333333333,,0.0,49.5,96.00666666666666,167.39,0.0,71.49,69.28333333333333,75.0,0.0,68.0,652.0,74.99,71.51,,,84.0,69.0,85.0,68.0,,
42,2025-01-28 15:00:00,165.97666666666666,,0.0,49.833333333333336,94.37333333333332,167.39,0.0,71.49,64.61,75.0,0.0,68.0,602.6666666666666,74.99,71.68,,,84.0,69.0,85.0,68.0,,
43,2025-01-28 15:15:00,165.27,,0.0,51.0,91.79,167.39,0.0,71.49,59.7,75.0,0.0,68.0,602.0,74.98,71.82333333333334,,,84.0,69.0,85.0,68.0,,
44,2025-01-28 15:30:00,167.39,,0.0,51.0,88.80666666666667,167.39,0.0,71.49,54.696666666666665,75.0,0.0,68.0,614.0,74.98,71.92666666666666,,,84.0,69.0,85.0,68.0,,
45,2025-01-28 15:45:00,166.6833333333333,,0.0,51.16666666666666,86.65666666666668,167.39,0.0,71.49,51.21,75.0,0.0,68.0,606.0,74.99,71.94,,,84.0,69.0,85.0,68.0,,
46,2025-01-28 16:00:00,166.6833333333333,,0.0,51.5,84.5,167.39,0.0,71.49,47.64666666666667,75.0,0.0,68.0,609.6666666666666,75.0,71.94,,,84.0,69.0,85.0,68.0,,
47,2025-01-28 16:15:00,168.09666666666666,,0.0,51.5,83.50999999999999,167.39,0.0,71.49,45.71,75.0,0.0,68.0,606.6666666666666,74.99,71.86666666666666,,,84.0,69.0,85.0,68.0,,
48,2025-01-28 16:30:00,167.39,,0.0,51.5,82.98,167.39,0.0,71.49,44.623333333333335,75.0,0.0,68.0,605.3333333333334,74.98,71.8,,,84.0,69.0,85.0,68.0,,
49,2025-01-28 16:45:00,168.09666666666666,,0.0,51.16666666666666,81.7,167.39,0.0,71.49,42.52333333333333,75.0,0.0,68.0,597.3333333333334,74.99,71.79333333333334,,,84.0,69.0,85.0,68.0,,
50,2025-01-28 17:00:00,167.39,,0.0,50.16666666666666,78.73333333333333,167.39,0.0,71.49,35.916666666666664,75.0,0.0,68.0,595.0,74.99,71.99666666666667,,,84.0,69.0,85.0,68.0,,
51,2025-01-28 17:15:00,166.6833333333333,,0.0,50.0,69.64,167.39,0.0,71.49,15.786666666666669,75.0,0.0,68.0,574.6666666666666,74.99,72.65333333333332,,,84.0,69.0,85.0,68.0,,
52,2025-01-28 17:30:00,165.97666666666666,,0.0,50.0,67.36333333333333,167.39,0.0,71.49,8.53,75.0,0.0,68.0,556.6666666666666,74.98,72.58,,,84.0,69.0,85.0,68.0,,
53,2025-01-28 17:45:00,167.39,,0.0,50.0,67.17666666666666,167.39,0.0,71.49,4.926666666666667,75.0,0.0,68.0,570.3333333333334,74.99,72.38,,,84.0,69.0,85.0,68.0,,
54,2025-01-28 18:00:00,166.6833333333333,,0.0,49.5,72.11,167.39,0.0,71.49,21.676666666666662,75.0,0.0,68.0,598.0,74.98,71.37,,,84.0,69.0,85.0,68.0,,
55,2025-01-28 18:15:00,165.27,,0.0,49.66666666666666,78.06333333333333,167.39,0.0,71.49,33.93333333333334,75.0,0.0,68.0,643.0,74.98,70.93,,,84.0,69.0,85.0,68.0,,
56,2025-01-28 18:30:00,167.39,,0.0,49.833333333333336,78.33666666666666,167.39,0.0,71.49,33.51,75.0,0.0,68.0,676.0,74.99,71.12666666666667,,,84.0,69.0,85.0,68.0,,
57,2025-01-28 18:45:00,168.09666666666666,,0.0,49.16666666666666,76.89666666666666,167.39,0.0,71.49,30.7,75.0,0.0,68.0,698.6666666666666,74.98,71.36,,,84.0,69.0,85.0,68.0,,
58,2025-01-28 19:00:00,165.97666666666666,,0.0,49.0,76.78333333333335,167.39,0.0,71.49,29.81,75.0,0.0,68.0,706.6666666666666,74.99,71.43666666666667,,,84.0,69.0,85.0,68.0,,
59,2025-01-28 19:15:00,168.09666666666666,0.0,0.0,49.0,75.13,167.39,0.0,71.49,25.50333333333333,75.0,0.0,68.0,714.3333333333334,74.97,71.62666666666667,0.0200000000000102,,84.0,69.0,85.0,68.0,,
60,2025-01-28 19:30:00,168.8033333333333,0.0,0.0,48.66666666666666,74.41333333333334,167.39,0.0,71.49,23.936666666666667,75.0,0.0,68.0,716.0,74.97,71.65333333333334,0.1500000000000056,,84.0,69.0,85.0,68.0,,
61,2025-01-28 19:45:00,168.09666666666666,0.0,0.0,48.0,73.74,167.39,0.0,71.49,22.25,75.0,0.0,68.0,709.3333333333334,74.98,71.66333333333334,0.1800000000000068,,84.0,69.0,85.0,68.0,,
62,2025-01-28 20:00:00,167.39,2.1200000000000045,0.0,47.833333333333336,74.57000000000001,167.39,0.0,71.49,24.34,75.0,0.0,68.0,678.0,74.98,71.50666666666667,0.1600000000000108,,84.0,69.0,85.0,68.0,,
63,2025-01-28 20:15:00,168.8033333333333,0.0,0.0,47.0,76.58,167.39,0.0,71.49,28.433333333333334,75.0,0.0,68.0,610.3333333333334,74.99,71.34333333333332,-0.1199999999999903,,84.0,69.0,85.0,68.0,,
64,2025-01-28 20:30:00,168.09666666666666,0.0,0.0,46.5,77.44333333333333,167.39,0.0,71.49,29.886666666666667,75.0,0.0,68.0,576.6666666666666,74.99,71.32333333333334,-0.1400000000000005,,84.0,69.0,85.0,68.0,,
65,2025-01-28 20:45:00,167.39,0.0,0.0,46.333333333333336,76.68666666666667,167.39,0.0,71.49,26.95,75.0,0.0,68.0,554.0,74.98,71.52999999999999,-0.1599999999999966,,84.0,69.0,85.0,68.0,,
66,2025-01-28 21:00:00,167.39,0.0,0.0,46.0,74.58666666666666,167.39,0.0,71.49,23.236666666666665,75.0,0.0,68.0,557.3333333333334,74.98,71.64333333333333,0.4200000000000017,,84.0,69.0,85.0,68.0,,
67,2025-01-28 21:15:00,165.27,-2.119999999999976,0.0,46.0,74.23666666666666,167.39,0.0,71.49,22.22,75.0,0.0,68.0,602.0,74.99,71.64333333333333,0.1600000000000108,,84.0,69.0,85.0,68.0,,
68,2025-01-28 21:30:00,165.97666666666666,-2.119999999999976,0.0,46.333333333333336,69.66666666666667,167.39,0.0,71.49,24.356666666666666,75.0,0.0,68.0,577.3333333333334,74.98,71.48666666666666,0.1500000000000056,,84.0,69.0,85.0,68.0,,
69,2025-01-28 21:45:00,167.39,2.1200000000000045,0.0,45.66666666666666,69.02,167.39,0.0,71.49,31.456666666666667,75.0,0.0,68.0,561.6666666666666,74.97,71.21333333333332,-0.269999999999996,,84.0,69.0,85.0,68.0,,
70,2025-01-28 22:00:00,167.39,-2.119999999999976,0.0,46.0,75.17666666666666,167.39,0.0,71.49,37.32666666666667,75.0,0.0,68.0,545.3333333333334,74.98,71.05,0.0,,84.0,69.0,85.0,68.0,,
71,2025-01-28 22:15:00,167.39,2.1200000000000045,0.0,46.16666666666666,75.89666666666666,167.39,0.0,71.49,39.74333333333333,75.0,0.0,68.0,542.6666666666666,74.98,71.07333333333334,-0.3900000000000005,,84.0,69.0,85.0,68.0,,
72,2025-01-28 22:30:00,165.97666666666666,0.0,0.0,45.66666666666666,69.13333333333334,167.39,0.0,71.49,29.64,75.0,0.0,68.0,492.3333333333333,75.0,71.65333333333334,-0.4099999999999966,,84.0,69.0,85.0,68.0,,
73,2025-01-28 22:45:00,167.39,-2.119999999999976,0.0,46.833333333333336,73.62333333333333,167.39,0.0,71.49,30.13,75.0,0.0,68.0,457.0,75.0,71.57666666666667,0.1800000000000068,,84.0,69.0,85.0,68.0,,
74,2025-01-28 23:00:00,164.56333333333336,2.1200000000000045,0.0,47.0,69.09333333333333,167.39,0.0,71.49,30.14,75.0,0.0,68.0,439.6666666666667,75.0,71.51666666666667,0.1800000000000068,,84.0,69.0,85.0,68.0,,
75,2025-01-28 23:15:00,168.09666666666666,-2.119999999999976,0.0,48.0,75.78333333333333,167.39,0.0,71.49,31.13,75.0,0.0,68.0,431.3333333333333,75.0,71.49333333333334,-0.1199999999999903,,84.0,69.0,85.0,68.0,,
76,2025-01-28 23:30:00,168.09666666666666,0.0,0.0,47.0,74.49333333333334,167.39,0.0,71.49,27.363333333333333,75.0,0.0,68.0,431.6666666666667,75.0,71.64,0.0600000000000022,,84.0,69.0,85.0,68.0,,
77,2025-01-28 23:45:00,168.09666666666666,2.1200000000000045,0.0,47.0,74.14333333333333,167.39,0.0,71.49,27.203333333333333,75.0,0.0,68.0,426.3333333333333,74.98,71.59333333333333,0.1500000000000056,,84.0,69.0,85.0,68.0,,
78,2025-01-29 00:00:00,166.6833333333333,2.1200000000000045,0.0,47.0,74.17,167.39,0.0,71.49,26.636666666666667,75.0,0.0,68.0,428.3333333333333,74.98,71.58333333333333,0.0700000000000073,,84.0,69.0,85.0,68.0,,
79,2025-01-29 00:15:00,166.6833333333333,0.0,0.0,47.0,74.06666666666666,167.39,0.0,71.49,26.826666666666668,75.0,0.0,68.0,429.6666666666667,74.98,71.54666666666667,0.0400000000000062,,84.0,69.0,85.0,68.0,,
80,2025-01-29 00:30:00,164.56333333333336,0.0,0.0,47.16666666666666,74.32666666666667,167.39,0.0,71.49,27.0,75.0,0.0,68.0,428.3333333333333,74.99,71.51666666666667,0.0400000000000062,,84.0,69.0,85.0,68.0,,
81,2025-01-29 00:45:00,165.27,-2.119999999999976,0.0,48.5,74.15666666666667,167.39,0.0,71.49,26.790000000000003,75.0,0.0,68.0,431.0,74.98,71.51666666666667,0.0200000000000102,,84.0,69.0,85.0,68.0,,
82,2025-01-29 01:00:00,165.27,-2.119999999999976,0.0,48.833333333333336,74.16666666666667,167.39,0.0,71.49,26.453333333333333,75.0,0.0,68.0,434.3333333333333,74.98,71.51,0.0400000000000062,,84.0,69.0,85.0,68.0,,
83,2025-01-29 01:15:00,165.27,-2.119999999999976,0.0,49.0,74.09666666666668,167.39,0.0,71.49,26.513333333333332,75.0,0.0,68.0,430.3333333333333,74.99,71.51,0.0200000000000102,,84.0,69.0,85.0,68.0,,
84,2025-01-29 01:30:00,165.27,-2.119999999999976,0.0,49.5,74.25333333333333,167.39,0.0,71.49,26.65,75.0,0.0,68.0,427.0,74.98,71.49,0.0200000000000102,,84.0,69.0,85.0,68.0,,
85,2025-01-29 01:45:00,164.56333333333336,-2.119999999999976,0.0,49.5,74.35000000000001,167.39,0.0,71.49,27.16333333333333,75.0,0.0,68.0,424.3333333333333,74.99,71.47,0.0,,84.0,69.0,85.0,68.0,,
86,2025-01-29 02:00:00,165.27,-2.119999999999976,0.0,49.5,74.57000000000001,167.39,0.0,71.49,28.07333333333333,75.0,0.0,68.0,421.3333333333333,74.98,71.43333333333334,-0.019999999999996,,84.0,69.0,85.0,68.0,,
87,2025-01-29 02:15:00,165.27,-2.119999999999976,0.0,49.5,75.51666666666667,167.39,0.0,71.49,29.69666666666667,75.0,0.0,68.0,419.3333333333333,74.99,71.38,-0.0899999999999892,,84.0,69.0,85.0,68.0,,
88,2025-01-29 02:30:00,165.27,-2.119999999999976,0.0,49.5,75.73,167.39,0.0,71.49,30.48333333333333,75.0,0.0,68.0,417.6666666666667,74.99,71.38,-0.1099999999999994,,84.0,69.0,85.0,68.0,,
89,2025-01-29 02:45:00,165.27,-2.119999999999976,0.0,49.5,76.09333333333333,167.39,0.0,71.49,31.23,75.0,0.0,68.0,413.3333333333333,74.99,71.38,-0.1099999999999994,,84.0,69.0,85.0,68.0,,
90,2025-01-29 03:00:00,165.27,-2.119999999999976,0.0,49.5,76.60333333333334,167.39,0.0,71.49,32.10666666666666,75.0,0.0,68.0,414.0,74.98,71.38,-0.1099999999999994,,84.0,69.0,85.0,68.0,,
91,2025-01-29 03:15:00,168.09666666666666,-2.119999999999976,0.0,49.5,76.97666666666667,167.39,0.0,71.49,32.803333333333335,75.0,0.0,68.0,412.0,74.99,71.38,-0.1099999999999994,,84.0,69.0,85.0,68.0,,
92,2025-01-29 03:30:00,167.39,0.0,0.0,49.5,77.33999999999999,167.39,0.0,71.49,33.550000000000004,75.0,0.0,68.0,409.3333333333333,74.99,71.38,-0.1099999999999994,,84.0,69.0,85.0,68.0,,
93,2025-01-29 03:45:00,167.39,0.0,0.0,49.5,77.57,167.39,0.0,71.49,33.78333333333334,75.0,0.0,68.0,408.0,74.98,71.39333333333333,-0.1099999999999994,,84.0,69.0,85.0,68.0,,
94,2025-01-29 04:00:00,165.97666666666666,0.0,0.0,49.5,77.68,167.39,0.0,71.49,33.666666666666664,75.0,0.0,68.0,406.6666666666667,74.99,71.43666666666667,-0.0899999999999892,,84.0,69.0,85.0,68.0,,
95,2025-01-29 04:15:00,165.97666666666666,-2.119999999999976,0.0,49.5,77.40666666666667,167.39,0.0,71.49,33.79666666666667,75.0,0.0,68.0,404.0,75.0,71.44,-0.019999999999996,,84.0,69.0,85.0,68.0,,
96,2025-01-29 04:30:00,166.6833333333333,-2.119999999999976,0.0,50.0,77.84,167.39,0.0,71.49,34.52666666666667,75.0,0.0,68.0,404.0,74.97,71.42,-0.0699999999999931,,84.0,69.0,85.0,68.0,,
97,2025-01-29 04:45:00,165.97666666666666,0.0,0.0,50.16666666666666,77.60000000000001,167.39,0.0,71.49,33.81666666666667,75.0,0.0,68.0,406.0,74.98,71.47666666666667,-0.0899999999999892,,84.0,69.0,85.0,68.0,,
98,2025-01-29 05:00:00,168.09666666666666,0.0,0.0,50.0,77.50333333333333,167.39,0.0,71.49,34.42666666666667,75.0,0.0,68.0,406.0,74.99,71.45333333333333,0.0,,84.0,69.0,85.0,68.0,,
99,2025-01-29 05:15:00,168.09666666666666,2.1200000000000045,0.0,49.5,77.35333333333334,167.39,0.0,71.49,34.37,75.0,0.0,68.0,406.6666666666667,74.99,71.47,-0.0499999999999971,,84.0,69.0,85.0,68.0,,
100,2025-01-29 05:30:00,168.09666666666666,0.0,0.0,49.0,77.46,167.39,0.0,71.49,34.73333333333333,75.0,0.0,68.0,406.0,74.98,71.45666666666666,-0.019999999999996,,84.0,69.0,85.0,68.0,,
101,2025-01-29 05:45:00,165.27,0.0,0.0,49.16666666666666,78.3,167.39,0.0,71.49,36.38333333333333,75.0,0.0,68.0,405.3333333333333,74.98,71.38666666666667,-0.0499999999999971,,84.0,69.0,85.0,68.0,,
102,2025-01-29 06:00:00,165.97666666666666,-2.119999999999976,0.0,50.5,78.67333333333333,167.39,0.0,71.49,37.34333333333333,75.0,0.0,68.0,405.3333333333333,74.97,71.38,-0.0899999999999892,,84.0,69.0,85.0,68.0,,
103,2025-01-29 06:15:00,165.97666666666666,-2.119999999999976,0.0,51.0,79.13,167.39,0.0,71.49,38.19,75.0,0.0,68.0,406.6666666666667,75.0,71.38,-0.1099999999999994,,84.0,69.0,85.0,68.0,,
104,2025-01-29 06:30:00,165.97666666666666,-2.119999999999976,0.0,51.0,79.59333333333333,167.39,0.0,71.49,38.92666666666667,75.0,0.0,68.0,406.0,74.98,71.38,-0.1099999999999994,,84.0,69.0,85.0,68.0,,
105,2025-01-29 06:45:00,167.39,0.0,0.0,51.0,79.97666666666667,167.39,0.0,71.49,39.583333333333336,75.0,0.0,68.0,406.6666666666667,74.98,71.38,-0.1099999999999994,,84.0,69.0,85.0,68.0,,
106,2025-01-29 07:00:00,166.68333333333334,0.0,0.0,51.0,80.22666666666667,167.39,0.0,71.49,39.97,75.0,0.0,68.0,406.0,74.99,71.39333333333333,-0.1099999999999994,,84.0,69.0,85.0,68.0,,
107,2025-01-29 07:15:00,166.6833333333333,-2.119999999999976,0.0,51.0,80.38333333333334,167.39,0.0,71.49,40.43,75.0,0.0,68.0,404.6666666666667,74.99,71.39999999999999,-0.0899999999999892,,84.0,69.0,85.0,68.0,,
108,2025-01-29 07:30:00,168.09666666666666,-2.119999999999976,0.0,51.0,80.76666666666667,167.39,0.0,71.49,41.14333333333334,75.0,0.0,68.0,404.0,74.97,71.40666666666667,-0.1099999999999994,,84.0,69.0,85.0,68.0,,
109,2025-01-29 07:45:00,167.39,2.1200000000000045,0.0,51.0,80.47333333333333,167.39,0.0,71.49,40.67666666666667,75.0,0.0,68.0,403.3333333333333,74.99,71.44,-0.0499999999999971,,84.0,69.0,85.0,68.0,,
110,2025-01-29 08:00:00,168.09666666666666,0.0,0.0,51.0,80.55333333333334,167.39,0.0,71.49,40.88,75.0,0.0,68.0,404.0,74.98,71.44666666666666,-0.0499999999999971,,84.0,69.0,85.0,68.0,,
111,2025-01-29 08:15:00,168.09666666666666,0.0,0.0,51.0,80.60000000000001,167.39,0.0,71.49,40.696666666666665,75.0,0.0,68.0,404.0,74.99,71.46333333333332,-0.0499999999999971,,84.0,69.0,85.0,68.0,,
112,2025-01-29 08:30:00,166.6833333333333,0.0,0.0,51.0,80.80666666666666,167.39,0.0,71.49,41.03333333333333,75.0,0.0,68.0,404.0,74.98,71.45666666666666,-0.0300000000000011,,84.0,69.0,85.0,68.0,,
113,2025-01-29 08:45:00,167.39,0.0,0.0,51.0,80.70333333333333,167.39,0.0,71.49,40.86666666666667,75.0,0.0,68.0,404.0,74.98,71.47666666666667,-0.0499999999999971,,84.0,69.0,85.0,68.0,,
114,2025-01-29 09:00:00,166.6833333333333,0.0,0.0,51.0,80.73,167.39,0.0,71.49,40.98,75.0,0.0,68.0,404.0,74.97,71.47,0.0,,84.0,69.0,85.0,68.0,,
115,2025-01-29 09:15:00,165.27,-2.119999999999976,0.0,51.333333333333336,80.85666666666667,167.39,0.0,71.49,41.24,75.0,0.0,68.0,404.0,74.99,71.46666666666665,-0.019999999999996,,84.0,69.0,85.0,68.0,,
116,2025-01-29 09:30:00,165.97666666666666,-2.119999999999976,0.0,51.5,80.85333333333334,167.39,0.0,71.49,41.083333333333336,75.0,0.0,68.0,404.6666666666667,75.0,71.47666666666667,-0.019999999999996,,84.0,69.0,85.0,68.0,,
117,2025-01-29 09:45:00,165.97666666666666,-2.119999999999976,0.0,51.5,80.76,167.39,0.0,71.49,40.99,75.0,0.0,68.0,404.6666666666667,74.98,71.49,0.0,,84.0,69.0,85.0,68.0,,
118,2025-01-29 10:00:00,166.6833333333333,0.0,0.0,51.5,80.56,167.39,0.0,71.49,40.903333333333336,75.0,0.0,68.0,404.0,74.98,71.47666666666667,0.0,,84.0,69.0,85.0,68.0,,
119,2025-01-29 10:15:00,166.6833333333333,-2.119999999999976,0.0,51.5,80.67,167.39,0.0,71.49,41.34333333333333,75.0,0.0,68.0,404.0,74.99,71.47,-0.019999999999996,,84.0,69.0,85.0,68.0,,
120,2025-01-29 10:30:00,167.39,-2.119999999999976,0.0,51.5,80.58999999999999,167.39,0.0,71.49,41.21666666666667,75.0,0.0,68.0,404.0,74.98,71.47,-0.019999999999996,,84.0,69.0,85.0,68.0,,
121,2025-01-29 10:45:00,167.39,0.0,0.0,51.5,81.07666666666667,167.39,0.0,71.49,42.553333333333335,75.0,0.0,68.0,404.6666666666667,74.99,71.42,-0.019999999999996,,84.0,69.0,85.0,68.0,,
122,2025-01-29 11:00:00,167.39,0.0,0.0,51.5,81.45666666666666,167.39,0.0,71.49,42.98333333333333,75.0,0.0,68.0,404.0,74.99,71.42,-0.0899999999999892,,84.0,69.0,85.0,68.0,,
123,2025-01-29 11:15:00,168.09666666666666,0.0,0.0,51.5,81.80666666666667,167.39,0.0,71.49,44.0,75.0,0.0,68.0,404.0,74.98,71.39333333333333,-0.0699999999999931,,84.0,69.0,85.0,68.0,,
124,2025-01-29 11:30:00,168.09666666666666,0.0,0.0,51.5,82.12,167.39,0.0,71.49,44.60333333333333,75.0,0.0,68.0,404.0,74.97,71.39999999999999,-0.1099999999999994,,84.0,69.0,85.0,68.0,,
125,2025-01-29 11:45:00,168.09666666666666,0.0,0.0,51.5,82.29,167.39,0.0,71.49,45.43333333333334,75.0,0.0,68.0,406.0,74.98,71.38666666666667,-0.0699999999999931,,84.0,69.0,85.0,68.0,,
