,time,AirFlow,ClgPct,Cooling_Stg_Cmd,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,Heating_Stg_Cmd,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmSp,RmTemp,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp
0,2025-01-27 14:30:00,400.47,0.0,,47.25,61.825,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,68.35,0.0,67.0,69.0,85.0,68.0
1,2025-01-27 14:45:00,395.5266666666666,0.0,,47.5,62.07,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,68.43666666666667,0.0,67.0,69.0,85.0,68.0
2,2025-01-27 15:00:00,406.1166666666666,0.0,,47.66666666666666,62.41,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,68.70666666666666,0.0,67.0,69.0,85.0,68.0
3,2025-01-27 15:15:00,394.82,0.0,,47.5,62.69333333333333,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.05666666666667,0.0,67.0,69.0,85.0,68.0
4,2025-01-27 15:30:00,396.93666666666667,0.0,,47.5,63.03333333333333,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.15,0.0,67.0,69.0,85.0,68.0
5,2025-01-27 15:45:00,402.5866666666666,0.0,,47.66666666666666,63.2,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.23,0.0,67.0,69.0,85.0,68.0
6,2025-01-27 16:00:00,401.88000000000005,0.0,,48.0,63.38666666666666,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.28,0.0,67.0,69.0,85.0,68.0
7,2025-01-27 16:15:00,398.3500000000001,0.0,,47.833333333333336,63.626666666666665,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.3,0.0,67.0,69.0,85.0,68.0
8,2025-01-27 16:30:00,401.88000000000005,0.0,,47.833333333333336,63.903333333333336,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.32333333333334,0.0,67.0,69.0,85.0,68.0
9,2025-01-27 16:45:00,398.3466666666666,0.0,,47.833333333333336,64.19,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.34666666666666,0.0,67.0,69.0,85.0,68.0
10,2025-01-27 17:00:00,402.5866666666666,0.0,,48.0,64.33666666666666,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.39,0.0,67.0,69.0,85.0,68.0
11,2025-01-27 17:15:00,404.70666666666665,0.0,,47.66666666666666,64.45333333333333,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.42,0.0,67.0,69.0,85.0,68.0
12,2025-01-27 17:30:00,406.8233333333333,0.0,,47.833333333333336,64.64999999999999,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.45666666666666,0.0,67.0,69.0,85.0,68.0
13,2025-01-27 17:45:00,402.585,0.0,,48.0,64.96000000000001,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.51,0.0,67.0,69.0,85.0,68.0
14,2025-01-27 18:00:00,,,,,,400.47,,70.0,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
15,2025-01-27 18:15:00,,,,,,400.47,,70.0,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
16,2025-01-27 18:30:00,394.11,0.0,,48.0,65.25,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.57,,67.0,69.0,85.0,68.0
17,2025-01-27 18:45:00,399.41,0.0,,48.0,65.635,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.63,,67.0,69.0,85.0,68.0
18,2025-01-27 19:00:00,,,,,,400.47,,70.0,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
19,2025-01-27 19:15:00,400.47,0.0,,48.0,65.86,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.39,,67.0,69.0,85.0,68.0
20,2025-01-27 19:30:00,,,,,,400.47,,70.0,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
21,2025-01-27 19:45:00,398.35,0.0,,48.0,65.7,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.26,,67.0,69.0,85.0,68.0
22,2025-01-27 20:00:00,,,,,,400.47,,70.0,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
23,2025-01-27 20:15:00,389.87,0.0,,47.5,65.88,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.33,,67.0,69.0,85.0,68.0
24,2025-01-27 20:30:00,,,,,,400.47,,70.0,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
25,2025-01-27 20:45:00,,,,,,400.47,,70.0,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
26,2025-01-27 21:00:00,,,,,,400.47,,70.0,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
27,2025-01-27 21:15:00,,,,,,400.47,,70.0,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
28,2025-01-27 21:30:00,,,,,,400.47,,70.0,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
29,2025-01-27 21:45:00,,,,,,400.47,,70.0,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
30,2025-01-27 22:00:00,,,,,,400.47,,70.0,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
31,2025-01-27 22:15:00,,,,,,400.47,,70.0,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
32,2025-01-27 22:30:00,,,,,,400.47,,70.0,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
33,2025-01-27 22:45:00,,,,,,400.47,,70.0,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
34,2025-01-27 23:00:00,,,,,,400.47,,70.0,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
35,2025-01-27 23:15:00,,,,,,400.47,,70.0,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
36,2025-01-27 23:30:00,,,,,,400.47,,70.0,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
37,2025-01-27 23:45:00,,,,,,400.47,,70.0,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
38,2025-01-28 00:00:00,,,,,,400.47,,70.0,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
39,2025-01-28 00:15:00,,,,,,400.47,,70.0,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
40,2025-01-28 14:30:00,396.23,0.0,,49.5,64.89500000000001,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.82,,67.0,69.0,85.0,68.0
41,2025-01-28 14:45:00,396.93666666666667,0.0,,49.333333333333336,65.08333333333333,400.47,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.89,,67.0,69.0,85.0,68.0
42,2025-01-28 15:00:00,440.7266666666667,7.213333333333334,,52.0,65.33999999999999,442.1366666666666,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.18666666666667,,67.0,69.0,85.0,68.0
43,2025-01-28 15:15:00,467.56666666666666,11.283333333333331,,53.66666666666666,65.49,466.8566666666666,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.25,,67.0,69.0,85.0,68.0
44,2025-01-28 15:30:00,483.81,13.56,,54.5,65.70333333333333,481.6933333333333,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.26333333333334,,67.0,69.0,85.0,68.0
45,2025-01-28 15:45:00,485.22333333333336,15.13,,55.16666666666666,65.85333333333334,490.8733333333333,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.25,,67.0,69.0,85.0,68.0
46,2025-01-28 16:00:00,494.4066666666667,16.87,,55.833333333333336,66.05333333333333,500.7633333333333,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.23666666666666,,67.0,69.0,85.0,68.0
47,2025-01-28 16:15:00,508.53,18.58,,56.66666666666666,66.35666666666667,511.3566666666666,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.23666666666666,,67.0,69.0,85.0,68.0
48,2025-01-28 16:30:00,518.42,20.316666666666663,,57.16666666666666,66.54333333333334,522.6533333333333,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.23,,67.0,69.0,85.0,68.0
49,2025-01-28 16:45:00,535.37,22.376666666666665,,58.16666666666666,66.74333333333334,533.9566666666666,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.23666666666666,,67.0,69.0,85.0,68.0
50,2025-01-28 17:00:00,544.5533333333333,24.540000000000003,,59.0,66.95,546.67,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.25,,67.0,69.0,85.0,68.0
51,2025-01-28 17:15:00,558.6766666666666,25.926666666666662,,59.66666666666666,67.16666666666667,554.4433333333333,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.23,,67.0,69.0,85.0,68.0
52,2025-01-28 17:30:00,562.9166666666666,28.26333333333333,,60.5,67.39999999999999,569.98,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.25,,67.0,69.0,85.0,68.0
53,2025-01-28 17:45:00,580.5733333333334,30.036666666666665,,61.333333333333336,67.72000000000001,579.8666666666667,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.24333333333334,,67.0,69.0,85.0,68.0
54,2025-01-28 18:00:00,594.6966666666666,32.1,,62.16666666666666,67.83333333333333,592.5833333333334,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.25,,67.0,69.0,85.0,68.0
55,2025-01-28 18:15:00,603.88,34.086666666666666,,63.5,68.14,602.4699999999999,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.24333333333334,,67.0,69.0,85.0,68.0
56,2025-01-28 18:30:00,615.1833333333334,36.43,,64.66666666666667,68.40666666666667,617.3000000000001,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.26333333333334,,67.0,69.0,85.0,68.0
57,2025-01-28 18:45:00,631.4266666666666,38.54,,65.16666666666667,68.42333333333333,630.7199999999999,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.27,,67.0,69.0,85.0,68.0
58,2025-01-28 19:00:00,639.1966666666667,40.65333333333333,,66.66666666666667,68.67333333333333,643.4333333333333,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.27,,67.0,69.0,85.0,68.0
59,2025-01-28 19:15:00,656.1466666666666,42.82333333333333,,67.33333333333333,68.92333333333333,654.7366666666667,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.25666666666666,,67.0,69.0,85.0,68.0
60,2025-01-28 19:30:00,641.3166666666666,40.29,,66.0,69.04,639.9,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.14,,67.0,69.0,85.0,68.0
61,2025-01-28 19:45:00,640.6066666666667,40.27333333333333,,65.66666666666667,69.0,641.3133333333334,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.11666666666667,,67.0,69.0,85.0,68.0
62,2025-01-28 20:00:00,675.9233333333333,46.10333333333333,,68.0,69.18333333333334,675.2133333333333,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.25,,67.0,69.0,85.0,68.0
63,2025-01-28 20:15:00,685.1033333333334,48.21666666666667,,68.5,69.37666666666667,687.93,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.25,,67.0,69.0,85.0,68.0
64,2025-01-28 20:30:00,701.35,50.35666666666666,,68.66666666666667,69.53666666666668,702.0566666666667,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.26333333333334,,67.0,69.0,85.0,68.0
65,2025-01-28 20:45:00,709.1166666666667,51.79,,69.33333333333333,69.52,709.8233333333334,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.24333333333334,,67.0,69.0,85.0,68.0
66,2025-01-28 21:00:00,729.6,53.903333333333336,,70.33333333333333,69.43333333333334,723.2466666666666,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.25,,67.0,69.0,85.0,68.0
67,2025-01-28 21:15:00,732.4266666666666,56.16,,71.66666666666667,69.41666666666667,736.6633333333333,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.25,,67.0,69.0,85.0,68.0
68,2025-01-28 21:30:00,744.4333333333334,56.696666666666665,,71.83333333333333,62.703333333333326,739.4900000000001,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.21,,67.0,69.0,85.0,68.0
69,2025-01-28 21:45:00,675.9233333333333,44.96666666666667,,66.0,59.72666666666667,669.5666666666667,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.85333333333334,,67.0,69.0,85.0,68.0
70,2025-01-28 22:00:00,642.0233333333334,40.973333333333336,,64.0,62.123333333333335,644.1433333333333,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.77666666666666,,67.0,69.0,85.0,68.0
71,2025-01-28 22:15:00,614.4733333333334,35.93,,62.333333333333336,62.803333333333335,615.89,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.68333333333334,,67.0,69.0,85.0,68.0
72,2025-01-28 22:30:00,604.59,34.48,,61.5,58.67,605.2933333333334,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.70333333333333,,67.0,69.0,85.0,68.0
73,2025-01-28 22:45:00,591.1666666666666,32.24333333333333,,61.16666666666666,65.25666666666667,591.1666666666666,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.69666666666667,,67.0,69.0,85.0,68.0
74,2025-01-28 23:00:00,583.3966666666666,30.899999999999995,,61.0,60.24,584.1033333333334,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.72333333333333,,67.0,69.0,85.0,68.0
75,2025-01-28 23:15:00,586.2233333333334,29.16,,60.333333333333336,67.37,574.2166666666667,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.73333333333333,,67.0,69.0,85.0,68.0
76,2025-01-28 23:30:00,586.2266666666666,32.4,,61.833333333333336,67.68666666666667,593.2866666666666,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.87333333333333,,67.0,69.0,85.0,68.0
77,2025-01-28 23:45:00,618.0066666666667,37.22666666666667,,63.66666666666666,67.67,622.9499999999999,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.03333333333335,,67.0,69.0,85.0,68.0
78,2025-01-29 00:00:00,646.9633333333333,41.973333333333336,,65.66666666666667,67.59666666666666,650.4966666666667,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.14666666666666,,67.0,69.0,85.0,68.0
79,2025-01-29 00:15:00,682.28,46.71666666666667,,68.0,67.51333333333334,678.7466666666666,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.24333333333334,,67.0,69.0,85.0,68.0
80,2025-01-29 00:30:00,690.0466666666666,48.99333333333334,,69.0,67.55,694.9900000000001,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.25666666666666,,67.0,69.0,85.0,68.0
81,2025-01-29 00:45:00,728.1866666666666,55.14000000000001,,72.33333333333333,67.45,730.3066666666667,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.37333333333333,,67.0,69.0,85.0,68.0
82,2025-01-29 01:00:00,755.0300000000001,58.36333333333334,,74.33333333333333,67.63666666666667,750.0833333333334,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.37666666666667,,67.0,69.0,85.0,68.0
83,2025-01-29 01:15:00,767.7366666666667,61.93666666666667,,76.5,67.57333333333332,771.27,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.39,,67.0,69.0,85.0,68.0
84,2025-01-29 01:30:00,791.0500000000001,65.0,,78.66666666666667,67.59333333333333,790.3433333333334,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.39,,67.0,69.0,85.0,68.0
85,2025-01-29 01:45:00,810.1199999999999,68.18666666666667,,80.66666666666667,67.48,808.7066666666666,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.39999999999999,,67.0,69.0,85.0,68.0
86,2025-01-29 02:00:00,821.4200000000001,71.52333333333333,,83.16666666666667,67.37333333333333,827.7733333333334,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.39666666666666,,67.0,69.0,85.0,68.0
87,2025-01-29 02:15:00,842.6066666666666,74.16333333333334,,85.5,67.49,844.7266666666666,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.38666666666667,,67.0,69.0,85.0,68.0
88,2025-01-29 02:30:00,861.6766666666666,77.60333333333334,,88.5,67.37,865.21,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.39666666666666,,67.0,69.0,85.0,68.0
89,2025-01-29 02:45:00,882.1633333333333,80.72333333333333,,91.83333333333331,67.27,883.5733333333334,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.40333333333332,,67.0,69.0,85.0,68.0
90,2025-01-29 03:00:00,889.93,83.75333333333333,,97.33333333333331,67.34333333333333,901.23,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.39,,67.0,69.0,85.0,68.0
91,2025-01-29 03:15:00,858.8533333333334,88.61666666666667,,100.0,67.37666666666667,929.4833333333332,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.44666666666667,,67.0,69.0,85.0,68.0
92,2025-01-29 03:30:00,856.7366666666667,94.29,,100.0,67.28333333333333,964.7966666666669,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.51333333333334,,67.0,69.0,85.0,68.0
93,2025-01-29 03:45:00,855.32,97.73666666666666,,100.0,67.35000000000001,984.57,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.49,,67.0,69.0,85.0,68.0
94,2025-01-29 04:00:00,853.9066666666666,100.0,,100.0,67.45333333333333,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.67333333333333,,67.0,69.0,85.0,68.0
95,2025-01-29 04:15:00,860.9733333333334,100.0,,100.0,67.22333333333334,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.68,,67.0,69.0,85.0,68.0
96,2025-01-29 04:30:00,861.6766666666666,100.0,,100.0,67.16666666666667,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.68,,67.0,69.0,85.0,68.0
97,2025-01-29 04:45:00,848.9633333333333,100.0,,100.0,67.22000000000001,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.58,,67.0,69.0,85.0,68.0
98,2025-01-29 05:00:00,846.14,100.0,,100.0,67.11333333333333,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.61,,67.0,69.0,85.0,68.0
99,2025-01-29 05:15:00,858.8533333333334,100.0,,100.0,66.86666666666666,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.54,,67.0,69.0,85.0,68.0
100,2025-01-29 05:30:00,856.0266666666666,100.0,,100.0,66.74333333333334,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.54,,67.0,69.0,85.0,68.0
101,2025-01-29 05:45:00,847.5533333333333,100.0,,100.0,66.55666666666666,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.50666666666666,,67.0,69.0,85.0,68.0
102,2025-01-29 06:00:00,847.5499999999998,100.0,,100.0,66.34666666666668,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.40333333333332,,67.0,69.0,85.0,68.0
103,2025-01-29 06:15:00,837.6633333333333,100.0,,100.0,66.39666666666666,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.38666666666667,,67.0,69.0,85.0,68.0
104,2025-01-29 06:30:00,846.8466666666667,100.0,,100.0,66.38666666666667,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.38,,67.0,69.0,85.0,68.0
105,2025-01-29 06:45:00,840.4933333333333,100.0,,100.0,66.37333333333333,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.33999999999999,,67.0,69.0,85.0,68.0
106,2025-01-29 07:00:00,841.9,100.0,,100.0,66.32333333333334,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.27,,67.0,69.0,85.0,68.0
107,2025-01-29 07:15:00,844.0233333333334,100.0,,100.0,66.33666666666666,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.25,,67.0,69.0,85.0,68.0
108,2025-01-29 07:30:00,848.9633333333333,100.0,,100.0,66.29666666666667,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.24333333333334,,67.0,69.0,85.0,68.0
109,2025-01-29 07:45:00,846.8433333333332,100.0,,100.0,66.34666666666666,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.22333333333334,,67.0,69.0,85.0,68.0
110,2025-01-29 08:00:00,846.8466666666667,100.0,,100.0,66.34333333333333,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.20666666666666,,67.0,69.0,85.0,68.0
111,2025-01-29 08:15:00,854.6133333333333,100.0,,100.0,66.40333333333334,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.11,,67.0,69.0,85.0,68.0
112,2025-01-29 08:30:00,846.85,99.92333333333332,,100.0,66.38333333333334,997.99,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.98,,67.0,69.0,85.0,68.0
113,2025-01-29 08:45:00,854.6166666666667,99.23333333333332,,100.0,66.33,993.7533333333334,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.96666666666665,,67.0,69.0,85.0,68.0
114,2025-01-29 09:00:00,849.6733333333333,98.60333333333334,,100.0,66.31,990.2266666666666,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.95333333333333,,67.0,69.0,85.0,68.0
115,2025-01-29 09:15:00,847.5533333333333,97.19,,100.0,66.23666666666666,983.16,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.93333333333334,,67.0,69.0,85.0,68.0
116,2025-01-29 09:30:00,834.84,95.91333333333334,,100.0,66.23666666666666,975.39,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.90333333333332,,67.0,69.0,85.0,68.0
117,2025-01-29 09:45:00,836.2533333333334,95.30666666666669,,100.0,66.23,970.4466666666668,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.89666666666666,,67.0,69.0,85.0,68.0
118,2025-01-29 10:00:00,839.0766666666667,94.46999999999998,,100.0,66.15666666666667,966.9166666666666,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.89,,67.0,69.0,85.0,68.0
119,2025-01-29 10:15:00,838.3733333333333,95.43333333333332,,100.0,66.03666666666668,971.8633333333332,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.94666666666666,,67.0,69.0,85.0,68.0
120,2025-01-29 10:30:00,841.9033333333333,96.03666666666668,,100.0,65.98666666666666,978.2133333333333,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.97333333333334,,67.0,69.0,85.0,68.0
121,2025-01-29 10:45:00,839.0766666666667,95.92,,100.0,65.89333333333333,975.39,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.97333333333334,,67.0,69.0,85.0,68.0
122,2025-01-29 11:00:00,846.14,95.54333333333334,,100.0,65.83,972.57,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.95333333333333,,67.0,69.0,85.0,68.0
123,2025-01-29 11:15:00,837.6633333333333,95.97333333333334,,100.0,65.72666666666667,974.68,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,69.98,,67.0,69.0,85.0,68.0
124,2025-01-29 11:30:00,841.9,99.64,,100.0,65.69,997.2833333333332,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.08333333333333,,67.0,69.0,85.0,68.0
125,2025-01-29 11:45:00,849.6733333333333,100.0,,100.0,65.58666666666666,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.12,,67.0,69.0,85.0,68.0
126,2025-01-29 12:00:00,849.6733333333333,100.0,,100.0,65.60666666666667,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.11666666666667,,67.0,69.0,85.0,68.0
127,2025-01-29 12:15:00,844.7266666666666,100.0,,100.0,65.54333333333334,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.11,,67.0,69.0,85.0,68.0
128,2025-01-29 12:30:00,844.7266666666666,100.0,,100.0,65.41000000000001,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.11666666666667,,67.0,69.0,85.0,68.0
129,2025-01-29 12:45:00,843.3166666666666,100.0,,100.0,65.41666666666667,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.12,,67.0,69.0,85.0,68.0
130,2025-01-29 13:00:00,839.08,100.0,,100.0,65.46,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.11666666666667,,67.0,69.0,85.0,68.0
131,2025-01-29 13:15:00,849.67,100.0,,100.0,65.54333333333334,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.12,,67.0,69.0,85.0,68.0
132,2025-01-29 13:30:00,843.3166666666666,100.0,,100.0,65.74333333333334,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.12,,67.0,69.0,85.0,68.0
133,2025-01-29 13:45:00,851.79,100.0,,100.0,66.01,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.20666666666666,,67.0,69.0,85.0,68.0
134,2025-01-29 14:00:00,849.6733333333333,100.0,,100.0,66.17333333333333,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.21666666666665,,67.0,69.0,85.0,68.0
135,2025-01-29 14:15:00,853.2066666666666,100.0,,100.0,66.38,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.22333333333334,,67.0,69.0,85.0,68.0
136,2025-01-29 14:30:00,851.79,100.0,,100.0,66.65666666666667,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.22000000000001,,67.0,69.0,85.0,68.0
137,2025-01-29 14:45:00,860.2633333333333,100.0,,100.0,66.71,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.21666666666665,,67.0,69.0,85.0,68.0
138,2025-01-29 15:00:00,859.5566666666667,100.0,,100.0,67.06333333333333,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.34666666666666,,67.0,69.0,85.0,68.0
139,2025-01-29 15:15:00,863.09,100.0,,100.0,67.14,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.38,,67.0,69.0,85.0,68.0
140,2025-01-29 15:30:00,860.2666666666668,100.0,,100.0,67.33666666666666,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.38666666666667,,67.0,69.0,85.0,68.0
141,2025-01-29 15:45:00,868.7400000000001,100.0,,100.0,67.28666666666668,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.38,,67.0,69.0,85.0,68.0
142,2025-01-29 16:00:00,853.2033333333333,100.0,,100.0,67.56,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.38,,67.0,69.0,85.0,68.0
143,2025-01-29 16:15:00,864.5033333333334,100.0,,100.0,67.62,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.38,,67.0,69.0,85.0,68.0
144,2025-01-29 16:30:00,866.6233333333333,100.0,,100.0,67.88333333333333,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.37333333333333,,67.0,69.0,85.0,68.0
145,2025-01-29 16:45:00,872.27,100.0,,100.0,68.14,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.38333333333333,,67.0,69.0,85.0,68.0
146,2025-01-29 17:00:00,876.5100000000001,100.0,,100.0,68.36333333333333,1000.11,0.0,70.0,,0.0,74.0,0.0,70.0,0.0,70.38333333333333,,67.0,69.0,85.0,68.0
