,time,AirFlow,ClgPct,Cooling_Stg_Cmd,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,Heating_Stg_Cmd,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp
29,2025-01-27 21:45:00,,,,,,599.64,,70.0,,,74.0,,70.0,,0.0,,,67.0,69.0,78.0,62.0
30,2025-01-27 22:00:00,,,,,,599.64,,70.0,,,74.0,,70.0,,0.0,,,67.0,69.0,78.0,62.0
31,2025-01-27 22:15:00,,,,,,599.64,,70.0,,,74.0,,70.0,,0.0,,,67.0,69.0,78.0,62.0
32,2025-01-27 22:30:00,,,,,,599.64,,70.0,,,74.0,,70.0,,0.0,,,67.0,69.0,78.0,62.0
33,2025-01-27 22:45:00,,,,,,599.64,,70.0,,,74.0,,70.0,,0.0,,,67.0,69.0,78.0,62.0
34,2025-01-27 23:00:00,,,,,,599.64,,70.0,,,74.0,,70.0,,0.0,,,67.0,69.0,78.0,62.0
35,2025-01-27 23:15:00,,,,,,599.64,,70.0,,,74.0,,70.0,,0.0,,,67.0,69.0,78.0,62.0
36,2025-01-27 23:30:00,,,,,,599.64,,70.0,,,74.0,,70.0,,0.0,,,67.0,69.0,78.0,62.0
37,2025-01-27 23:45:00,,,,,,599.64,,70.0,,,74.0,,70.0,,0.0,,,67.0,69.0,78.0,62.0
38,2025-01-28 00:00:00,,,,,,599.64,,70.0,,,74.0,,70.0,,0.0,,,67.0,69.0,78.0,62.0
39,2025-01-28 00:15:00,,,,,,599.64,,70.0,,,74.0,,70.0,,0.0,,,67.0,69.0,78.0,62.0
40,2025-01-28 14:30:00,525.48,0.0,,100.0,74.09,599.64,0.0,70.0,,33.724999999999994,74.0,0.0,70.0,1.0,0.0,70.215,,67.0,69.0,78.0,62.0
41,2025-01-28 14:45:00,527.6,0.0,,100.0,72.96666666666665,599.64,0.0,70.0,,31.58,74.0,0.0,70.0,1.0,0.0,70.25666666666666,,67.0,69.0,78.0,62.0
42,2025-01-28 15:00:00,522.6566666666666,0.0,,100.0,71.22000000000001,599.64,0.0,70.0,,27.18,74.0,0.0,70.0,1.0,0.0,70.36333333333333,,67.0,69.0,78.0,62.0
43,2025-01-28 15:15:00,527.6033333333334,0.0,,100.0,69.85666666666667,599.64,0.0,70.0,,23.11,74.0,0.0,70.0,1.0,0.0,70.40333333333334,,67.0,69.0,78.0,62.0
44,2025-01-28 15:30:00,526.1866666666666,0.0,,100.0,67.83,599.64,0.0,70.0,,17.38,74.0,0.0,70.0,1.0,0.0,70.52666666666666,,67.0,69.0,78.0,62.0
45,2025-01-28 15:45:00,531.1333333333333,0.0,,100.0,66.01,599.64,0.0,70.0,,10.46,74.0,0.0,70.0,1.0,0.0,70.63666666666667,,67.0,69.0,78.0,62.0
46,2025-01-28 16:00:00,536.7833333333333,0.0,,100.0,65.85333333333334,599.64,0.0,70.0,,8.25,74.0,0.0,70.0,1.0,0.0,70.53333333333335,,67.0,69.0,78.0,62.0
47,2025-01-28 16:15:00,527.6,0.0,,100.0,66.17999999999999,599.64,0.0,70.0,,5.6000000000000005,74.0,0.0,70.0,1.0,0.0,70.46333333333332,,67.0,69.0,78.0,62.0
48,2025-01-28 16:30:00,532.5466666666667,0.0,,100.0,66.44333333333333,599.64,0.0,70.0,,3.6833333333333336,74.0,0.0,70.0,1.0,0.0,70.39,,67.0,69.0,78.0,62.0
49,2025-01-28 16:45:00,531.1333333333333,0.0,,100.0,66.71,599.64,0.0,70.0,,1.1133333333333333,74.0,0.0,70.0,1.0,0.0,70.37666666666667,,67.0,69.0,78.0,62.0
50,2025-01-28 17:00:00,538.1966666666667,0.0,,100.0,66.94666666666666,599.64,0.0,70.0,,0.4233333333333333,74.0,0.0,70.0,1.0,0.0,70.27999999999999,,67.0,69.0,78.0,62.0
51,2025-01-28 17:15:00,524.7766666666666,0.0,,100.0,67.25333333333333,599.64,0.0,70.0,,0.0,74.0,0.0,70.0,1.0,0.0,70.22333333333334,,67.0,69.0,78.0,62.0
52,2025-01-28 17:30:00,526.1866666666666,0.0,,100.0,67.47666666666667,599.64,0.0,70.0,,0.5299999999999999,74.0,0.0,70.0,1.0,0.0,70.12,,67.0,69.0,78.0,62.0
53,2025-01-28 17:45:00,525.4833333333333,0.0,,100.0,67.79666666666667,599.64,0.0,70.0,,0.0,74.0,0.0,70.0,1.0,0.0,70.11333333333333,,67.0,69.0,78.0,62.0
54,2025-01-28 18:00:00,558.68,0.0,,96.5,67.28666666666668,599.64,0.0,70.0,,0.0,74.0,0.0,70.0,1.0,0.0,70.10666666666667,,67.0,69.0,78.0,62.0
55,2025-01-28 18:15:00,602.4699999999999,0.0,,64.83333333333333,65.33999999999999,599.64,0.0,70.0,,1.8966666666666667,74.0,0.0,70.0,1.0,0.0,69.92999999999999,,67.0,69.0,78.0,62.0
56,2025-01-28 18:30:00,587.6366666666667,0.0,,62.16666666666666,64.90333333333334,599.64,0.0,70.0,,7.903333333333333,74.0,0.0,70.0,1.0,0.0,69.71,,67.0,69.0,78.0,62.0
57,2025-01-28 18:45:00,610.24,0.0,,63.5,65.45333333333333,599.64,0.0,70.0,,13.36,74.0,0.0,70.0,1.0,0.0,69.57,,67.0,69.0,78.0,62.0
58,2025-01-28 19:00:00,602.47,0.0,,61.66666666666666,66.56666666666666,599.64,0.0,70.0,,16.92,74.0,0.0,70.0,1.0,0.0,69.54333333333334,,67.0,69.0,78.0,62.0
59,2025-01-28 19:15:00,600.35,0.0,,59.5,67.39999999999999,599.64,0.0,70.0,,20.526666666666667,74.0,0.0,70.0,1.0,0.0,69.52333333333333,,67.0,69.0,78.0,62.0
60,2025-01-28 19:30:00,598.23,0.0,,58.0,68.06,599.64,0.0,70.0,,22.94333333333333,74.0,0.0,70.0,1.0,0.0,69.57333333333332,,67.0,69.0,78.0,62.0
61,2025-01-28 19:45:00,603.88,0.0,,57.66666666666666,68.16,599.64,0.0,70.0,,23.51,74.0,0.0,70.0,1.0,0.0,69.68333333333334,,67.0,69.0,78.0,62.0
62,2025-01-28 20:00:00,601.0533333333333,0.0,,56.5,68.52666666666667,599.64,0.0,70.0,,24.3,74.0,0.0,70.0,1.0,0.0,69.75333333333333,,67.0,69.0,78.0,62.0
63,2025-01-28 20:15:00,605.29,0.0,,53.16666666666666,68.10333333333334,599.64,0.0,70.0,,22.7,74.0,0.0,70.0,1.0,0.0,69.89333333333333,,67.0,69.0,78.0,62.0
64,2025-01-28 20:30:00,594.6966666666666,0.0,,51.333333333333336,67.28333333333333,599.64,0.0,70.0,,21.066666666666663,74.0,0.0,70.0,1.0,0.0,69.98666666666666,,67.0,69.0,78.0,62.0
65,2025-01-28 20:45:00,601.7633333333333,0.0,,49.66666666666666,66.66000000000001,599.64,0.0,70.0,,18.28333333333333,74.0,0.0,70.0,1.0,0.0,70.10666666666667,,67.0,69.0,78.0,62.0
66,2025-01-28 21:00:00,593.9966666666666,0.0,,50.66666666666666,65.96666666666667,599.64,0.0,70.0,,15.589999999999998,74.0,0.0,70.0,1.0,0.0,70.18666666666667,,67.0,69.0,78.0,62.0
67,2025-01-28 21:15:00,593.2866666666666,0.0,,48.333333333333336,65.09,599.64,0.0,70.0,,12.32,74.0,0.0,70.0,1.0,0.0,70.25666666666666,,67.0,69.0,78.0,62.0
68,2025-01-28 21:30:00,592.5799999999999,0.0,,48.0,64.60000000000001,599.64,0.0,70.0,,10.223333333333334,74.0,0.0,70.0,1.0,0.0,70.26333333333334,,67.0,69.0,78.0,62.0
69,2025-01-28 21:45:00,603.88,0.0,,48.16666666666666,64.47666666666667,599.64,0.0,70.0,,8.126666666666667,74.0,0.0,70.0,1.0,0.0,70.26333333333334,,67.0,69.0,78.0,62.0
70,2025-01-28 22:00:00,587.6366666666667,0.0,,47.833333333333336,64.49333333333334,599.64,0.0,70.0,,6.173333333333333,74.0,0.0,70.0,1.0,0.0,70.26333333333334,,67.0,69.0,78.0,62.0
71,2025-01-28 22:15:00,598.2266666666666,0.0,,47.66666666666666,64.34333333333333,599.64,0.0,70.0,,4.446666666666666,74.0,0.0,70.0,1.0,0.0,70.25,,67.0,69.0,78.0,62.0
72,2025-01-28 22:30:00,605.2966666666666,0.0,,47.833333333333336,64.19666666666667,599.64,0.0,70.0,,4.983333333333333,74.0,0.0,70.0,1.0,0.0,70.13666666666667,,67.0,69.0,78.0,62.0
73,2025-01-28 22:45:00,597.5233333333333,0.0,,48.0,63.91,599.64,0.0,70.0,,8.556666666666667,74.0,0.0,70.0,1.0,0.0,69.93333333333334,,67.0,69.0,78.0,62.0
