,time,AirFlow,ClgPct,Cooling_Stg_Cmd,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,Heating_Stg_Cmd,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,oppMode
30,2025-01-27 22:00:00,,,,,,599.64,,70.0,,,74.0,,70.0,,0.0,,,84.0,69.0,85.0,68.0,
31,2025-01-27 22:15:00,,,,,,599.64,,70.0,,,74.0,,70.0,,0.0,,,84.0,69.0,85.0,68.0,
32,2025-01-27 22:30:00,,,,,,599.64,,70.0,,,74.0,,70.0,,0.0,,,84.0,69.0,85.0,68.0,
33,2025-01-27 22:45:00,,,,,,599.64,,70.0,,,74.0,,70.0,,0.0,,,84.0,69.0,85.0,68.0,
34,2025-01-27 23:00:00,,,,,,599.64,,70.0,,,74.0,,70.0,,0.0,,,84.0,69.0,85.0,68.0,
35,2025-01-27 23:15:00,,,,,,599.64,,70.0,,,74.0,,70.0,,0.0,,,84.0,69.0,85.0,68.0,
36,2025-01-27 23:30:00,,,,,,599.64,,70.0,,,74.0,,70.0,,0.0,,,84.0,69.0,85.0,68.0,
37,2025-01-27 23:45:00,,,,,,599.64,,70.0,,,74.0,,70.0,,0.0,,,84.0,69.0,85.0,68.0,
38,2025-01-28 00:00:00,,,,,,599.64,,70.0,,,74.0,,70.0,,0.0,,,84.0,69.0,85.0,68.0,
39,2025-01-28 00:15:00,,,,,,599.64,,70.0,,,74.0,,70.0,,0.0,,,84.0,69.0,85.0,68.0,
40,2025-01-28 14:30:00,604.94,0.0,,97.0,86.72,599.64,0.0,70.0,,77.295,74.0,0.0,70.0,1.0,0.0,69.99000000000001,,84.0,69.0,85.0,68.0,
41,2025-01-28 14:45:00,606.71,0.0,,97.0,86.07666666666667,599.64,0.0,70.0,,74.30666666666667,74.0,0.0,70.0,1.0,0.0,70.11333333333333,,84.0,69.0,85.0,68.0,
42,2025-01-28 15:00:00,600.3466666666667,0.0,,97.33333333333331,86.73,599.64,0.0,70.0,,75.56,74.0,0.0,70.0,1.0,0.0,70.00333333333333,,84.0,69.0,85.0,68.0,
43,2025-01-28 15:15:00,596.11,0.0,,97.5,86.74,599.64,0.0,70.0,,74.47333333333333,74.0,0.0,70.0,1.0,0.0,70.06333333333333,,84.0,69.0,85.0,68.0,
44,2025-01-28 15:30:00,603.1733333333333,0.0,,97.5,86.85333333333334,599.64,0.0,70.0,,74.53,74.0,0.0,70.0,1.0,0.0,70.02666666666667,,84.0,69.0,85.0,68.0,
45,2025-01-28 15:45:00,603.88,0.0,,97.5,85.23,599.64,0.0,70.0,,69.47666666666667,74.0,0.0,70.0,1.0,0.0,70.21666666666665,,84.0,69.0,85.0,68.0,
46,2025-01-28 16:00:00,598.23,0.0,,97.5,84.57000000000001,599.64,0.0,70.0,,67.49000000000001,74.0,0.0,70.0,1.0,0.0,70.23,,84.0,69.0,85.0,68.0,
47,2025-01-28 16:15:00,606.7066666666666,0.0,,97.66666666666669,84.08666666666666,599.64,0.0,70.0,,64.79,74.0,0.0,70.0,1.0,0.0,70.27999999999999,,84.0,69.0,85.0,68.0,
48,2025-01-28 16:30:00,598.9366666666666,0.0,,97.66666666666669,82.33333333333333,599.64,0.0,70.0,,60.43666666666667,74.0,0.0,70.0,1.0,0.0,70.37,,84.0,69.0,85.0,68.0,
49,2025-01-28 16:45:00,591.8733333333333,0.0,,97.5,81.05666666666667,599.64,0.0,70.0,,56.95333333333334,74.0,0.0,70.0,1.0,0.0,70.39,,84.0,69.0,85.0,68.0,
50,2025-01-28 17:00:00,597.5266666666666,0.0,,97.5,79.48333333333333,599.64,0.0,70.0,,52.01,74.0,0.0,70.0,1.0,0.0,70.47666666666667,,84.0,69.0,85.0,68.0,
51,2025-01-28 17:15:00,596.11,0.0,,98.0,77.60333333333334,599.64,0.0,70.0,,47.03,74.0,0.0,70.0,1.0,0.0,70.53333333333335,,84.0,69.0,85.0,68.0,
52,2025-01-28 17:30:00,600.35,0.0,,97.83333333333331,76.22666666666667,599.64,0.0,70.0,,42.9,74.0,0.0,70.0,1.0,0.0,70.54,,84.0,69.0,85.0,68.0,
53,2025-01-28 17:45:00,590.4633333333333,0.0,,97.83333333333331,72.75333333333333,599.64,0.0,70.0,,31.883333333333336,74.0,0.0,70.0,1.0,0.0,70.85666666666667,,84.0,69.0,85.0,68.0,
54,2025-01-28 18:00:00,594.6999999999999,0.0,,97.66666666666669,68.46666666666667,599.64,0.0,70.0,,17.2,74.0,0.0,70.0,1.0,0.0,71.17999999999999,,84.0,69.0,85.0,68.0,
55,2025-01-28 18:15:00,601.0566666666667,0.0,,98.0,67.55666666666667,599.64,0.0,70.0,,11.223333333333334,74.0,0.0,70.0,1.0,0.0,71.03666666666668,,84.0,69.0,85.0,68.0,
56,2025-01-28 18:30:00,604.59,0.0,,98.16666666666669,67.75999999999999,599.64,0.0,70.0,,7.683333333333334,74.0,0.0,70.0,1.0,0.0,70.86666666666667,,84.0,69.0,85.0,68.0,
57,2025-01-28 18:45:00,599.64,0.0,,98.0,67.80666666666667,599.64,0.0,70.0,,3.9466666666666663,74.0,0.0,70.0,1.0,0.0,70.75333333333334,,84.0,69.0,85.0,68.0,
58,2025-01-28 19:00:00,594.6999999999999,0.0,,98.0,68.03333333333335,599.64,0.0,70.0,,0.6133333333333333,74.0,0.0,70.0,1.0,0.0,70.67333333333333,,84.0,69.0,85.0,68.0,
59,2025-01-28 19:15:00,591.17,0.0,,98.0,68.32000000000001,599.64,0.0,70.0,,0.0,74.0,0.0,70.0,1.0,0.0,70.65666666666667,,84.0,69.0,85.0,68.0,
60,2025-01-28 19:30:00,603.1766666666666,0.0,,97.5,68.45666666666666,599.64,0.0,70.0,,0.0,74.0,0.0,70.0,1.0,0.0,70.62,,84.0,69.0,85.0,68.0,
61,2025-01-28 19:45:00,596.82,0.0,,97.66666666666669,68.44333333333333,599.64,0.0,70.0,,0.0,74.0,0.0,70.0,1.0,0.0,70.53333333333335,,84.0,69.0,85.0,68.0,
62,2025-01-28 20:00:00,596.11,0.0,,97.5,68.60666666666667,599.64,0.0,70.0,,0.0,74.0,0.0,70.0,1.0,0.0,70.59666666666666,,84.0,69.0,85.0,68.0,
63,2025-01-28 20:15:00,596.11,0.0,,97.16666666666669,68.78,599.64,0.0,70.0,,0.0,74.0,0.0,70.0,1.0,0.0,70.64666666666666,,84.0,69.0,85.0,68.0,
64,2025-01-28 20:30:00,607.4133333333333,0.0,,96.66666666666669,68.96,599.64,0.0,70.0,,0.0,74.0,0.0,70.0,1.0,0.0,70.62333333333333,,84.0,69.0,85.0,68.0,
65,2025-01-28 20:45:00,601.7633333333333,0.0,,97.0,68.96333333333332,599.64,0.0,70.0,,0.0,74.0,0.0,70.0,1.0,0.0,70.55666666666667,,84.0,69.0,85.0,68.0,
66,2025-01-28 21:00:00,606.71,0.0,,96.5,68.92333333333333,599.64,0.0,70.0,,0.0,74.0,0.0,70.0,1.0,0.0,70.57666666666667,,84.0,69.0,85.0,68.0,
67,2025-01-28 21:15:00,590.4633333333333,0.0,,96.83333333333331,68.92333333333333,599.64,0.0,70.0,,0.0,74.0,0.0,70.0,1.0,0.0,70.61333333333333,,84.0,69.0,85.0,68.0,
68,2025-01-28 21:30:00,607.4133333333333,0.0,,96.83333333333331,63.29,599.64,0.0,70.0,,0.0,74.0,0.0,70.0,1.0,0.0,70.43,,84.0,69.0,85.0,68.0,
69,2025-01-28 21:45:00,603.88,0.0,,96.5,59.67666666666667,599.64,0.0,70.0,,1.13,74.0,0.0,70.0,1.0,0.0,69.97333333333333,,84.0,69.0,85.0,68.0,
70,2025-01-28 22:00:00,600.35,0.0,,96.16666666666669,62.63666666666666,599.64,0.0,70.0,,2.24,74.0,0.0,70.0,1.0,0.0,69.91333333333334,,84.0,69.0,85.0,68.0,
71,2025-01-28 22:15:00,598.9366666666666,0.0,,96.33333333333331,62.580000000000005,599.64,0.0,70.0,,11.796666666666669,74.0,0.0,70.0,1.0,0.0,69.53666666666668,,84.0,69.0,85.0,68.0,
72,2025-01-28 22:30:00,607.41,0.0,,96.16666666666669,60.123333333333335,599.64,0.0,70.0,,14.496666666666668,74.0,0.0,70.0,1.0,0.0,69.55333333333333,,84.0,69.0,85.0,68.0,
73,2025-01-28 22:45:00,603.1733333333333,0.0,,96.5,67.2,599.64,0.0,70.0,,19.12333333333333,74.0,0.0,70.0,1.0,0.0,69.53333333333335,,84.0,69.0,85.0,68.0,
74,2025-01-28 23:00:00,596.1133333333333,0.0,,96.5,63.49666666666667,599.64,0.0,70.0,,23.90333333333333,74.0,0.0,70.0,1.0,0.0,69.45,,84.0,69.0,85.0,68.0,
75,2025-01-28 23:15:00,593.9933333333333,0.0,,97.0,69.52666666666666,599.64,0.0,70.0,,22.33333333333333,74.0,0.0,70.0,1.0,0.0,69.71,,84.0,69.0,85.0,68.0,
76,2025-01-28 23:30:00,598.9366666666666,0.0,,97.0,69.31333333333333,599.64,0.0,70.0,,20.116666666666664,74.0,0.0,70.0,1.0,0.0,69.88666666666667,,84.0,69.0,85.0,68.0,
