,time,AirFlow,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,StbyClgSp,StbyHtgSp,SuplFanCmd,SuplFanState,UnoccClgSp,UnoccHtgSp
1473,2025-02-12 18:15:00,541.02,0.0,47.833333333333336,76.59666666666666,542.43,0.0,70.0,46.64333333333334,74.0,0.0,70.0,,72.0,69.98666666666666,67.0,69.0,1.0,,85.0,68.0
1474,2025-02-12 18:30:00,545.9666666666667,0.0,46.0,76.24333333333334,538.9,0.0,70.0,46.02333333333333,74.0,0.0,70.0,,72.0,70.01666666666667,67.0,69.0,1.0,,85.0,68.0
1475,2025-02-12 18:45:00,531.8366666666667,0.0,44.5,75.33,529.0133333333333,0.0,70.0,43.943333333333335,74.0,0.0,70.0,,72.0,70.09666666666668,67.0,69.0,1.0,,85.0,68.0
1476,2025-02-12 19:00:00,530.4266666666667,0.0,47.16666666666666,75.92666666666668,536.7866666666667,0.0,70.0,45.46333333333333,74.0,0.0,70.0,,72.0,69.98666666666666,67.0,69.0,1.0,,85.0,68.0
1477,2025-02-12 19:15:00,521.9499999999999,0.0,43.5,75.08666666666666,524.0666666666667,0.0,70.0,42.876666666666665,74.0,0.0,70.0,,72.0,70.09666666666668,67.0,69.0,1.0,,85.0,68.0
1478,2025-02-12 19:30:00,513.4766666666666,0.0,43.66666666666666,74.52,518.4233333333333,0.0,70.0,41.71,74.0,0.0,70.0,,72.0,70.11666666666667,67.0,69.0,1.0,,85.0,68.0
1479,2025-02-12 19:45:00,512.77,0.0,43.66666666666666,74.35333333333334,515.5966666666667,0.0,70.0,41.22333333333333,74.0,0.0,70.0,,72.0,70.09666666666668,67.0,69.0,1.0,,85.0,68.0
1480,2025-02-12 20:00:00,506.41333333333336,0.0,44.0,74.00999999999999,510.6499999999999,0.0,70.0,39.906666666666666,74.0,0.0,70.0,,72.0,70.11666666666667,67.0,69.0,1.0,,85.0,68.0
1481,2025-02-12 20:15:00,503.235,0.0,42.0,73.03999999999999,495.82,0.0,70.0,37.45,74.0,0.0,70.0,,72.0,70.205,67.0,69.0,1.0,,85.0,68.0
1482,2025-02-12 20:30:00,482.5725,0.0,41.0,72.0275,484.1625,0.0,70.0,34.5125,74.0,0.0,70.0,,72.0,70.24000000000001,67.0,69.0,1.0,,85.0,68.0
1483,2025-02-12 20:45:00,476.04333333333335,0.0,40.0,71.50333333333333,475.3366666666666,0.0,70.0,32.79,74.0,0.0,70.0,,72.0,70.23,67.0,69.0,1.0,,85.0,68.0
1484,2025-02-12 21:00:00,474.63,0.0,42.16666666666666,71.64,478.16333333333336,0.0,70.0,33.37,74.0,0.0,70.0,,72.0,70.12,67.0,69.0,1.0,,85.0,68.0
1485,2025-02-12 21:15:00,473.92333333333335,0.0,40.16666666666666,71.35000000000001,473.92333333333335,0.0,70.0,32.28666666666667,74.0,0.0,70.0,,72.0,70.12,67.0,69.0,1.0,,85.0,68.0
1486,2025-02-12 21:30:00,471.8066666666667,0.0,39.833333333333336,71.16000000000001,469.6833333333333,0.0,70.0,31.42,74.0,0.0,70.0,,72.0,70.12,67.0,69.0,1.0,,85.0,68.0
1487,2025-02-12 21:45:00,464.0333333333333,0.0,39.66666666666666,70.96333333333332,465.4433333333333,0.0,70.0,30.626666666666665,74.0,0.0,70.0,,72.0,70.11666666666667,67.0,69.0,1.0,,85.0,68.0
1488,2025-02-12 22:00:00,464.0366666666667,0.0,40.5,71.03666666666668,466.15333333333336,0.0,70.0,30.656666666666663,74.0,0.0,70.0,,72.0,70.06,67.0,69.0,1.0,,85.0,68.0
1489,2025-02-12 22:15:00,457.68,0.0,40.0,70.92666666666666,464.0333333333333,0.0,70.0,30.313333333333333,74.0,0.0,70.0,,72.0,70.06666666666666,67.0,69.0,1.0,,85.0,68.0
1490,2025-02-12 22:30:00,476.04333333333335,0.0,42.5,71.36,470.39,0.0,70.0,31.64333333333333,74.0,0.0,70.0,,72.0,69.98666666666666,67.0,69.0,1.0,,85.0,68.0
1491,2025-02-12 22:45:00,468.9766666666666,0.0,42.66666666666666,71.67333333333333,472.51,0.0,70.0,32.14333333333333,74.0,0.0,70.0,,72.0,69.96666666666667,67.0,69.0,1.0,,85.0,68.0
1492,2025-02-12 23:00:00,480.28,0.0,43.5,72.70666666666666,487.34,0.0,70.0,35.18666666666667,74.0,0.0,70.0,,72.0,69.84666666666666,67.0,69.0,1.0,,85.0,68.0
1493,2025-02-12 23:15:00,498.64,0.0,44.333333333333336,73.13666666666667,495.1133333333333,0.0,70.0,36.84333333333333,74.0,0.0,70.0,,72.0,69.82666666666667,67.0,69.0,1.0,,85.0,68.0
1494,2025-02-12 23:30:00,495.81666666666666,0.0,44.66666666666666,73.39999999999999,499.35,0.0,70.0,37.72,74.0,0.0,70.0,,72.0,69.84333333333333,67.0,69.0,1.0,,85.0,68.0
1495,2025-02-12 23:45:00,512.7666666666667,0.0,45.66666666666666,74.46999999999998,511.3533333333333,0.0,70.0,40.053333333333335,74.0,0.0,70.0,,72.0,69.77666666666666,67.0,69.0,1.0,,85.0,68.0
1496,2025-02-13 00:00:00,514.8866666666667,0.0,45.66666666666666,74.89999999999999,517.01,0.0,70.0,41.25666666666667,74.0,0.0,70.0,,72.0,69.8,67.0,69.0,1.0,,85.0,68.0
1497,2025-02-13 00:15:00,519.83,0.0,46.333333333333336,75.34666666666668,521.2433333333333,0.0,70.0,42.3,74.0,0.0,70.0,,72.0,69.82666666666667,67.0,69.0,1.0,,85.0,68.0
1498,2025-02-13 00:30:00,524.0666666666667,0.0,47.0,75.89,526.1866666666666,0.0,70.0,43.23333333333333,74.0,0.0,70.0,,72.0,69.83333333333333,67.0,69.0,1.0,,85.0,68.0
1499,2025-02-13 00:45:00,529.72,0.0,47.833333333333336,76.54,532.5466666666667,0.0,70.0,44.59,74.0,0.0,70.0,,72.0,69.83333333333333,67.0,69.0,1.0,,85.0,68.0
1500,2025-02-13 01:00:00,526.1866666666666,0.0,47.16666666666666,76.17333333333333,526.1866666666666,0.0,70.0,43.653333333333336,74.0,0.0,70.0,,72.0,69.92999999999999,67.0,69.0,1.0,,85.0,68.0
1501,2025-02-13 01:15:00,521.2433333333333,0.0,47.66666666666666,76.06333333333333,525.48,0.0,70.0,43.31,74.0,0.0,70.0,,72.0,69.94666666666666,67.0,69.0,1.0,,85.0,68.0
1502,2025-02-13 01:30:00,521.2433333333333,0.0,48.0,76.13666666666667,526.1866666666666,0.0,70.0,43.16,74.0,0.0,70.0,,72.0,69.96666666666665,67.0,69.0,1.0,,85.0,68.0
1503,2025-02-13 01:45:00,524.7733333333334,0.0,48.0,76.04,523.36,0.0,70.0,42.79666666666666,74.0,0.0,70.0,,72.0,69.98666666666666,67.0,69.0,1.0,,85.0,68.0
1504,2025-02-13 02:00:00,524.7766666666666,0.0,48.0,75.99333333333334,523.36,0.0,70.0,42.77666666666667,74.0,0.0,70.0,,72.0,69.99333333333334,67.0,69.0,1.0,,85.0,68.0
1505,2025-02-13 02:15:00,517.0066666666667,0.0,47.66666666666666,75.26666666666667,515.5966666666667,0.0,70.0,40.91,74.0,0.0,70.0,,72.0,70.07,67.0,69.0,1.0,,85.0,68.0
1506,2025-02-13 02:30:00,512.0633333333334,0.0,46.833333333333336,74.77999999999999,508.53,0.0,70.0,39.66,74.0,0.0,70.0,,72.0,70.10333333333334,67.0,69.0,1.0,,85.0,68.0
1507,2025-02-13 02:45:00,499.35,0.0,46.66666666666666,74.66000000000001,506.41,0.0,70.0,38.903333333333336,74.0,0.0,70.0,,72.0,70.09,67.0,69.0,1.0,,85.0,68.0
1508,2025-02-13 03:00:00,500.0566666666667,0.0,46.333333333333336,74.27,500.0566666666667,0.0,70.0,38.03666666666667,74.0,0.0,70.0,,72.0,70.11,67.0,69.0,1.0,,85.0,68.0
1509,2025-02-13 03:15:00,492.9933333333333,0.0,46.16666666666666,73.69333333333333,496.5266666666666,0.0,70.0,37.02666666666666,74.0,0.0,70.0,,72.0,70.11,67.0,69.0,1.0,,85.0,68.0
1510,2025-02-13 03:30:00,487.34,0.0,46.0,73.26666666666667,494.4066666666667,0.0,70.0,36.61000000000001,74.0,0.0,70.0,,72.0,70.09,67.0,69.0,1.0,,85.0,68.0
1511,2025-02-13 03:45:00,493.7,0.0,46.16666666666666,73.43,495.82,0.0,70.0,36.78666666666667,74.0,0.0,70.0,,72.0,70.04666666666667,67.0,69.0,1.0,,85.0,68.0
1512,2025-02-13 04:00:00,495.82,0.0,46.833333333333336,73.48666666666666,497.94,0.0,70.0,37.223333333333336,74.0,0.0,70.0,,72.0,70.01666666666667,67.0,69.0,1.0,,85.0,68.0
1513,2025-02-13 04:15:00,500.0566666666667,0.0,46.833333333333336,73.5,498.6466666666667,0.0,70.0,37.63999999999999,74.0,0.0,70.0,,72.0,69.99333333333334,67.0,69.0,1.0,,85.0,68.0
1514,2025-02-13 04:30:00,507.8233333333333,0.0,47.5,73.88333333333334,503.5866666666666,0.0,70.0,38.47,74.0,0.0,70.0,,72.0,69.94333333333333,67.0,69.0,1.0,,85.0,68.0
1515,2025-02-13 04:45:00,507.82666666666665,0.0,47.5,74.08,506.41,0.0,70.0,39.24333333333333,74.0,0.0,70.0,,72.0,69.92666666666666,67.0,69.0,1.0,,85.0,68.0
1516,2025-02-13 05:00:00,515.5933333333334,0.0,48.833333333333336,74.47666666666667,514.1833333333333,0.0,70.0,40.77333333333333,74.0,0.0,70.0,,72.0,69.87666666666667,67.0,69.0,1.0,,85.0,68.0
1517,2025-02-13 05:15:00,519.8333333333334,0.0,49.5,75.21666666666665,523.36,0.0,70.0,42.45333333333333,74.0,0.0,70.0,,72.0,69.85,67.0,69.0,1.0,,85.0,68.0
1518,2025-02-13 05:30:00,525.48,0.0,51.0,75.67,529.0133333333333,0.0,70.0,43.95333333333334,74.0,0.0,70.0,,72.0,69.83333333333333,67.0,69.0,1.0,,85.0,68.0
1519,2025-02-13 05:45:00,538.1933333333333,0.0,53.833333333333336,76.30666666666666,537.49,0.0,70.0,46.00666666666666,74.0,0.0,70.0,,72.0,69.8,67.0,69.0,1.0,,85.0,68.0
1520,2025-02-13 06:00:00,553.0266666666666,0.0,57.0,77.83999999999999,553.03,0.0,70.0,48.946666666666665,74.0,0.0,70.0,,72.0,69.74,67.0,69.0,1.0,,85.0,68.0
1521,2025-02-13 06:15:00,561.5,0.0,59.5,78.34666666666668,558.6766666666666,0.0,70.0,49.95333333333334,74.0,0.0,70.0,,72.0,69.76333333333334,67.0,69.0,1.0,,85.0,68.0
1522,2025-02-13 06:30:00,560.09,0.0,57.16666666666666,78.69333333333333,563.62,0.0,70.0,51.1,74.0,0.0,70.0,,72.0,69.79333333333334,67.0,69.0,1.0,,85.0,68.0
1523,2025-02-13 06:45:00,572.8033333333334,0.0,56.333333333333336,79.43666666666667,572.0966666666667,0.0,70.0,52.91333333333333,74.0,0.0,70.0,,72.0,69.78333333333333,67.0,69.0,1.0,,85.0,68.0
1524,2025-02-13 07:00:00,577.0433333333334,0.0,56.5,80.11,581.2800000000001,0.0,70.0,54.71333333333333,74.0,0.0,70.0,,72.0,69.77666666666666,67.0,69.0,1.0,,85.0,68.0
1525,2025-02-13 07:15:00,578.4533333333334,0.0,56.16666666666666,80.29333333333334,583.3966666666666,0.0,70.0,55.18666666666667,74.0,0.0,70.0,,72.0,69.82,67.0,69.0,1.0,,85.0,68.0
1526,2025-02-13 07:30:00,587.6366666666667,0.0,56.5,80.66333333333334,587.6366666666667,0.0,70.0,56.080000000000005,74.0,0.0,70.0,,72.0,69.84,67.0,69.0,1.0,,85.0,68.0
1527,2025-02-13 07:45:00,590.4633333333333,0.0,56.333333333333336,80.84333333333333,591.8766666666667,0.0,70.0,57.00333333333333,74.0,0.0,70.0,,72.0,69.84333333333333,67.0,69.0,1.0,,85.0,68.0
1528,2025-02-13 08:00:00,592.5799999999999,0.0,58.333333333333336,81.08,596.8166666666666,0.0,70.0,57.98,74.0,0.0,70.0,,72.0,69.85,67.0,69.0,1.0,,85.0,68.0
1529,2025-02-13 08:15:00,601.0566666666667,0.0,62.0,81.25666666666666,601.76,0.0,70.0,59.07,74.0,0.0,70.0,,72.0,69.84666666666666,67.0,69.0,1.0,,85.0,68.0
1530,2025-02-13 08:30:00,602.4666666666667,0.0,63.16666666666666,81.93666666666667,606.7066666666666,0.0,70.0,60.053333333333335,74.0,0.0,70.0,,72.0,69.85666666666667,67.0,69.0,1.0,,85.0,68.0
1531,2025-02-13 08:45:00,604.5866666666667,0.0,63.16666666666666,82.07333333333334,605.2933333333334,0.0,70.0,59.96,74.0,0.0,70.0,,72.0,69.89333333333333,67.0,69.0,1.0,,85.0,68.0
1532,2025-02-13 09:00:00,598.2333333333332,0.0,62.5,81.63666666666667,602.4666666666667,0.0,70.0,59.50333333333333,74.0,0.0,70.0,,72.0,69.94666666666666,67.0,69.0,1.0,,85.0,68.0
1533,2025-02-13 09:15:00,606.7033333333334,0.0,59.5,81.97333333333334,606.7066666666666,0.0,70.0,60.0,74.0,0.0,70.0,,72.0,69.94,67.0,69.0,1.0,,85.0,68.0
1534,2025-02-13 09:30:00,606.0,0.0,61.66666666666666,82.41666666666667,608.8266666666667,0.0,70.0,60.56,74.0,0.0,70.0,,72.0,69.92666666666666,67.0,69.0,1.0,,85.0,68.0
1535,2025-02-13 09:45:00,624.3633333333333,0.0,62.333333333333336,83.52,621.5366666666667,0.0,70.0,63.23,74.0,0.0,70.0,,72.0,69.84,67.0,69.0,1.0,,85.0,68.0
1536,2025-02-13 10:00:00,620.8333333333334,0.0,63.5,83.7,627.8966666666666,0.0,70.0,64.64333333333333,74.0,0.0,70.0,,72.0,69.83333333333333,67.0,69.0,1.0,,85.0,68.0
1537,2025-02-13 10:15:00,634.9599999999999,0.0,64.0,84.60666666666667,635.6633333333333,0.0,70.0,66.11666666666666,74.0,0.0,70.0,,72.0,69.82,67.0,69.0,1.0,,85.0,68.0
1538,2025-02-13 10:30:00,645.5533333333333,0.0,64.0,85.50666666666666,644.8466666666667,0.0,70.0,67.77,74.0,0.0,70.0,,72.0,69.8,67.0,69.0,1.0,,85.0,68.0
1539,2025-02-13 10:45:00,649.0866666666667,0.0,63.833333333333336,86.47666666666667,649.0866666666667,0.0,70.0,69.05333333333333,74.0,0.0,70.0,,72.0,69.81333333333333,67.0,69.0,1.0,,85.0,68.0
1540,2025-02-13 11:00:00,654.7333333333333,0.0,63.5,86.10333333333334,654.0266666666666,0.0,70.0,70.01,74.0,0.0,70.0,,72.0,69.83333333333333,67.0,69.0,1.0,,85.0,68.0
1541,2025-02-13 11:15:00,654.7366666666667,0.0,63.833333333333336,86.58333333333333,659.6766666666667,0.0,70.0,71.17333333333333,74.0,0.0,70.0,,72.0,69.82666666666667,67.0,69.0,1.0,,85.0,68.0
1542,2025-02-13 11:30:00,663.21,0.0,64.66666666666667,87.00333333333333,664.6233333333333,0.0,70.0,72.17666666666666,74.0,0.0,70.0,,72.0,69.84,67.0,69.0,1.0,,85.0,68.0
1543,2025-02-13 11:45:00,670.98,0.0,69.0,87.12666666666667,669.5666666666667,0.0,70.0,73.14,74.0,0.0,70.0,,72.0,69.84,67.0,69.0,1.0,,85.0,68.0
1544,2025-02-13 12:00:00,666.0333333333333,0.0,67.0,87.53666666666668,673.8,0.0,70.0,74.12333333333333,74.0,0.0,70.0,,72.0,69.84666666666666,67.0,69.0,1.0,,85.0,68.0
1545,2025-02-13 12:15:00,682.28,0.0,67.83333333333333,87.87333333333333,680.8666666666667,0.0,70.0,75.51333333333334,74.0,0.0,70.0,,72.0,69.83333333333333,67.0,69.0,1.0,,85.0,68.0
1546,2025-02-13 12:30:00,687.9266666666666,0.0,67.16666666666667,88.73666666666668,687.2266666666666,0.0,70.0,76.95,74.0,0.0,70.0,,72.0,69.81333333333333,67.0,69.0,1.0,,85.0,68.0
1547,2025-02-13 12:45:00,690.7533333333334,0.0,66.83333333333333,88.98666666666668,692.1633333333333,0.0,70.0,77.89666666666666,74.0,0.0,70.0,,72.0,69.84,67.0,69.0,1.0,,85.0,68.0
1548,2025-02-13 13:00:00,694.9900000000001,0.0,65.33333333333333,89.20666666666666,696.4033333333333,0.0,70.0,78.85000000000001,74.0,0.0,70.0,,72.0,69.84333333333333,67.0,69.0,1.0,,85.0,68.0
1549,2025-02-13 13:15:00,704.8800000000001,0.0,67.5,89.55333333333333,702.0566666666667,0.0,70.0,79.94333333333333,74.0,0.0,70.0,,72.0,69.84333333333333,67.0,69.0,1.0,,85.0,68.0
1550,2025-02-13 13:30:00,698.5233333333334,0.0,67.66666666666667,89.58,700.6433333333334,0.0,70.0,79.85333333333334,74.0,0.0,70.0,,72.0,69.91000000000001,67.0,69.0,1.0,,85.0,68.0
1551,2025-02-13 13:45:00,690.75,0.0,64.66666666666667,89.22666666666667,697.11,0.0,70.0,78.95666666666666,74.0,0.0,70.0,,72.0,69.96666666666665,67.0,69.0,1.0,,85.0,68.0
1552,2025-02-13 14:00:00,693.5799999999999,0.0,66.0,88.83999999999999,698.5233333333334,0.0,70.0,79.18,74.0,0.0,70.0,,72.0,69.96,67.0,69.0,1.0,,85.0,68.0
1553,2025-02-13 14:15:00,699.23,0.0,64.83333333333333,89.00666666666666,697.11,0.0,70.0,79.07666666666667,74.0,0.0,70.0,,72.0,69.97333333333334,67.0,69.0,1.0,,85.0,68.0
1554,2025-02-13 14:30:00,679.4566666666666,0.0,63.16666666666666,88.17,683.6933333333333,0.0,70.0,76.30666666666667,74.0,0.0,70.0,,72.0,70.10666666666667,67.0,69.0,1.0,,85.0,68.0
1555,2025-02-13 14:45:00,678.04,0.0,63.5,87.42666666666666,678.7466666666666,0.0,70.0,75.20666666666666,74.0,0.0,70.0,,72.0,70.11333333333333,67.0,69.0,1.0,,85.0,68.0
1556,2025-02-13 15:00:00,672.39,0.0,64.0,86.85666666666667,672.3866666666667,0.0,70.0,73.96,74.0,0.0,70.0,,72.0,70.12,67.0,69.0,1.0,,85.0,68.0
1557,2025-02-13 15:15:00,668.86,0.0,62.5,86.28333333333335,665.33,0.0,70.0,72.24666666666667,74.0,0.0,70.0,,72.0,70.14999999999999,67.0,69.0,1.0,,85.0,68.0
1558,2025-02-13 15:30:00,649.79,0.0,60.0,84.95333333333333,649.7933333333334,0.0,70.0,69.10333333333334,74.0,0.0,70.0,,72.0,70.23666666666666,67.0,69.0,1.0,,85.0,68.0
1559,2025-02-13 15:45:00,649.0866666666667,0.0,59.66666666666666,84.26333333333334,646.9666666666667,0.0,70.0,68.46333333333332,74.0,0.0,70.0,,72.0,70.18666666666667,67.0,69.0,1.0,,85.0,68.0
1560,2025-02-13 16:00:00,642.02,0.0,59.5,83.97666666666667,644.8466666666667,0.0,70.0,67.77,74.0,0.0,70.0,,72.0,70.13333333333334,67.0,69.0,1.0,,85.0,68.0
1561,2025-02-13 16:15:00,625.7766666666666,0.0,58.0,82.58333333333333,632.84,0.0,70.0,65.45,74.0,0.0,70.0,,72.0,70.21333333333334,67.0,69.0,1.0,,85.0,68.0
1562,2025-02-13 16:30:00,631.4266666666666,0.0,60.833333333333336,82.41666666666667,632.1366666666667,0.0,70.0,65.46666666666665,74.0,0.0,70.0,,72.0,70.12,67.0,69.0,1.0,,85.0,68.0
1563,2025-02-13 16:45:00,625.07,0.0,61.0,81.91333333333334,627.8966666666666,0.0,70.0,64.51666666666667,74.0,0.0,70.0,,72.0,70.12,67.0,69.0,1.0,,85.0,68.0
1564,2025-02-13 17:00:00,625.07,0.0,59.833333333333336,81.70666666666666,629.3100000000001,0.0,70.0,64.91666666666667,74.0,0.0,70.0,,72.0,70.06,67.0,69.0,1.0,,85.0,68.0
1565,2025-02-13 17:15:00,626.4833333333332,0.0,58.66666666666666,81.55333333333333,622.95,0.0,70.0,63.693333333333335,74.0,0.0,70.0,,72.0,70.09666666666668,67.0,69.0,1.0,,85.0,68.0
1566,2025-02-13 17:30:00,638.4933333333333,0.0,59.66666666666666,82.80333333333333,635.66,0.0,70.0,66.15333333333332,74.0,0.0,70.0,,72.0,69.95333333333333,67.0,69.0,1.0,,85.0,68.0
1567,2025-02-13 17:45:00,635.6666666666666,0.0,59.833333333333336,82.96666666666665,639.1933333333333,0.0,70.0,67.02333333333333,74.0,0.0,70.0,,72.0,69.92333333333333,67.0,69.0,1.0,,85.0,68.0
1568,2025-02-13 18:00:00,639.1966666666667,0.0,59.833333333333336,83.14666666666666,641.3133333333334,0.0,70.0,67.29,74.0,0.0,70.0,,72.0,69.92333333333333,67.0,69.0,1.0,,85.0,68.0
1569,2025-02-13 18:15:00,650.4966666666667,0.0,61.333333333333336,84.56,655.4366666666666,0.0,70.0,69.65333333333332,74.0,0.0,70.0,,72.0,69.83,67.0,69.0,1.0,,85.0,68.0
1570,2025-02-13 18:30:00,635.6633333333333,0.0,62.333333333333336,83.57333333333332,643.4333333333333,0.0,70.0,67.72,74.0,0.0,70.0,,72.0,69.98,67.0,69.0,1.0,,85.0,68.0
1571,2025-02-13 18:45:00,635.6633333333333,0.0,62.833333333333336,83.06,637.0766666666667,0.0,70.0,66.3,74.0,0.0,70.0,,72.0,70.04666666666667,67.0,69.0,1.0,,85.0,68.0
1572,2025-02-13 19:00:00,627.8933333333333,0.0,61.5,82.58666666666666,634.9599999999999,0.0,70.0,65.76666666666667,74.0,0.0,70.0,,72.0,70.06,67.0,69.0,1.0,,85.0,68.0
1573,2025-02-13 19:15:00,631.43,0.0,62.0,83.03666666666668,637.78,0.0,70.0,66.73,74.0,0.0,70.0,,72.0,70.0,67.0,69.0,1.0,,85.0,68.0
1574,2025-02-13 19:30:00,644.8466666666667,0.0,60.16666666666666,83.44,642.02,0.0,70.0,67.62,74.0,0.0,70.0,,72.0,69.96,67.0,69.0,1.0,,85.0,68.0
1575,2025-02-13 19:45:00,646.9666666666667,0.0,61.5,83.58666666666666,644.14,0.0,70.0,67.76,74.0,0.0,70.0,,72.0,69.95333333333333,67.0,69.0,1.0,,85.0,68.0
1576,2025-02-13 20:00:00,644.8466666666667,0.0,60.66666666666666,83.95333333333333,646.9666666666667,0.0,70.0,68.43333333333334,74.0,0.0,70.0,,72.0,69.94333333333333,67.0,69.0,1.0,,85.0,68.0
1577,2025-02-13 20:15:00,643.4333333333333,0.0,60.66666666666666,84.19,649.0866666666667,0.0,70.0,68.55333333333333,74.0,0.0,70.0,,72.0,69.94333333333333,67.0,69.0,1.0,,85.0,68.0
1578,2025-02-13 20:30:00,642.7266666666666,0.0,59.5,83.99,645.5533333333333,0.0,70.0,68.14333333333333,74.0,0.0,70.0,,72.0,69.97333333333334,67.0,69.0,1.0,,85.0,68.0
1579,2025-02-13 20:45:00,645.5533333333333,0.0,59.0,83.78666666666668,644.8466666666667,0.0,70.0,67.91000000000001,74.0,0.0,70.0,,72.0,69.99333333333334,67.0,69.0,1.0,,85.0,68.0
1580,2025-02-13 21:00:00,634.9599999999999,0.0,58.0,82.77666666666667,632.84,0.0,70.0,65.57666666666667,74.0,0.0,70.0,,72.0,70.09666666666668,67.0,69.0,1.0,,85.0,68.0
1581,2025-02-13 21:15:00,636.37,0.0,58.833333333333336,82.93333333333334,635.6633333333333,0.0,70.0,66.09666666666666,74.0,0.0,70.0,,72.0,70.03333333333333,67.0,69.0,1.0,,85.0,68.0
1582,2025-02-13 21:30:00,631.43,0.0,58.16666666666666,82.94,634.2533333333332,0.0,70.0,65.92,74.0,0.0,70.0,,72.0,70.02666666666666,67.0,69.0,1.0,,85.0,68.0
1583,2025-02-13 21:45:00,629.3066666666667,0.0,58.16666666666666,82.28,629.31,0.0,70.0,65.22333333333334,74.0,0.0,70.0,,72.0,70.05666666666666,67.0,69.0,1.0,,85.0,68.0
1584,2025-02-13 22:00:00,636.37,0.0,58.833333333333336,82.67,634.9566666666666,0.0,70.0,66.00333333333333,74.0,0.0,70.0,,72.0,69.98666666666666,67.0,69.0,1.0,,85.0,68.0
1585,2025-02-13 22:15:00,634.2533333333332,0.0,58.0,83.43333333333334,639.9,0.0,70.0,66.89999999999999,74.0,0.0,70.0,,72.0,69.95,67.0,69.0,1.0,,85.0,68.0
1586,2025-02-13 22:30:00,637.7833333333333,0.0,59.0,83.27666666666666,637.0733333333333,0.0,70.0,66.59666666666666,74.0,0.0,70.0,,72.0,69.98,67.0,69.0,1.0,,85.0,68.0
1587,2025-02-13 22:45:00,641.3133333333334,0.0,58.0,82.89999999999999,637.0733333333333,0.0,70.0,66.27666666666666,74.0,0.0,70.0,,72.0,69.98666666666666,67.0,69.0,1.0,,85.0,68.0
1588,2025-02-13 23:00:00,637.78,0.0,58.833333333333336,83.19333333333333,639.9,0.0,70.0,67.01,74.0,0.0,70.0,,72.0,69.95333333333333,67.0,69.0,1.0,,85.0,68.0
1589,2025-02-13 23:15:00,634.96,0.0,57.66666666666666,82.84666666666668,639.1933333333333,0.0,70.0,66.83666666666666,74.0,0.0,70.0,,72.0,69.97333333333334,67.0,69.0,1.0,,85.0,68.0
1590,2025-02-13 23:30:00,647.67,0.0,60.16666666666666,83.43666666666667,647.6733333333333,0.0,70.0,68.45666666666666,74.0,0.0,70.0,,72.0,69.90666666666667,67.0,69.0,1.0,,85.0,68.0
1591,2025-02-13 23:45:00,662.5033333333334,0.0,63.66666666666666,85.45666666666666,668.8566666666667,0.0,70.0,73.10333333333334,74.0,0.0,70.0,,72.0,69.74666666666666,67.0,69.0,1.0,,85.0,68.0
1592,2025-02-14 00:00:00,680.1566666666666,0.0,65.5,86.30333333333334,679.4533333333333,0.0,70.0,75.07666666666667,74.0,0.0,70.0,,72.0,69.73333333333333,67.0,69.0,1.0,,85.0,68.0
1593,2025-02-14 00:15:00,675.92,0.0,64.83333333333333,86.13333333333333,682.28,0.0,70.0,75.54666666666667,74.0,0.0,70.0,,72.0,69.80666666666667,67.0,69.0,1.0,,85.0,68.0
1594,2025-02-14 00:30:00,689.3433333333332,0.0,64.16666666666667,86.35333333333334,682.9866666666667,0.0,70.0,75.96666666666665,74.0,0.0,70.0,,72.0,69.84,67.0,69.0,1.0,,85.0,68.0
1595,2025-02-14 00:45:00,702.7633333333333,0.0,65.83333333333333,87.58999999999999,702.0566666666667,0.0,70.0,79.94333333333333,74.0,0.0,70.0,,72.0,69.72333333333333,67.0,69.0,1.0,,85.0,68.0
1596,2025-02-14 01:00:00,712.65,0.0,66.33333333333333,88.34333333333332,714.0600000000001,0.0,70.0,82.49,74.0,0.0,70.0,,72.0,69.70333333333333,67.0,69.0,1.0,,85.0,68.0
1597,2025-02-14 01:15:00,726.7733333333332,0.0,67.33333333333333,89.05333333333334,726.0733333333333,0.0,70.0,84.95333333333333,74.0,0.0,70.0,,72.0,69.67666666666666,67.0,69.0,1.0,,85.0,68.0
1598,2025-02-14 01:30:00,740.9,0.0,68.66666666666667,90.01333333333332,743.7233333333334,0.0,70.0,88.61666666666667,74.0,0.0,70.0,,72.0,69.6,67.0,69.0,1.0,,85.0,68.0
1599,2025-02-14 01:45:00,758.5566666666667,0.0,71.16666666666667,91.05333333333331,762.09,0.0,70.0,92.53333333333336,74.0,0.0,70.0,,72.0,69.56333333333333,67.0,69.0,1.0,,85.0,68.0
1600,2025-02-14 02:00:00,782.5733333333334,0.0,74.16666666666667,92.18333333333334,780.4533333333334,0.0,70.0,96.15,74.0,0.0,70.0,,72.0,69.53666666666668,67.0,69.0,1.0,,85.0,68.0
1601,2025-02-14 02:15:00,777.63,0.0,75.66666666666667,92.24666666666668,778.3366666666667,0.0,70.0,96.11666666666667,74.0,0.0,70.0,,72.0,69.69,67.0,69.0,1.0,,85.0,68.0
