,time,AirFlow,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmSp,RmTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp
327,2025-01-31 14:15:00,477.45666666666665,0.0,1.5,82.47333333333333,480.99,0.0,70.0,58.93666666666667,74.0,0.0,70.0,72.0,70.88666666666667,84.0,69.0,78.0,68.0
328,2025-01-31 14:30:00,483.81,0.0,2.833333333333333,77.44333333333333,480.99,0.0,70.0,46.44,74.0,0.0,70.0,72.0,71.13333333333333,84.0,69.0,78.0,68.0
329,2025-01-31 14:45:00,471.8066666666667,0.0,1.6666666666666667,73.87333333333333,480.99,0.0,70.0,38.66666666666666,74.0,0.0,70.0,72.0,71.09333333333332,84.0,69.0,78.0,68.0
330,2025-01-31 15:00:00,470.39,0.0,1.0,72.80666666666667,480.99,0.0,70.0,35.89333333333334,74.0,0.0,70.0,72.0,70.85000000000001,84.0,69.0,78.0,68.0
331,2025-01-31 15:15:00,489.46,0.0,1.1666666666666667,72.24666666666667,480.99,0.0,70.0,34.306666666666665,74.0,0.0,70.0,72.0,70.64999999999999,84.0,69.0,78.0,68.0
332,2025-01-31 15:30:00,478.16,0.0,0.5,70.52666666666666,480.99,0.0,70.0,28.96,74.0,0.0,70.0,72.0,70.68,84.0,69.0,78.0,68.0
333,2025-01-31 15:45:00,480.9866666666667,0.0,1.5,69.03,480.99,0.0,70.0,24.72666666666667,74.0,0.0,70.0,72.0,70.62666666666667,84.0,69.0,78.0,68.0
334,2025-01-31 16:00:00,478.8633333333334,0.0,2.333333333333333,69.42333333333333,480.99,0.0,70.0,27.593333333333334,74.0,0.0,70.0,72.0,70.28666666666668,84.0,69.0,78.0,68.0
335,2025-01-31 16:15:00,480.2766666666666,0.0,2.1666666666666665,70.31,480.99,0.0,70.0,31.113333333333333,74.0,0.0,70.0,72.0,70.06666666666666,84.0,69.0,78.0,68.0
336,2025-01-31 16:30:00,482.4,0.0,2.333333333333333,71.63333333333334,480.99,0.0,70.0,35.99333333333333,74.0,0.0,70.0,72.0,69.82666666666667,84.0,69.0,78.0,68.0
337,2025-01-31 16:45:00,488.05,0.0,2.333333333333333,74.72333333333334,480.99,0.0,70.0,43.80666666666667,74.0,0.0,70.0,72.0,69.55333333333333,84.0,69.0,78.0,68.0
338,2025-01-31 17:00:00,475.3366666666666,0.0,2.5,78.41000000000001,480.99,0.0,70.0,53.586666666666666,74.0,0.0,70.0,72.0,69.31,84.0,69.0,78.0,68.0
339,2025-01-31 17:15:00,468.9766666666666,0.0,2.1666666666666665,80.74333333333334,480.99,0.0,70.0,58.620000000000005,74.0,0.0,70.0,72.0,69.3,84.0,69.0,78.0,68.0
340,2025-01-31 17:30:00,481.6933333333333,0.0,1.8333333333333333,81.66666666666667,480.99,0.0,70.0,60.55666666666667,74.0,0.0,70.0,72.0,69.44666666666667,84.0,69.0,78.0,68.0
341,2025-01-31 17:45:00,467.56666666666666,0.0,2.333333333333333,84.71,480.99,0.0,70.0,67.62333333333333,74.0,0.0,70.0,72.0,69.31666666666666,84.0,69.0,78.0,68.0
342,2025-01-31 18:00:00,478.87000000000006,0.0,2.0,87.29666666666667,480.99,0.0,70.0,73.74,74.0,0.0,70.0,72.0,69.26666666666667,84.0,69.0,78.0,68.0
343,2025-01-31 18:15:00,477.4533333333334,0.0,1.8333333333333333,88.25666666666666,480.99,0.0,70.0,75.24666666666667,74.0,0.0,70.0,72.0,69.42666666666666,84.0,69.0,78.0,68.0
344,2025-01-31 18:30:00,473.2166666666667,0.0,2.1666666666666665,88.53666666666668,480.99,0.0,70.0,75.24666666666667,74.0,0.0,70.0,72.0,69.60666666666667,84.0,69.0,78.0,68.0
345,2025-01-31 18:45:00,477.45666666666665,0.0,2.333333333333333,88.92999999999999,480.99,0.0,70.0,75.73333333333333,74.0,0.0,70.0,72.0,69.69666666666666,84.0,69.0,78.0,68.0
346,2025-01-31 19:00:00,488.05,0.0,2.333333333333333,89.25333333333333,480.99,0.0,70.0,76.51333333333334,74.0,0.0,70.0,72.0,69.75999999999999,84.0,69.0,78.0,68.0
347,2025-01-31 19:15:00,489.4633333333333,0.0,2.833333333333333,89.74666666666667,480.99,0.0,70.0,76.73,74.0,0.0,70.0,72.0,69.82,84.0,69.0,78.0,68.0
348,2025-01-31 19:30:00,476.04,0.0,2.833333333333333,90.18666666666668,480.99,0.0,70.0,80.07,74.0,0.0,70.0,72.0,69.73,84.0,69.0,78.0,68.0
349,2025-01-31 19:45:00,485.93,0.0,2.833333333333333,90.48,480.99,0.0,70.0,80.70666666666666,74.0,0.0,70.0,72.0,69.79333333333334,84.0,69.0,78.0,68.0
350,2025-01-31 20:00:00,480.2833333333333,0.0,2.333333333333333,90.55333333333331,480.99,0.0,70.0,81.25333333333333,74.0,0.0,70.0,72.0,69.84,84.0,69.0,78.0,68.0
351,2025-01-31 20:15:00,494.4066666666667,0.0,2.333333333333333,90.67666666666666,480.99,0.0,70.0,82.13,74.0,0.0,70.0,72.0,69.87666666666667,84.0,69.0,78.0,68.0
352,2025-01-31 20:30:00,480.28,0.0,2.333333333333333,90.50333333333332,480.99,0.0,70.0,82.38666666666667,74.0,0.0,70.0,72.0,69.88666666666667,84.0,69.0,78.0,68.0
353,2025-01-31 20:45:00,468.98,0.0,2.1666666666666665,90.42333333333332,480.99,0.0,70.0,84.81333333333333,74.0,0.0,70.0,72.0,69.82,84.0,69.0,78.0,68.0
354,2025-01-31 21:00:00,470.39,0.0,2.333333333333333,90.58,480.99,0.0,70.0,85.40333333333335,74.0,0.0,70.0,72.0,69.84666666666666,84.0,69.0,78.0,68.0
355,2025-01-31 21:15:00,469.68666666666667,0.0,2.333333333333333,90.77333333333333,480.99,0.0,70.0,86.89999999999999,74.0,0.0,70.0,72.0,69.83333333333333,84.0,69.0,78.0,68.0
356,2025-01-31 21:30:00,472.51,0.0,2.333333333333333,90.81666666666666,480.99,0.0,70.0,88.13666666666666,74.0,0.0,70.0,72.0,69.82333333333332,84.0,69.0,78.0,68.0
357,2025-01-31 21:45:00,476.7466666666666,0.0,2.333333333333333,90.88666666666668,480.99,0.0,70.0,90.09333333333332,74.0,0.0,70.0,72.0,69.79666666666667,84.0,69.0,78.0,68.0
358,2025-01-31 22:00:00,472.51,0.0,2.1666666666666665,91.17666666666666,480.99,0.0,70.0,92.67,74.0,0.0,70.0,72.0,69.75333333333333,84.0,69.0,78.0,68.0
359,2025-01-31 22:15:00,483.81,0.0,1.5,89.45666666666666,480.99,0.0,70.0,87.75666666666666,74.0,0.0,70.0,72.0,70.03333333333335,84.0,69.0,78.0,68.0
360,2025-01-31 22:30:00,482.4,0.0,1.8333333333333333,88.44,480.99,0.0,70.0,84.74333333333334,74.0,0.0,70.0,72.0,70.14333333333333,84.0,69.0,78.0,68.0
361,2025-01-31 22:45:00,474.63,0.0,2.0,86.57,480.99,0.0,70.0,78.77666666666666,74.0,0.0,70.0,72.0,70.34666666666666,84.0,69.0,78.0,68.0
362,2025-01-31 23:00:00,488.05,0.0,2.1666666666666665,85.2,480.99,0.0,70.0,75.07,74.0,0.0,70.0,72.0,70.38333333333333,84.0,69.0,78.0,68.0
363,2025-01-31 23:15:00,477.4533333333333,0.0,2.5,84.21666666666667,480.99,0.0,70.0,73.07666666666667,74.0,0.0,70.0,72.0,70.32,84.0,69.0,78.0,68.0
364,2025-01-31 23:30:00,484.51666666666665,0.0,2.5,83.7,480.99,0.0,70.0,71.40666666666667,74.0,0.0,70.0,72.0,70.32333333333334,84.0,69.0,78.0,68.0
365,2025-01-31 23:45:00,479.5733333333333,0.0,1.5,81.46666666666667,480.99,0.0,70.0,64.66666666666667,74.0,0.0,70.0,72.0,70.49,84.0,69.0,78.0,68.0
366,2025-02-01 00:00:00,484.51666666666665,0.0,1.1666666666666667,79.7,480.99,0.0,70.0,59.88,74.0,0.0,70.0,72.0,70.53333333333335,84.0,69.0,78.0,68.0
367,2025-02-01 00:15:00,485.22333333333336,0.0,1.0,78.13333333333333,480.99,0.0,70.0,56.13666666666666,74.0,0.0,70.0,72.0,70.52,84.0,69.0,78.0,68.0
368,2025-02-01 00:30:00,483.1066666666666,0.0,1.0,77.67666666666666,480.99,0.0,70.0,55.10333333333333,74.0,0.0,70.0,72.0,70.38666666666667,84.0,69.0,78.0,68.0
369,2025-02-01 00:45:00,476.04333333333335,0.0,1.5,77.66666666666667,480.99,0.0,70.0,54.91,74.0,0.0,70.0,72.0,70.28666666666668,84.0,69.0,78.0,68.0
370,2025-02-01 01:00:00,480.28,0.0,2.6666666666666665,76.42999999999999,480.99,0.0,70.0,51.28666666666667,74.0,0.0,70.0,72.0,70.34666666666666,84.0,69.0,78.0,68.0
371,2025-02-01 01:15:00,476.7466666666666,0.0,3.5,74.64666666666666,480.99,0.0,70.0,47.16,74.0,0.0,70.0,72.0,70.39666666666666,84.0,69.0,78.0,68.0
372,2025-02-01 01:30:00,478.87000000000006,0.0,4.5,74.21,480.99,0.0,70.0,46.25333333333333,74.0,0.0,70.0,72.0,70.3,84.0,69.0,78.0,68.0
373,2025-02-01 01:45:00,482.3966666666667,0.0,5.333333333333333,73.87333333333333,480.99,0.0,70.0,44.95666666666667,74.0,0.0,70.0,72.0,70.26333333333334,84.0,69.0,78.0,68.0
374,2025-02-01 02:00:00,477.45666666666665,0.0,5.5,73.25666666666667,480.99,0.0,70.0,43.22666666666667,74.0,0.0,70.0,72.0,70.24333333333334,84.0,69.0,78.0,68.0
375,2025-02-01 02:15:00,482.4,0.0,6.0,72.53333333333333,480.99,0.0,70.0,41.79666666666667,74.0,0.0,70.0,72.0,70.23,84.0,69.0,78.0,68.0
376,2025-02-01 02:30:00,481.69000000000005,0.0,6.333333333333333,71.96666666666665,480.99,0.0,70.0,40.13666666666666,74.0,0.0,70.0,72.0,70.22,84.0,69.0,78.0,68.0
377,2025-02-01 02:45:00,485.22333333333336,0.0,7.0,71.06666666666666,480.99,0.0,70.0,37.81333333333333,74.0,0.0,70.0,72.0,70.24333333333334,84.0,69.0,78.0,68.0
378,2025-02-01 03:00:00,478.16,0.0,7.5,70.28666666666668,480.99,0.0,70.0,35.78333333333333,74.0,0.0,70.0,72.0,70.25,84.0,69.0,78.0,68.0
379,2025-02-01 03:15:00,483.1066666666666,0.0,7.833333333333333,69.47666666666667,480.99,0.0,70.0,33.61666666666667,74.0,0.0,70.0,72.0,70.25666666666666,84.0,69.0,78.0,68.0
380,2025-02-01 03:30:00,483.8066666666667,0.0,8.333333333333334,68.88333333333333,480.99,0.0,70.0,31.526666666666667,74.0,0.0,70.0,72.0,70.27,84.0,69.0,78.0,68.0
381,2025-02-01 03:45:00,473.92333333333335,0.0,8.333333333333334,67.95666666666666,480.99,0.0,70.0,27.926666666666662,74.0,0.0,70.0,72.0,70.32666666666667,84.0,69.0,78.0,68.0
382,2025-02-01 04:00:00,489.4633333333333,0.0,8.5,66.57000000000001,480.99,0.0,70.0,22.92,74.0,0.0,70.0,72.0,70.44,84.0,69.0,78.0,68.0
383,2025-02-01 04:15:00,475.3366666666666,0.0,8.833333333333334,65.29,480.99,0.0,70.0,17.416666666666668,74.0,0.0,70.0,72.0,70.52666666666666,84.0,69.0,78.0,68.0
384,2025-02-01 04:30:00,474.63,0.0,8.666666666666666,64.31333333333333,480.99,0.0,70.0,12.829999999999998,74.0,0.0,70.0,72.0,70.54666666666667,84.0,69.0,78.0,68.0
385,2025-02-01 04:45:00,485.22,0.0,8.5,63.64666666666667,480.99,0.0,70.0,8.81,74.0,0.0,70.0,72.0,70.54,84.0,69.0,78.0,68.0
386,2025-02-01 05:00:00,487.34,0.0,8.166666666666666,63.68666666666667,480.99,0.0,70.0,4.766666666666667,74.0,0.0,70.0,72.0,70.54,84.0,69.0,78.0,68.0
387,2025-02-01 05:15:00,479.5733333333333,0.0,8.166666666666666,63.77333333333333,480.99,0.0,70.0,2.83,74.0,0.0,70.0,72.0,70.44,84.0,69.0,78.0,68.0
388,2025-02-01 05:30:00,480.2766666666666,0.0,8.0,63.876666666666665,480.99,0.0,70.0,0.7000000000000001,74.0,0.0,70.0,72.0,70.38666666666667,84.0,69.0,78.0,68.0
389,2025-02-01 05:45:00,477.45666666666665,0.0,8.0,63.97,480.99,0.0,70.0,0.0,74.0,0.0,70.0,72.0,70.33666666666666,84.0,69.0,78.0,68.0
390,2025-02-01 06:00:00,478.16,0.0,8.166666666666666,63.91333333333333,480.99,0.0,70.0,0.0,74.0,0.0,70.0,72.0,70.25,84.0,69.0,78.0,68.0
391,2025-02-01 06:15:00,483.1066666666666,0.0,7.5,63.8,480.99,0.0,70.0,0.0,74.0,0.0,70.0,72.0,70.24333333333334,84.0,69.0,78.0,68.0
392,2025-02-01 06:30:00,473.22,0.0,10.5,63.35,480.99,0.0,70.0,0.0,74.0,0.0,70.0,72.0,70.27333333333333,84.0,69.0,78.0,68.0
393,2025-02-01 06:45:00,479.57,0.0,13.5,64.36333333333333,480.99,0.0,70.0,0.0,74.0,0.0,70.0,72.0,70.18333333333334,84.0,69.0,78.0,68.0
394,2025-02-01 07:00:00,483.8133333333333,0.0,13.0,64.85333333333334,480.99,0.0,70.0,10.733333333333334,74.0,0.0,70.0,72.0,69.52,84.0,69.0,78.0,68.0
395,2025-02-01 07:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
396,2025-02-01 07:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
397,2025-02-01 07:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
398,2025-02-01 08:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
399,2025-02-01 08:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
400,2025-02-01 08:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
401,2025-02-01 08:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
402,2025-02-01 09:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
403,2025-02-01 09:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
404,2025-02-01 09:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
405,2025-02-01 09:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
406,2025-02-01 10:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
407,2025-02-01 10:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
408,2025-02-01 10:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
409,2025-02-01 10:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
410,2025-02-01 11:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
411,2025-02-01 11:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
412,2025-02-01 11:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
413,2025-02-01 11:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
414,2025-02-01 12:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
415,2025-02-01 12:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
416,2025-02-01 12:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
417,2025-02-01 12:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
418,2025-02-01 13:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
419,2025-02-01 13:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
420,2025-02-01 13:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
421,2025-02-01 13:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
422,2025-02-01 14:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
423,2025-02-01 14:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
424,2025-02-01 14:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
425,2025-02-01 14:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
426,2025-02-01 15:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
427,2025-02-01 15:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
428,2025-02-01 15:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
429,2025-02-01 15:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
430,2025-02-01 16:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
431,2025-02-01 16:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
432,2025-02-01 16:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
433,2025-02-01 16:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
434,2025-02-01 17:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
435,2025-02-01 17:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
436,2025-02-01 17:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
437,2025-02-01 17:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
438,2025-02-01 18:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
439,2025-02-01 18:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
440,2025-02-01 18:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
441,2025-02-01 18:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
442,2025-02-01 19:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
443,2025-02-01 19:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
444,2025-02-01 19:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
445,2025-02-01 19:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
446,2025-02-01 20:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
447,2025-02-01 20:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
448,2025-02-01 20:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
449,2025-02-01 20:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
450,2025-02-01 21:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
451,2025-02-01 21:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
452,2025-02-01 21:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
453,2025-02-01 21:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
454,2025-02-01 22:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
455,2025-02-01 22:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
456,2025-02-01 22:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
457,2025-02-01 22:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
458,2025-02-01 23:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
459,2025-02-01 23:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
460,2025-02-01 23:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
461,2025-02-01 23:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
462,2025-02-02 00:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
463,2025-02-02 00:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
464,2025-02-02 00:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
465,2025-02-02 00:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
466,2025-02-02 01:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
467,2025-02-02 01:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
468,2025-02-02 01:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
469,2025-02-02 01:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
470,2025-02-02 02:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
471,2025-02-02 02:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
472,2025-02-02 02:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
473,2025-02-02 02:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
474,2025-02-02 03:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
475,2025-02-02 03:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
476,2025-02-02 03:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
477,2025-02-02 03:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
478,2025-02-02 04:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
479,2025-02-02 04:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
480,2025-02-02 04:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
481,2025-02-02 04:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
482,2025-02-02 05:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
483,2025-02-02 05:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
484,2025-02-02 05:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
485,2025-02-02 05:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
486,2025-02-02 06:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
487,2025-02-02 06:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
488,2025-02-02 06:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
489,2025-02-02 06:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
490,2025-02-02 07:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
491,2025-02-02 07:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
492,2025-02-02 07:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
493,2025-02-02 07:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
494,2025-02-02 08:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
495,2025-02-02 08:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
496,2025-02-02 08:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
497,2025-02-02 08:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
498,2025-02-02 09:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
499,2025-02-02 09:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
500,2025-02-02 09:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
501,2025-02-02 09:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
502,2025-02-02 10:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
503,2025-02-02 10:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
504,2025-02-02 10:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
505,2025-02-02 10:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
506,2025-02-02 11:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
507,2025-02-02 11:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
508,2025-02-02 11:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
509,2025-02-02 11:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
510,2025-02-02 12:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
511,2025-02-02 12:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
512,2025-02-02 12:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
513,2025-02-02 12:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
514,2025-02-02 13:00:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
515,2025-02-02 13:15:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
516,2025-02-02 13:30:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
517,2025-02-02 13:45:00,,,,,480.99,,70.0,,74.0,,70.0,72.0,,84.0,69.0,78.0,68.0
