,time,AirFlow,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmSp,RmTemp,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,oppMode
708,2025-02-04 18:45:00,65.68666666666667,0.0,46.5,66.00666666666666,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.23666666666666,,67.0,69.0,85.0,55.0,0.0
709,2025-02-04 19:00:00,61.45,0.0,46.333333333333336,66.20666666666666,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.70666666666666,,67.0,69.0,85.0,55.0,0.0
710,2025-02-04 19:15:00,65.68666666666667,0.0,46.0,66.35666666666667,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.88666666666667,,67.0,69.0,85.0,55.0,0.0
711,2025-02-04 19:30:00,66.39333333333333,0.0,46.0,66.14,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.56,,67.0,69.0,85.0,55.0,0.0
712,2025-02-04 19:45:00,67.09666666666666,0.0,45.833333333333336,66.31,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.60666666666667,,67.0,69.0,85.0,55.0,0.0
713,2025-02-04 20:00:00,64.98,0.0,45.66666666666666,66.83666666666666,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.65666666666668,,67.0,69.0,85.0,55.0,0.0
714,2025-02-04 20:15:00,64.27666666666666,0.0,45.16666666666666,67.10000000000001,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.81,,67.0,69.0,85.0,55.0,0.0
715,2025-02-04 20:30:00,66.39,0.0,44.5,67.14666666666666,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.18333333333334,,67.0,69.0,85.0,55.0,0.0
716,2025-02-04 20:45:00,62.156666666666666,0.0,43.66666666666666,67.08,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.23,,67.0,69.0,85.0,55.0,0.0
717,2025-02-04 21:00:00,64.98,0.0,44.16666666666666,66.97,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.23,,67.0,69.0,85.0,55.0,0.0
718,2025-02-04 21:15:00,67.80333333333333,0.0,44.16666666666666,67.05,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.22333333333334,,67.0,69.0,85.0,55.0,0.0
719,2025-02-04 21:30:00,64.98,0.0,44.16666666666666,66.96333333333332,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.18333333333334,,67.0,69.0,85.0,55.0,0.0
720,2025-02-04 21:45:00,63.57,0.0,44.0,66.93333333333334,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.20333333333333,,67.0,69.0,85.0,55.0,0.0
721,2025-02-04 22:00:00,67.09666666666666,0.0,44.16666666666666,66.92333333333333,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.08333333333333,,67.0,69.0,85.0,55.0,0.0
722,2025-02-04 22:15:00,66.39333333333333,0.0,44.333333333333336,66.80666666666667,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.96333333333332,,67.0,69.0,85.0,55.0,0.0
723,2025-02-04 22:30:00,65.69,0.0,44.16666666666666,66.62666666666667,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.83666666666666,,67.0,69.0,85.0,55.0,0.0
724,2025-02-04 22:45:00,66.39333333333333,0.0,44.0,66.49333333333333,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.70666666666666,,67.0,69.0,85.0,55.0,0.0
725,2025-02-04 23:00:00,65.68333333333334,0.0,44.0,66.36666666666667,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.56,,67.0,69.0,85.0,55.0,0.0
726,2025-02-04 23:15:00,63.57,0.0,44.5,66.21,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.47333333333334,,67.0,69.0,85.0,55.0,0.0
727,2025-02-04 23:30:00,64.98333333333333,0.0,44.833333333333336,66.08666666666666,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.37666666666667,,67.0,69.0,85.0,55.0,0.0
728,2025-02-04 23:45:00,64.27666666666666,0.0,45.66666666666666,65.93333333333334,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.26333333333334,,67.0,69.0,85.0,55.0,0.0
729,2025-02-05 00:00:00,66.39333333333333,0.0,46.333333333333336,65.81666666666666,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.14333333333333,,67.0,69.0,85.0,55.0,0.0
730,2025-02-05 00:15:00,65.68666666666667,0.0,47.0,65.73,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.07333333333334,,67.0,69.0,85.0,55.0,0.0
731,2025-02-05 00:30:00,61.45,0.0,47.833333333333336,65.69,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,70.98,,67.0,69.0,85.0,55.0,0.0
732,2025-02-05 00:45:00,62.86333333333334,0.0,48.0,65.56333333333333,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,70.64,,67.0,69.0,85.0,55.0,0.0
733,2025-02-05 01:00:00,64.98,0.0,48.333333333333336,65.44,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,70.37666666666667,,67.0,69.0,85.0,55.0,0.0
734,2025-02-05 01:15:00,62.156666666666666,0.0,47.833333333333336,65.37666666666667,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,70.23,,67.0,69.0,85.0,55.0,0.0
735,2025-02-05 01:30:00,65.68666666666667,0.0,48.5,65.28,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,70.11,,67.0,69.0,85.0,55.0,0.0
736,2025-02-05 01:45:00,63.57,0.0,48.5,65.25666666666667,63.57,0.0,70.0,0.0466666666666666,74.0,0.0,70.0,0.0,70.01666666666667,,67.0,69.0,85.0,55.0,0.0
737,2025-02-05 02:00:00,62.86333333333334,0.0,49.16666666666666,65.18666666666667,63.57,0.0,70.0,0.7533333333333334,74.0,0.0,70.0,0.0,69.95666666666666,,67.0,69.0,85.0,55.0,0.0
738,2025-02-05 02:15:00,61.45,0.0,49.0,65.12666666666667,63.57,0.0,70.0,3.103333333333333,74.0,0.0,70.0,0.0,69.86999999999999,,67.0,69.0,85.0,55.0,0.0
739,2025-02-05 02:30:00,64.27666666666666,0.0,50.0,65.14666666666666,63.57,0.0,70.0,4.953333333333333,74.0,0.0,70.0,0.0,69.83333333333333,,67.0,69.0,85.0,55.0,0.0
740,2025-02-05 02:45:00,66.39333333333333,0.0,49.66666666666666,65.61333333333333,63.57,0.0,70.0,7.423333333333333,74.0,0.0,70.0,0.0,69.77666666666666,,67.0,69.0,85.0,55.0,0.0
741,2025-02-05 03:00:00,62.86333333333334,0.0,50.16666666666666,66.45,63.57,0.0,70.0,9.556666666666668,74.0,0.0,70.0,0.0,69.75333333333333,,67.0,69.0,85.0,55.0,0.0
742,2025-02-05 03:15:00,64.27666666666666,0.0,49.5,66.7,63.57,0.0,70.0,10.04,74.0,0.0,70.0,0.0,69.80666666666666,,67.0,69.0,85.0,55.0,0.0
743,2025-02-05 03:30:00,66.39333333333333,0.0,50.0,67.14666666666666,63.57,0.0,70.0,11.15,74.0,0.0,70.0,0.0,69.82,,67.0,69.0,85.0,55.0,0.0
744,2025-02-05 03:45:00,62.156666666666666,0.0,49.66666666666666,67.50666666666666,63.57,0.0,70.0,11.973333333333334,74.0,0.0,70.0,0.0,69.84,,67.0,69.0,85.0,55.0,0.0
745,2025-02-05 04:00:00,65.69,0.0,49.833333333333336,67.54666666666667,63.57,0.0,70.0,12.383333333333333,74.0,0.0,70.0,0.0,69.87666666666667,,67.0,69.0,85.0,55.0,0.0
746,2025-02-05 04:15:00,64.27666666666666,0.0,49.66666666666666,67.42999999999999,63.57,0.0,70.0,11.963333333333331,74.0,0.0,70.0,0.0,69.92999999999999,,67.0,69.0,85.0,55.0,0.0
747,2025-02-05 04:30:00,64.98333333333333,0.0,49.833333333333336,67.42333333333333,63.57,0.0,70.0,12.153333333333334,74.0,0.0,70.0,0.0,69.93666666666667,,67.0,69.0,85.0,55.0,0.0
748,2025-02-05 04:45:00,63.57,0.0,50.0,67.43333333333334,63.57,0.0,70.0,12.15,74.0,0.0,70.0,0.0,69.96,,67.0,69.0,85.0,55.0,0.0
749,2025-02-05 05:00:00,66.39,0.0,49.833333333333336,67.44666666666666,63.57,0.0,70.0,12.263333333333334,74.0,0.0,70.0,0.0,69.96,,67.0,69.0,85.0,55.0,0.0
750,2025-02-05 05:15:00,63.57,0.0,49.5,67.57,63.57,0.0,70.0,12.453333333333331,74.0,0.0,70.0,0.0,69.96666666666665,,67.0,69.0,85.0,55.0,0.0
751,2025-02-05 05:30:00,67.09666666666666,0.0,49.833333333333336,67.56333333333333,63.57,0.0,70.0,12.339999999999998,74.0,0.0,70.0,0.0,69.98,,67.0,69.0,85.0,55.0,0.0
752,2025-02-05 05:45:00,64.98,0.0,49.833333333333336,67.64,63.57,0.0,70.0,12.556666666666668,74.0,0.0,70.0,0.0,69.98,,67.0,69.0,85.0,55.0,0.0
753,2025-02-05 06:00:00,63.57,0.0,49.66666666666666,67.57666666666667,63.57,0.0,70.0,12.456666666666669,74.0,0.0,70.0,0.0,69.98,,67.0,69.0,85.0,55.0,0.0
754,2025-02-05 06:15:00,64.27333333333333,0.0,50.0,67.50999999999999,63.57,0.0,70.0,12.583333333333334,74.0,0.0,70.0,0.0,69.98,,67.0,69.0,85.0,55.0,0.0
755,2025-02-05 06:30:00,65.69,0.0,50.0,67.56666666666666,63.57,0.0,70.0,12.606666666666667,74.0,0.0,70.0,0.0,69.98,,67.0,69.0,85.0,55.0,0.0
756,2025-02-05 06:45:00,66.39333333333333,0.0,49.833333333333336,67.60333333333334,63.57,0.0,70.0,12.77,74.0,0.0,70.0,0.0,69.98,,67.0,69.0,85.0,55.0,0.0
757,2025-02-05 07:00:00,64.98333333333333,0.0,49.66666666666666,67.57333333333334,63.57,0.0,70.0,12.659999999999998,74.0,0.0,70.0,0.0,69.99333333333334,,67.0,69.0,85.0,55.0,0.0
758,2025-02-05 07:15:00,60.03666666666667,0.0,50.5,67.58,63.57,0.0,70.0,12.806666666666668,74.0,0.0,70.0,0.0,69.98,,67.0,69.0,85.0,55.0,0.0
759,2025-02-05 07:30:00,65.69,0.0,50.16666666666666,67.64666666666666,63.57,0.0,70.0,12.686666666666667,74.0,0.0,70.0,0.0,70.0,,67.0,69.0,85.0,55.0,0.0
760,2025-02-05 07:45:00,67.10000000000001,0.0,50.333333333333336,67.52,63.57,0.0,70.0,12.473333333333334,74.0,0.0,70.0,0.0,69.99333333333334,,67.0,69.0,85.0,55.0,0.0
761,2025-02-05 08:00:00,65.68666666666667,0.0,50.333333333333336,67.56333333333333,63.57,0.0,70.0,12.296666666666669,74.0,0.0,70.0,0.0,70.00666666666666,,67.0,69.0,85.0,55.0,0.0
762,2025-02-05 08:15:00,64.27666666666666,0.0,49.66666666666666,67.65666666666665,63.57,0.0,70.0,12.766666666666666,74.0,0.0,70.0,0.0,69.98,,67.0,69.0,85.0,55.0,0.0
763,2025-02-05 08:30:00,63.57,0.0,49.66666666666666,67.33,63.57,0.0,70.0,12.07,74.0,0.0,70.0,0.0,70.01,,67.0,69.0,85.0,55.0,0.0
764,2025-02-05 08:45:00,62.156666666666666,0.0,50.16666666666666,67.40333333333332,63.57,0.0,70.0,12.186666666666667,74.0,0.0,70.0,0.0,70.00333333333333,,67.0,69.0,85.0,55.0,0.0
765,2025-02-05 09:00:00,64.98333333333333,0.0,50.833333333333336,67.49666666666667,63.57,0.0,70.0,12.543333333333331,74.0,0.0,70.0,0.0,69.98,,67.0,69.0,85.0,55.0,0.0
766,2025-02-05 09:15:00,64.27666666666666,0.0,50.66666666666666,67.55,63.57,0.0,70.0,12.61,74.0,0.0,70.0,0.0,69.98,,67.0,69.0,85.0,55.0,0.0
767,2025-02-05 09:30:00,66.39,0.0,50.333333333333336,67.54,63.57,0.0,70.0,12.653333333333334,74.0,0.0,70.0,0.0,69.98666666666666,,67.0,69.0,85.0,55.0,0.0
768,2025-02-05 09:45:00,64.27333333333333,0.0,50.5,67.53333333333332,63.57,0.0,70.0,12.410000000000002,74.0,0.0,70.0,0.0,69.99666666666667,,67.0,69.0,85.0,55.0,0.0
769,2025-02-05 10:00:00,64.98,0.0,50.0,67.29,63.57,0.0,70.0,12.26,74.0,0.0,70.0,0.0,69.99333333333334,,67.0,69.0,85.0,55.0,0.0
770,2025-02-05 10:15:00,65.68666666666667,0.0,49.66666666666666,67.44666666666667,63.57,0.0,70.0,12.456666666666663,74.0,0.0,70.0,0.0,69.99333333333334,,67.0,69.0,85.0,55.0,0.0
771,2025-02-05 10:30:00,62.156666666666666,0.0,50.5,67.48,63.57,0.0,70.0,12.333333333333334,74.0,0.0,70.0,0.0,69.99333333333334,,67.0,69.0,85.0,55.0,0.0
772,2025-02-05 10:45:00,65.69,0.0,49.5,67.42333333333333,63.57,0.0,70.0,12.626666666666669,74.0,0.0,70.0,0.0,69.98,,67.0,69.0,85.0,55.0,0.0
773,2025-02-05 11:00:00,61.45,0.0,50.0,67.42999999999999,63.57,0.0,70.0,12.72,74.0,0.0,70.0,0.0,69.98,,67.0,69.0,85.0,55.0,0.0
774,2025-02-05 11:15:00,64.27666666666666,0.0,49.5,67.44666666666667,63.57,0.0,70.0,12.74,74.0,0.0,70.0,0.0,69.98666666666666,,67.0,69.0,85.0,55.0,0.0
775,2025-02-05 11:30:00,66.39333333333333,0.0,50.0,67.51666666666667,63.57,0.0,70.0,12.78,74.0,0.0,70.0,0.0,69.98,,67.0,69.0,85.0,55.0,0.0
776,2025-02-05 11:45:00,66.39333333333333,0.0,49.833333333333336,67.45333333333333,63.57,0.0,70.0,12.853333333333332,74.0,0.0,70.0,0.0,69.98,,67.0,69.0,85.0,55.0,0.0
777,2025-02-05 12:00:00,67.8,0.0,50.333333333333336,67.47333333333333,63.57,0.0,70.0,12.903333333333334,74.0,0.0,70.0,0.0,69.98666666666666,,67.0,69.0,85.0,55.0,0.0
778,2025-02-05 12:15:00,64.27666666666666,0.0,49.833333333333336,67.36,63.57,0.0,70.0,12.93,74.0,0.0,70.0,0.0,69.98666666666666,,67.0,69.0,85.0,55.0,0.0
779,2025-02-05 12:30:00,63.56666666666666,0.0,50.16666666666666,67.26,63.57,0.0,70.0,13.1,74.0,0.0,70.0,0.0,69.98,,67.0,69.0,85.0,55.0,0.0
780,2025-02-05 12:45:00,63.57,0.0,49.833333333333336,67.29,63.57,0.0,70.0,13.196666666666667,74.0,0.0,70.0,0.0,69.98,,67.0,69.0,85.0,55.0,0.0
781,2025-02-05 13:00:00,64.98333333333333,0.0,50.333333333333336,67.36333333333333,63.57,0.0,70.0,13.273333333333332,74.0,0.0,70.0,0.0,69.98,,67.0,69.0,85.0,55.0,0.0
782,2025-02-05 13:15:00,65.68666666666667,0.0,50.333333333333336,67.50666666666666,63.57,0.0,70.0,13.386666666666663,74.0,0.0,70.0,0.0,69.98,,67.0,69.0,85.0,55.0,0.0
783,2025-02-05 13:30:00,63.57,0.0,49.5,67.24666666666667,63.57,0.0,70.0,13.023333333333332,74.0,0.0,70.0,0.0,69.99666666666667,,67.0,69.0,85.0,55.0,0.0
784,2025-02-05 13:45:00,62.86333333333334,0.0,49.5,65.61,63.57,0.0,70.0,6.533333333333334,74.0,0.0,70.0,0.0,70.29,,67.0,69.0,85.0,55.0,0.0
785,2025-02-05 14:00:00,65.68666666666667,0.0,49.5,64.26333333333334,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,70.55,,67.0,69.0,85.0,55.0,0.0
786,2025-02-05 14:15:00,64.27666666666666,0.0,49.333333333333336,64.37,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,70.76666666666667,,67.0,69.0,85.0,55.0,0.0
787,2025-02-05 14:30:00,66.39333333333333,0.0,50.0,64.48333333333333,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.02333333333333,,67.0,69.0,85.0,55.0,0.0
788,2025-02-05 14:45:00,66.39333333333333,0.0,49.833333333333336,64.49666666666667,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.45,,67.0,69.0,85.0,55.0,0.0
789,2025-02-05 15:00:00,65.68666666666667,0.0,50.16666666666666,64.58,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.27666666666666,,67.0,69.0,85.0,55.0,0.0
790,2025-02-05 15:15:00,62.86333333333334,0.0,49.333333333333336,64.67666666666666,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.20333333333333,,67.0,69.0,85.0,55.0,0.0
791,2025-02-05 15:30:00,62.85999999999999,0.0,49.0,64.79333333333334,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.48666666666666,,67.0,69.0,85.0,55.0,0.0
792,2025-02-05 15:45:00,65.69,0.0,49.833333333333336,64.82666666666667,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.64666666666666,,67.0,69.0,85.0,55.0,0.0
793,2025-02-05 16:00:00,64.98333333333333,0.0,49.0,64.91666666666667,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.83,,67.0,69.0,85.0,55.0,0.0
794,2025-02-05 16:15:00,64.27666666666666,0.0,49.5,64.95,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.94666666666667,,67.0,69.0,85.0,55.0,0.0
795,2025-02-05 16:30:00,63.56999999999999,0.0,49.0,64.91000000000001,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.06333333333333,,67.0,69.0,85.0,55.0,0.0
796,2025-02-05 16:45:00,64.98333333333333,0.0,48.5,65.03333333333332,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.96333333333332,,67.0,69.0,85.0,55.0,0.0
797,2025-02-05 17:00:00,64.98333333333333,0.0,49.0,65.10000000000001,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.63666666666667,,67.0,69.0,85.0,55.0,0.0
798,2025-02-05 17:15:00,64.98333333333333,0.0,48.66666666666666,65.22333333333334,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.36,,67.0,69.0,85.0,55.0,0.0
799,2025-02-05 17:30:00,65.68666666666667,0.0,49.0,65.16000000000001,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.35,,67.0,69.0,85.0,55.0,0.0
800,2025-02-05 17:45:00,64.98333333333333,0.0,49.0,65.39666666666666,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.35666666666667,,67.0,69.0,85.0,55.0,0.0
801,2025-02-05 18:00:00,63.56666666666666,0.0,48.333333333333336,65.47333333333334,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.56333333333333,,67.0,69.0,85.0,55.0,0.0
802,2025-02-05 18:15:00,66.39,0.0,48.5,65.48666666666666,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.80666666666667,,67.0,69.0,85.0,55.0,0.0
803,2025-02-05 18:30:00,65.68666666666667,0.0,48.5,65.43,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.03333333333333,,67.0,69.0,85.0,55.0,0.0
804,2025-02-05 18:45:00,64.27333333333333,0.0,48.333333333333336,65.57000000000001,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.23,,67.0,69.0,85.0,55.0,0.0
805,2025-02-05 19:00:00,64.98,0.0,47.66666666666666,65.70333333333333,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.41000000000001,,67.0,69.0,85.0,55.0,0.0
806,2025-02-05 19:15:00,64.98333333333333,0.0,48.16666666666666,65.55333333333333,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.84666666666668,,67.0,69.0,85.0,55.0,0.0
807,2025-02-05 19:30:00,63.57,0.0,48.16666666666666,65.5,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.79666666666667,,67.0,69.0,85.0,55.0,0.0
808,2025-02-05 19:45:00,64.27333333333333,0.0,48.5,65.57,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.66000000000001,,67.0,69.0,85.0,55.0,0.0
809,2025-02-05 20:00:00,65.69,0.0,48.333333333333336,65.48,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.41333333333334,,67.0,69.0,85.0,55.0,0.0
810,2025-02-05 20:15:00,67.8,0.0,48.25,65.255,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.26,,67.0,69.0,85.0,55.0,0.0
811,2025-02-05 20:30:00,65.69,0.0,48.333333333333336,65.28666666666668,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.39666666666666,,67.0,69.0,85.0,55.0,0.0
812,2025-02-05 20:45:00,64.27333333333333,0.0,48.16666666666666,65.09333333333332,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.37,,67.0,69.0,85.0,55.0,0.0
813,2025-02-05 21:00:00,64.98,0.0,48.16666666666666,64.98666666666666,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.17,,67.0,69.0,85.0,55.0,0.0
814,2025-02-05 21:15:00,64.98,0.0,48.0,64.91000000000001,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.31,,67.0,69.0,85.0,55.0,0.0
815,2025-02-05 21:30:00,64.27666666666666,0.0,48.5,64.86333333333333,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.39999999999999,,67.0,69.0,85.0,55.0,0.0
816,2025-02-05 21:45:00,63.57,0.0,47.66666666666666,64.86333333333333,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.50666666666666,,67.0,69.0,85.0,55.0,0.0
817,2025-02-05 22:00:00,64.98,0.0,48.0,64.73333333333333,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.62666666666667,,67.0,69.0,85.0,55.0,0.0
818,2025-02-05 22:15:00,64.98,0.0,48.0,64.59333333333333,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.81,,67.0,69.0,85.0,55.0,0.0
819,2025-02-05 22:30:00,64.98,0.0,47.833333333333336,64.59666666666666,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.69,,67.0,69.0,85.0,55.0,0.0
820,2025-02-05 22:45:00,64.27666666666666,0.0,48.333333333333336,64.60666666666667,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.50666666666666,,67.0,69.0,85.0,55.0,0.0
821,2025-02-05 23:00:00,64.98,0.0,48.5,64.60666666666667,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.37333333333333,,67.0,69.0,85.0,55.0,0.0
822,2025-02-05 23:15:00,64.27666666666666,0.0,48.833333333333336,64.51666666666667,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,72.02,,67.0,69.0,85.0,55.0,0.0
823,2025-02-05 23:30:00,63.57,0.0,48.833333333333336,64.50333333333333,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.69,,67.0,69.0,85.0,55.0,0.0
824,2025-02-05 23:45:00,65.69,0.0,48.333333333333336,64.51333333333334,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.42,,67.0,69.0,85.0,55.0,0.0
825,2025-02-06 00:00:00,65.69,0.0,49.333333333333336,64.48333333333333,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.18333333333334,,67.0,69.0,85.0,55.0,0.0
826,2025-02-06 00:15:00,64.98,0.0,48.66666666666666,64.49,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,71.01,,67.0,69.0,85.0,55.0,0.0
827,2025-02-06 00:30:00,65.68666666666667,0.0,49.0,64.51666666666667,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,70.86333333333333,,67.0,69.0,85.0,55.0,0.0
828,2025-02-06 00:45:00,65.68666666666667,0.0,49.333333333333336,64.54666666666667,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,70.72333333333334,,67.0,69.0,85.0,55.0,0.0
829,2025-02-06 01:00:00,66.39333333333333,0.0,49.333333333333336,64.55,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,70.64,,67.0,69.0,85.0,55.0,0.0
830,2025-02-06 01:15:00,65.68666666666667,0.0,49.5,64.54333333333334,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,70.52666666666667,,67.0,69.0,85.0,55.0,0.0
831,2025-02-06 01:30:00,64.98,0.0,49.5,64.54,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,70.45333333333333,,67.0,69.0,85.0,55.0,0.0
832,2025-02-06 01:45:00,66.39,0.0,49.833333333333336,64.50333333333333,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,70.36666666666666,,67.0,69.0,85.0,55.0,0.0
833,2025-02-06 02:00:00,67.09666666666666,0.0,49.5,64.48333333333333,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,70.26333333333334,,67.0,69.0,85.0,55.0,0.0
834,2025-02-06 02:15:00,62.156666666666666,0.0,49.833333333333336,64.44,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,70.23666666666666,,67.0,69.0,85.0,55.0,0.0
835,2025-02-06 02:30:00,64.98333333333333,0.0,49.66666666666666,64.52333333333333,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,70.17666666666666,,67.0,69.0,85.0,55.0,0.0
836,2025-02-06 02:45:00,66.39333333333333,0.0,50.333333333333336,64.55666666666666,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,70.11666666666667,,67.0,69.0,85.0,55.0,0.0
837,2025-02-06 03:00:00,64.27333333333333,0.0,50.0,64.54333333333334,63.57,0.0,70.0,0.0,74.0,0.0,70.0,0.0,70.10333333333334,,67.0,69.0,85.0,55.0,0.0
838,2025-02-06 03:15:00,61.45,0.0,50.66666666666666,64.53000000000002,63.57,0.0,70.0,0.0466666666666666,74.0,0.0,70.0,0.0,70.02333333333333,,67.0,69.0,85.0,55.0,0.0
839,2025-02-06 03:30:00,62.156666666666666,0.0,50.5,64.62333333333333,63.57,0.0,70.0,0.22,74.0,0.0,70.0,0.0,69.98,,67.0,69.0,85.0,55.0,0.0
840,2025-02-06 03:45:00,66.39,0.0,50.66666666666666,64.61999999999999,63.57,0.0,70.0,0.41,74.0,0.0,70.0,0.0,69.98,,67.0,69.0,85.0,55.0,0.0
841,2025-02-06 04:00:00,65.68666666666667,0.0,50.5,64.66333333333334,63.57,0.0,70.0,0.9266666666666667,74.0,0.0,70.0,0.0,69.96666666666665,,67.0,69.0,85.0,55.0,0.0
842,2025-02-06 04:15:00,62.86333333333334,0.0,50.833333333333336,64.77333333333333,63.57,0.0,70.0,1.1966666666666663,74.0,0.0,70.0,0.0,69.95333333333333,,67.0,69.0,85.0,55.0,0.0
843,2025-02-06 04:30:00,65.68666666666667,0.0,50.0,64.79,63.57,0.0,70.0,1.7333333333333332,74.0,0.0,70.0,0.0,69.94,,67.0,69.0,85.0,55.0,0.0
844,2025-02-06 04:45:00,64.27666666666666,0.0,50.5,64.83,63.57,0.0,70.0,2.62,74.0,0.0,70.0,0.0,69.92666666666666,,67.0,69.0,85.0,55.0,0.0
845,2025-02-06 05:00:00,64.98333333333333,0.0,50.16666666666666,64.92,63.57,0.0,70.0,3.5,74.0,0.0,70.0,0.0,69.91333333333334,,67.0,69.0,85.0,55.0,0.0
846,2025-02-06 05:15:00,63.57,0.0,50.0,64.98666666666666,63.57,0.0,70.0,4.383333333333334,74.0,0.0,70.0,0.0,69.90333333333332,,67.0,69.0,85.0,55.0,0.0
