,time,AirFlow,ClgPct,Cooling_Stg_Cmd,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,Heating_Stg_Cmd,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmSp,RmTemp,SaTmp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp
32,2025-01-27 22:30:00,,,,,,538.2,,82.99,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
33,2025-01-27 22:45:00,,,,,,538.2,,82.99,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
34,2025-01-27 23:00:00,,,,,,538.2,,82.99,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
35,2025-01-27 23:15:00,,,,,,538.2,,82.99,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
36,2025-01-27 23:30:00,,,,,,538.2,,82.99,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
37,2025-01-27 23:45:00,,,,,,538.2,,82.99,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
38,2025-01-28 00:00:00,,,,,,538.2,,82.99,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
39,2025-01-28 00:15:00,,,,,,538.2,,82.99,,,74.0,,70.0,0.0,,,67.0,69.0,85.0,68.0
40,2025-01-28 14:30:00,546.67,0.0,,44.25,88.98500000000001,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,74.63,,67.0,69.0,85.0,68.0
41,2025-01-28 14:45:00,539.61,0.0,,44.333333333333336,89.17999999999999,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,74.46333333333332,,67.0,69.0,85.0,68.0
42,2025-01-28 15:00:00,520.54,0.0,,44.5,89.56333333333333,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,74.02,,67.0,69.0,85.0,68.0
43,2025-01-28 15:15:00,536.0766666666667,0.0,,44.5,89.69,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,74.13666666666667,,67.0,69.0,85.0,68.0
44,2025-01-28 15:30:00,533.9566666666666,0.0,,44.66666666666666,90.07333333333334,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,75.08666666666666,,67.0,69.0,85.0,68.0
45,2025-01-28 15:45:00,535.37,0.0,,45.0,90.02666666666666,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,75.34333333333333,,67.0,69.0,85.0,68.0
46,2025-01-28 16:00:00,547.3766666666667,0.0,,45.333333333333336,90.47333333333334,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,74.53333333333333,,67.0,69.0,85.0,68.0
47,2025-01-28 16:15:00,531.13,0.0,,45.16666666666666,90.69666666666669,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,74.35666666666667,,67.0,69.0,85.0,68.0
48,2025-01-28 16:30:00,541.7266666666666,0.0,,45.5,90.93333333333334,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,74.21,,67.0,69.0,85.0,68.0
49,2025-01-28 16:45:00,543.8466666666667,0.0,,45.66666666666666,91.08333333333331,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,74.12,,67.0,69.0,85.0,68.0
50,2025-01-28 17:00:00,555.1466666666666,0.0,,45.5,91.34666666666664,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,74.90666666666668,,67.0,69.0,85.0,68.0
51,2025-01-28 17:15:00,525.4833333333333,0.0,,45.833333333333336,91.63333333333333,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,74.62333333333333,,67.0,69.0,85.0,68.0
52,2025-01-28 17:30:00,541.02,0.0,,45.833333333333336,91.85666666666668,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,74.92,,67.0,69.0,85.0,68.0
53,2025-01-28 17:45:00,536.7833333333333,0.0,,46.0,92.19666666666669,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,76.73333333333333,,67.0,69.0,85.0,68.0
54,2025-01-28 18:00:00,550.91,0.0,,46.0,92.36,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,77.07000000000001,,67.0,69.0,85.0,68.0
55,2025-01-28 18:15:00,533.9566666666666,0.0,,46.5,92.75,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,77.51,,67.0,69.0,85.0,68.0
56,2025-01-28 18:30:00,552.3233333333334,0.0,,46.5,92.99666666666668,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,77.54,,67.0,69.0,85.0,68.0
57,2025-01-28 18:45:00,535.37,0.0,,46.5,93.05,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,77.83666666666666,,67.0,69.0,85.0,68.0
58,2025-01-28 19:00:00,534.6633333333333,0.0,,46.66666666666666,93.32,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,77.02333333333333,,67.0,69.0,85.0,68.0
59,2025-01-28 19:15:00,532.5466666666666,0.0,,46.833333333333336,93.64333333333332,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,76.39666666666666,,67.0,69.0,85.0,68.0
60,2025-01-28 19:30:00,539.61,0.0,,46.5,93.61333333333332,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,75.19666666666667,,67.0,69.0,85.0,68.0
61,2025-01-28 19:45:00,548.0866666666667,0.0,,46.5,93.55666666666669,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,74.80333333333333,,67.0,69.0,85.0,68.0
62,2025-01-28 20:00:00,532.5466666666666,0.0,,46.66666666666666,93.83333333333331,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,75.55333333333334,,67.0,69.0,85.0,68.0
63,2025-01-28 20:15:00,555.1466666666666,0.0,,46.333333333333336,93.98,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,74.81,,67.0,69.0,85.0,68.0
64,2025-01-28 20:30:00,549.4966666666666,0.0,,46.0,94.12333333333332,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,74.39,,67.0,69.0,85.0,68.0
65,2025-01-28 20:45:00,547.38,0.0,,46.0,93.98666666666666,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,74.18,,67.0,69.0,85.0,68.0
66,2025-01-28 21:00:00,556.56,0.0,,46.0,93.94333333333331,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,74.65666666666667,,67.0,69.0,85.0,68.0
67,2025-01-28 21:15:00,541.7266666666666,0.0,,46.5,93.87666666666668,538.2,0.0,82.99,,100.0,74.0,0.0,70.0,0.0,75.34666666666668,,67.0,69.0,85.0,68.0
